rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,653.553,1.20423,0.0284292,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|2|1|162,653.553,1.20422,0.00451124,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|3|1|162,653.553,1.20423,0.322111,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|4|1|162,653.553,1.20422,0.0251572,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|5|1|162,653.553,1.20422,0.000104553,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|6|1|162,653.553,1.20423,0.0124402,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|7|1|162,653.553,1.20422,2.66575e-05,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|cc|8|1|162,653.553,1.20421,0.000107855,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|sample|10|162,653.553,0.684229,0.12425,7.78036,-0.00334811,-0.734742,True,32.0|162,84
1,8|84|sample|11|162,653.553,0.730429,0.0876896,7.78036,-0.00334811,-0.734742,True,22.0|162,84
1,8|84|sample|12|162,653.553,0.73046,0.143017,7.78036,-0.00334811,-0.734742,True,22.0|162,84
1,8|84|sample|3|162,653.553,0.430616,0.0055567,7.78036,-0.00334811,-0.734742,True,55.0|162,84
1,8|84|sample|4|162,653.553,0.430618,0.00474456,7.78036,-0.00334811,-0.734742,True,55.0|162,84
1,8|84|sample|5|162,653.553,0.430604,0.00769462,7.78036,-0.00334811,-0.734742,True,55.0|162,84
1,8|84|sample|6|162,653.553,0.430596,0.00579809,7.78036,-0.00334811,-0.734742,True,55.0|162,84
1,8|84|sample|7|162,653.553,0.684231,0.0942379,7.78036,-0.00334811,-0.734742,True,32.0|162,84
1,8|84|sample|8|162,653.553,0.684212,0.11745,7.78036,-0.00334811,-0.734742,True,32.0|162,84
1,8|84|sample|9|162,653.553,0.684226,0.119892,7.78036,-0.00334811,-0.734742,True,32.0|162,84
1,8|84|vc|1|2|162,653.553,1.20422,0.000625188,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|2|2|162,653.553,1.20423,0.00757042,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|3|2|162,653.553,1.20421,0.0224021,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|4|2|162,653.553,1.20423,0.000661247,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|5|2|162,653.553,1.20423,0.0168535,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|6|2|162,653.553,1.20422,0.000307329,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|7|2|162,653.553,1.20422,1.06191e-05,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|84|vc|8|2|162,653.553,1.20422,0.0160492,7.78036,-0.00334811,-0.734742,False,69.0|162,84
1,8|719|cc|1|1|274,653.553,2.16818,0.00325831,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|2|1|274,653.553,2.16819,2.1768e-05,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|3|1|274,653.553,2.1682,0.000347495,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|4|1|274,653.553,2.16819,1.2086e-05,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|5|1|274,653.553,2.16819,0.00198486,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|6|1|274,653.553,2.16821,0.00150312,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|7|1|274,653.553,2.16818,1.01418e-05,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|cc|8|1|274,653.553,2.16821,0.0329841,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|sample|10|274,653.553,0.785137,0.352373,7.78036,-0.00334793,-0.734742,True,32.0|274,719
1,8|719|sample|11|274,653.553,0.873352,0.563466,7.78036,-0.00334793,-0.734742,True,22.0|274,719
1,8|719|sample|12|274,653.553,0.873352,0.521129,7.78036,-0.00334793,-0.734742,True,22.0|274,719
1,8|719|sample|3|274,653.553,0.720825,0.0292618,7.78036,-0.00334793,-0.734742,True,55.0|274,719
1,8|719|sample|4|274,653.553,0.720804,0.0431629,7.78036,-0.00334793,-0.734742,True,55.0|274,719
1,8|719|sample|5|274,653.553,0.720821,0.0378295,7.78036,-0.00334793,-0.734742,True,55.0|274,719
1,8|719|sample|6|274,653.553,0.720809,0.0414903,7.78036,-0.00334793,-0.734742,True,55.0|274,719
1,8|719|sample|7|274,653.553,0.785149,0.37967,7.78036,-0.00334793,-0.734742,True,32.0|274,719
1,8|719|sample|8|274,653.553,0.785144,0.384271,7.78036,-0.00334793,-0.734742,True,32.0|274,719
1,8|719|sample|9|274,653.553,0.785145,0.343993,7.78036,-0.00334793,-0.734742,True,32.0|274,719
1,8|719|vc|1|2|274,653.553,2.16819,0.030932,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|2|2|274,653.553,2.1682,0.00776637,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|3|2|274,653.553,2.16819,0.0113007,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|4|2|274,653.553,2.16818,0.00285055,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|5|2|274,653.553,2.16818,0.0131829,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|6|2|274,653.553,2.16818,0.00116375,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|7|2|274,653.553,2.16818,8.96902e-05,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|719|vc|8|2|274,653.553,2.16819,0.000928439,7.78036,-0.00334793,-0.734742,False,69.0|274,719
1,8|488|cc|1|1|322,653.553,1.04091,0.00169844,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|2|1|322,653.553,1.04093,0.0172046,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|3|1|322,653.553,1.04091,0.00678025,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|4|1|322,653.553,1.04093,0.000257024,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|5|1|322,653.553,1.04092,0.0478869,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|6|1|322,653.553,1.0409,0.000492025,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|7|1|322,653.553,1.0409,0.000560434,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|cc|8|1|322,653.553,1.04091,0.000182159,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|sample|10|322,653.553,0.299991,0.00447262,7.78036,-0.00334852,-0.734742,True,32.0|322,488
1,8|488|sample|11|322,653.553,0.527548,0.109675,7.78036,-0.00334852,-0.734742,True,22.0|322,488
1,8|488|sample|12|322,653.553,0.527558,0.134487,7.78036,-0.00334852,-0.734742,True,22.0|322,488
1,8|488|sample|3|322,653.553,0.703691,0.0101171,7.78036,-0.00334852,-0.734742,True,55.0|322,488
1,8|488|sample|4|322,653.553,0.703729,0.00936169,7.78036,-0.00334852,-0.734742,True,55.0|322,488
1,8|488|sample|5|322,653.553,0.703723,0.0100873,7.78036,-0.00334852,-0.734742,True,55.0|322,488
1,8|488|sample|6|322,653.553,0.703705,0.00883745,7.78036,-0.00334852,-0.734742,True,55.0|322,488
1,8|488|sample|7|322,653.553,0.299994,0.00616707,7.78036,-0.00334852,-0.734742,True,32.0|322,488
1,8|488|sample|8|322,653.553,0.299972,0.00486527,7.78036,-0.00334852,-0.734742,True,32.0|322,488
1,8|488|sample|9|322,653.553,0.30001,0.00513406,7.78036,-0.00334852,-0.734742,True,32.0|322,488
1,8|488|vc|1|2|322,653.553,1.04092,0.000537705,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|2|2|322,653.553,1.04093,0.00465271,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|3|2|322,653.553,1.04092,0.349093,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|4|2|322,653.553,1.04092,0.28262,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|5|2|322,653.553,1.04092,2.58652e-05,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|6|2|322,653.553,1.04091,0.00153595,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|7|2|322,653.553,1.04093,0.000182958,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|488|vc|8|2|322,653.553,1.04092,0.00122525,7.78036,-0.00334852,-0.734742,False,69.0|322,488
1,8|847|cc|1|1|69,653.553,1.64353,0.00170777,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|2|1|69,653.553,1.64354,0.000208232,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|3|1|69,653.553,1.64356,0.000154522,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|4|1|69,653.553,1.64356,0.00074338,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|5|1|69,653.553,1.64355,0.00609653,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|6|1|69,653.553,1.64356,0.00042876,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|7|1|69,653.553,1.64353,0.00351744,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|cc|8|1|69,653.553,1.64356,0.0306171,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|sample|10|69,653.553,0.711474,1.05198,7.78036,-0.00334793,-0.734742,True,32.0|69,847
1,8|847|sample|11|69,653.553,0.803859,0.234908,7.78036,-0.00334793,-0.734742,True,22.0|69,847
1,8|847|sample|12|69,653.553,0.803854,0.167559,7.78036,-0.00334793,-0.734742,True,22.0|69,847
1,8|847|sample|3|69,653.553,0.33372,0.0049134,7.78036,-0.00334793,-0.734742,True,55.0|69,847
1,8|847|sample|4|69,653.553,0.3337,0.00503926,7.78036,-0.00334793,-0.734742,True,55.0|69,847
1,8|847|sample|5|69,653.553,0.333697,0.00253131,7.78036,-0.00334793,-0.734742,True,55.0|69,847
1,8|847|sample|6|69,653.553,0.333702,0.00260271,7.78036,-0.00334793,-0.734742,True,55.0|69,847
1,8|847|sample|7|69,653.553,0.711487,0.839748,7.78036,-0.00334793,-0.734742,True,32.0|69,847
1,8|847|sample|8|69,653.553,0.71149,0.902884,7.78036,-0.00334793,-0.734742,True,32.0|69,847
1,8|847|sample|9|69,653.553,0.71149,1.1223,7.78036,-0.00334793,-0.734742,True,32.0|69,847
1,8|847|vc|1|2|69,653.553,1.64356,0.000712451,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|2|2|69,653.553,1.64354,0.000444407,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|3|2|69,653.553,1.64351,0.00099168,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|4|2|69,653.553,1.64355,0.000195883,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|5|2|69,653.553,1.64353,0.000107069,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|6|2|69,653.553,1.64354,2.74091e-05,7.78036,-0.00334793,-0.734742,False,69.0|69,847
1,8|847|vc|7|2|69,653.553,1.64354,0.000291672,7.78036,-0.00334793,-0.734742,False,69.0|69,847
