rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,6.50737e-08,0,1.35588e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,-3.60864e-09,0,-5.01536e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,-1.76717e-08,0,5.72879e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,5.51538e-09,0,9.10043e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,1.78197e-08,0,-6.0431e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,-2.6882e-08,0,5.71347e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-1.29591e-08,0,2.44437e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,1.82178e-08,0,3.33957e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,-6.61158e-09,0,-6.42073e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,3.67441e-09,0,-1.71865e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,6.16884e-09,0,2.08062e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,-6.80311e-09,0,-1.14947e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,3.12388e-09,0,-2.03012e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,1.88453e-09,0,2.45905e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,3.0081e-08,0,-1.98733e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,1.0363e-08,0,5.07603e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,7.70505e-09,0,4.69913e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,-1.79563e-08,0,3.81006e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,1.68995e-08,0,-6.86959e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,1.70277e-08,0,-4.77181e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,2.9626e-08,0,8.00306e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,-1.2562e-08,0,-1.26922e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,3.27827e-08,0,3.09091e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,-2.91627e-08,0,-5.04467e-09,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,3.41613e-08,0,-7.65429e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,-1.69092e-08,0,-8.80834e-09,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,-1.10538e-09,0,3.5301e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,-2.60232e-08,0,8.53055e-09,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,-5.11272e-08,0,-6.69882e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,-7.20671e-09,0,-1.56084e-07,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,-2.15549e-09,0,-4.60071e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,1.26134e-08,0,-4.46814e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,-1.63799e-08,0,-3.73483e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,5.12908e-09,0,5.8605e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,-1.77049e-08,0,8.36115e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,-1.24347e-08,0,1.0667e-07,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,3.22858e-09,0,2.57494e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,2.9507e-08,0,6.39136e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,3.90652e-08,0,1.1725e-07,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,-9.43737e-09,0,-4.34198e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,2.84463e-08,0,-4.85236e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,1.62644e-08,0,-1.67149e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,-3.21564e-08,0,5.72411e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,-1.01048e-08,0,4.94543e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,-2.92819e-08,0,1.72276e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,2.76135e-08,0,9.93323e-09,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,6.74327e-09,0,-8.819e-09,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,-2.91182e-08,0,-2.18593e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,2.53177e-09,0,2.85681e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,1.42608e-08,0,2.48882e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,-1.26309e-08,0,5.76071e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,2.51863e-08,0,-6.02579e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,-3.29959e-08,0,6.2449e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,-1.60639e-08,0,4.84886e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,4.21453e-08,0,1.4604e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,-2.16638e-08,0,1.90574e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,1.33539e-08,0,2.98703e-08,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,4.25764e-08,0,6.57113e-08,28.0|276,1056
