rep,id,U,L,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.00001,798.756,-0.385493,7.7457e-08,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.00001,798.756,-0.385493,1.1922e-10,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.00001,798.756,-0.385493,0.000475799,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.00001,798.756,-0.385493,161.148,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.00001,798.756,-0.385493,0.000407353,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.00001,798.756,-0.385493,1.1778,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.00001,798.756,-0.385493,843502,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.00001,798.756,-0.385493,0.0601268,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.00001,798.756,-0.385493,0.001933,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.00001,798.756,-0.385493,3.84262e-07,6.42229e-11,0.456892,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.00001,789.836,0.956537,210.48,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.00001,789.836,0.956537,8.0467e-06,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.00001,789.836,0.956538,84010,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.00001,789.836,0.956538,0.000135673,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.00001,789.836,0.956538,0.00662618,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.00001,789.836,0.956537,5.28722e-10,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.00001,789.836,0.956537,20381,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.00001,789.836,0.956537,1.86924e-14,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.00001,789.836,0.956538,0.000803467,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.00001,789.836,0.956537,434.069,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.00001,789.836,0.956537,487.317,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.00001,789.836,0.956538,219737,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.00001,789.836,0.956537,0.0623752,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.00001,789.836,0.956537,0.000542515,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.00001,789.836,0.956537,1.72243e-11,6.42229e-11,0.456892,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.00001,789.836,0.956537,6661.58,6.42229e-11,0.456892,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.00004,795.174,-0.77044,199.536,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.00004,795.174,-0.77044,0.765219,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.00004,795.174,-0.77044,1.50913,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1.00004,795.174,-0.77044,433.642,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.00004,795.174,-0.77044,3.25657e-05,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.00004,795.174,-0.77044,2.71819,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1.00004,795.174,-0.77044,1.88358e+06,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1.00004,795.174,-0.77044,10578.4,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1.00004,795.174,-0.77044,0.00386776,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1.00004,795.174,-0.77044,2.92159e-05,6.44048e-11,0.457034,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1.00004,789.669,2.28475,144475,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1.00004,789.669,2.28475,18084,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,1.00004,789.669,2.28475,0.000119504,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1.00004,789.669,2.28475,7.35499e-11,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,1.00004,789.669,2.28475,0.00738307,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1.00004,789.669,2.28475,132781,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,1.00004,789.669,2.28475,0.000444605,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,1.00004,789.669,2.28475,2.4762e+15,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,1.00004,789.669,2.28475,217.589,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1.00004,789.669,2.28475,176522,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,1.00004,789.669,2.28475,3.83729e-09,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,1.00004,789.669,2.28475,45.2939,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,1.00004,789.669,2.28475,2.9789e-14,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,1.00004,789.669,2.28475,0.0250867,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,1.00004,789.669,2.28475,702.05,6.44048e-11,0.457034,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,1.00004,789.669,2.28475,0.238575,6.44048e-11,0.457034,False,69.0|71,783
