id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
14|783|14|783|cc|5|1|71|1|71|69.0,0,9.66532e-10,-2.07663e-10,0.0845674,0,0,0,0,-8.88178e-16,-1.64602e-09,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,-3.5181e-09,-1.87898e-09,0.428357,0,0,0,0,-8.88178e-16,-2.54367e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,-2.17204e-10,1.08433e-09,-0.852743,0,0,0,0,4.44089e-16,-8.01077e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,1.80629e-09,9.30619e-10,2.25144,0,0,0,0,1.33227e-15,2.12742e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-4.51219e-09,1.70438e-09,0.232153,0,0,0,0,1.33227e-15,2.39068e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,-5.63883e-10,-2.05359e-09,-1.23854,0,0,0,0,-8.88178e-16,4.19915e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,-6.6729e-09,3.95294e-09,-1.1043,0,0,0,0,-1.33227e-15,-1.93273e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,-1.0952e-09,-1.56448e-09,-0.203389,0,0,0,0,4.44089e-16,-1.85797e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,-2.80644e-09,-1.38138e-09,-0.0600812,0,0,0,0,1.77636e-15,-1.13241e-06,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,8.06697e-10,1.80993e-09,0.688817,0,0,0,0,-8.88178e-16,3.79641e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,7.76359e-09,-2.59064e-09,0.00356462,0,0,0,6.13909e-12,3.78231e-12,0.00364986,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,-4.96723e-09,-5.49073e-09,-1.09186,0,0,0,0,0,-5.48619e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,4.25403e-10,5.55542e-10,-5.30156,0,0,0,7.95808e-13,8.26006e-14,-6.31077,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,-2.33629e-10,-4.51958e-09,-7.488,0,0,0,1.13687e-13,-5.77316e-15,-6.41435,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,1.73205e-09,-2.97409e-09,-5.95115,0,0,0,1.13687e-13,8.88178e-16,-5.87778,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,-2.41566e-09,1.90015e-09,-2.35114,0,0,0,0,-1.44329e-14,-5.32495,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,5.11548e-09,-5.40178e-10,-2.08763,0,0,0,0,1.55431e-14,-5.50974,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,-4.93249e-09,2.41954e-09,-1.16927,0,0,0,0,-2.10942e-14,-5.23285,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,2.53119e-09,9.72199e-10,-3.9492,0,0,0,-1.13687e-13,-2.05391e-15,-5.66787,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,-8.952e-10,-7.39409e-11,-2.23996,0,0,0,0,-2.08167e-14,-5.96228,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,-6.06562e-09,2.18193e-09,-11.8709,0,0,0,-1.13687e-13,3.33067e-15,-7.95217,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,3.89244e-09,2.70045e-09,-9.54542,0,0,0,1.13687e-13,-3.10862e-15,-7.27664,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0,7.99316e-09,-4.39992e-10,0.668343,0,0,0,0,4.66294e-15,-8.75352e-06,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0,-5.96817e-09,5.71403e-10,0.520325,0,0,0,0,8.43769e-15,1.51578e-05,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0,-5.79356e-10,-3.18358e-11,0.377765,0,0,0,0,2.44249e-15,-6.00902e-06,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0,-7.82646e-10,-3.96232e-10,-0.526859,0,0,0,0,1.55431e-14,-2.12413e-06,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0,4.31361e-09,1.32948e-10,-0.0922648,0,0,0,0,4.44089e-16,-3.00362e-06,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0,-8.36729e-09,-4.55154e-09,-0.292545,0,0,0,0,-8.43769e-15,-3.50348e-06,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0,-3.90311e-09,-1.90205e-10,-2.12118,0,0,0,0,-6.77236e-15,5.53177e-06,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0,-1.1893e-09,2.39204e-09,1.06332,0,0,0,0,-8.43769e-15,-1.09876e-05,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0,2.67002e-09,7.07248e-10,0.761533,0,0,0,0,4.01901e-14,-1.03514e-08,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0,-7.63472e-10,-8.84725e-10,-0.349414,0,0,0,0,-3.21965e-14,-1.6953e-05,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0,5.33041e-09,-2.98157e-09,-0.240555,0,0,0,0,-1.24345e-14,2.57903e-06,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0,2.35154e-09,-2.08843e-09,-1.51913,0,0,0,0,4.10783e-15,-9.43927e-06,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0,7.10952e-11,1.23262e-09,1.70965,0,0,0,0,-2.4647e-14,1.38767e-06,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0,-2.02268e-09,-1.48276e-09,-0.275157,0,0,0,0,1.9984e-15,-1.14304e-06,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0,-1.24407e-08,5.55875e-11,1.34084,0,0,0,2.27374e-13,1.33227e-15,-5.17177e-07,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0,1.08435e-09,-1.04815e-09,1.7922,0,0,0,0,1.33227e-15,2.25386e-05,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0,1.83668e-08,6.73697e-10,-13.6796,0,0,0,0,-1.9984e-14,-9.72174,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0,-1.3529e-08,4.11334e-10,-10.5195,0,0,0,0,-3.10862e-15,-5.69674,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,0,-4.7363e-09,4.23666e-09,2.18119,0,0,0,0,1.68754e-14,-1.49698,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0,2.59054e-09,9.78427e-10,1.53119,0,0,0,0,1.77636e-15,-1.98414,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0,1.50295e-08,-3.80192e-10,-4.62606,0,0,0,0,-1.06581e-14,-5.37933,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,0,3.28531e-09,2.96628e-09,-5.64542,0,0,0,0,-2.62013e-14,-5.29828,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0,-2.86767e-09,2.12501e-09,-4.09306,0,0,0,0,-2.13163e-14,-3.4231,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0,1.87709e-09,3.12996e-09,-2.415,0,0,0,-1.13687e-13,-8.88178e-16,-3.37897,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0,1.11015e-08,1.48844e-09,1.49922,0,0,0,1.13687e-13,-1.33227e-15,-2.14787,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0,6.60943e-09,-1.46871e-09,-0.996601,0,0,0,-1.13687e-13,-8.88178e-16,-3.04641,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0,6.93276e-09,1.38576e-10,-0.533616,0,0,0,0,-3.28626e-14,2.04103e-05,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0,-4.5287e-10,2.75215e-09,-0.365789,0,0,0,0,9.32587e-15,-6.1209e-06,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0,-9.03864e-09,-3.24981e-09,-2.3088,0,0,0,0,1.87628e-14,8.07903e-07,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0,-9.39278e-09,9.10435e-10,-0.676809,0,0,0,0,2.36478e-14,6.18318e-06,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0,-1.41441e-09,-9.88384e-10,-1.56601,0,0,0,0,6.66134e-15,-6.46308e-06,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0,6.91337e-09,-3.45842e-10,0.923402,0,0,0,0,-1.4877e-14,-3.34116e-06,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0,1.20878e-10,1.11065e-09,-0.828627,0,0,0,0,-4.66294e-15,-1.50439e-06,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0,1.41669e-08,2.60097e-09,-0.821729,0,0,0,0,2.88658e-15,-5.72766e-08,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0,-4.82414e-09,-3.72004e-10,-0.475463,0,0,0,0,-1.59872e-14,5.90955e-06,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0,-5.91491e-09,-3.06533e-10,1.25282,0,0,0,0,2.22045e-16,-1.22333e-06,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0,-1.25564e-09,5.677e-10,0.673404,0,0,0,0,1.25455e-14,-8.64606e-07,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0,-4.9052e-09,1.37699e-09,-0.248318,0,0,0,0,-8.88178e-15,6.06477e-06,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0,3.03434e-09,2.93993e-09,0.512529,0,0,0,0,3.26406e-14,-5.52057e-06,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0,5.83431e-09,4.14852e-11,-1.34854,0,0,0,2.27374e-13,4.44089e-16,-8.20766e-07,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0,5.31269e-09,3.75904e-10,0.920769,0,0,0,0,-1.9984e-15,8.77696e-06,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0,-2.42242e-10,-2.56785e-09,1.02249,0,0,0,0,2.59792e-14,-5.10931e-06,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0,2.76158e-09,-2.31595e-10,2.61595,0,0,0,0,-2.33147e-15,-2.32014,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0,-1.58403e-09,1.75719e-09,0.985343,0,0,0,0,3.88578e-15,-2.23425,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0,9.4563e-09,8.60087e-10,-3.9875,0,0,0,0,6.66134e-16,-4.28658,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0,6.71227e-09,-1.82588e-09,-1.99729,0,0,0,0,1.60982e-14,-4.2289,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,0,-9.38394e-09,1.12434e-09,0.0861946,0,0,0,-1.13687e-13,-2.88658e-15,-3.149,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0,-3.56608e-09,-1.96897e-09,0.0305646,0,0,0,0,7.32747e-15,-3.07051,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0,-3.9982e-09,-1.74335e-10,-1.89347,0,0,0,0,-1.44329e-14,-3.86967,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0,-2.49067e-09,-1.16907e-09,-2.41845,0,0,0,0,-1.05471e-14,-4.01666,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0,3.69091e-09,9.85229e-10,3.07887,0,0,0,0,8.77076e-15,-1.75668,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0,-1.00748e-09,8.20029e-10,4.52057,0,0,0,0,-6.32827e-15,-0.294733,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0,2.58736e-09,1.50694e-09,0.168326,0,0,0,0,0,5.43445e-07,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0,-3.06966e-09,1.36292e-09,0.661187,0,0,0,0,0,-7.59448e-07,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0,-2.77798e-09,-1.12915e-09,0.417141,0,0,0,0,2.22045e-15,-2.58177e-07,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0,1.91394e-09,1.7668e-10,2.21719,0,0,0,0,8.88178e-16,3.79034e-08,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0,-9.14782e-10,-5.01051e-10,-0.256466,0,0,0,0,8.88178e-16,-4.92427e-07,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0,2.4792e-09,-6.17418e-10,-1.18689,0,0,0,0,-1.77636e-15,2.98915e-07,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0,8.60596e-09,-1.26921e-09,-0.858736,0,0,0,0,1.77636e-15,5.95848e-07,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0,-1.14557e-09,-6.70413e-10,-0.0517114,0,0,0,0,-8.88178e-16,-5.12501e-07,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0,7.9546e-09,1.28448e-09,-1.33121,0,0,0,0,8.88178e-16,4.18242e-07,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,0,3.53874e-09,-2.42492e-09,-0.990819,0,0,0,0,8.88178e-16,1.25495e-07,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,0,-4.7507e-09,2.00739e-09,0.102996,0,0,0,0,8.88178e-16,-4.95355e-07,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,0,-2.2532e-09,-1.31858e-10,-0.573,0,0,0,0,8.88178e-16,-5.73644e-07,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,0,8.95181e-10,-3.45892e-09,1.66519,0,0,0,0,0,6.84004e-07,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0,-3.03112e-09,-4.70314e-10,-0.489648,0,0,0,0,0,6.25323e-07,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,0,3.21814e-09,-6.66333e-11,-0.082012,0,0,0,0,8.88178e-16,-1.87834e-07,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0,9.52173e-09,6.47079e-10,0.742806,0,0,0,0,0,2.36246e-07,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,0,9.83444e-09,-1.86099e-09,-14.5143,0,0,0,0,-1.27676e-14,-10.5274,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0,6.29525e-09,2.48145e-09,-15.6281,0,0,0,0,-8.54872e-15,-10.5411,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0,-2.38574e-10,-4.08836e-09,-15.3521,0,0,0,0,7.10543e-15,-10.5706,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0,2.34291e-09,1.61693e-10,-15.0576,0,0,0,1.13687e-13,-2.77556e-15,-10.5194,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,0,-2.6164e-09,-1.17016e-09,-13.9664,0,0,0,1.13687e-13,5.9952e-15,-10.5437,0,0,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,0,2.43027e-10,-1.25422e-10,-14.6926,0,0,0,1.13687e-13,9.54792e-15,-10.5262,0,0,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,0,-1.03805e-08,2.80485e-09,-16.4588,0,0,0,1.13687e-13,3.10862e-15,-10.6,0,0,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,0,5.60021e-09,-2.46424e-09,-14.2324,0,0,0,1.13687e-13,-3.55271e-15,-10.582,0,0,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,0,5.53168e-10,-2.58415e-09,-14.3086,0,0,0,0,-3.88578e-15,-10.6622,0,0,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,0,-5.28636e-09,6.07509e-10,-13.8403,0,0,0,0,-3.55271e-15,-10.5796,0,0,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,0,4.01057e-09,-2.55058e-09,-0.234015,0,0,0,0,-1.19904e-14,2.50975e-06,0,0,False,69.0|233,183
14|183|14|183|cc|2|1|233|1|233|69.0,0,-6.30132e-09,-3.17283e-10,-0.191827,0,0,0,0,1.55431e-15,-7.90304e-07,0,0,False,69.0|233,183
14|183|14|183|cc|3|1|233|1|233|69.0,0,3.46105e-09,-2.66851e-11,-1.08028,0,0,0,0,-1.44329e-14,1.62671e-06,0,0,False,69.0|233,183
14|183|14|183|cc|4|1|233|1|233|69.0,0,1.75201e-09,1.73983e-09,-1.53229,0,0,0,0,1.93179e-14,6.4048e-06,0,0,False,69.0|233,183
14|183|14|183|cc|5|1|233|1|233|69.0,0,-2.46037e-09,1.7301e-09,-0.234031,0,0,0,0,-8.65974e-15,-8.10312e-08,0,0,False,69.0|233,183
14|183|14|183|cc|6|1|233|1|233|69.0,0,-3.52371e-10,-3.45692e-11,-0.293584,0,0,0,0,3.66374e-14,1.09965e-06,0,0,False,69.0|233,183
14|183|14|183|cc|7|1|233|1|233|69.0,0,-2.142e-09,-2.24008e-09,0.228057,0,0,0,0,-1.82077e-14,5.44845e-06,0,0,False,69.0|233,183
14|183|14|183|cc|8|1|233|1|233|69.0,0,-2.71054e-10,-2.02276e-09,-0.891183,0,0,0,1.13687e-13,3.9968e-15,3.07259e-05,0,0,False,69.0|233,183
14|183|14|183|vc|1|2|233|2|233|69.0,0,1.19473e-09,9.83463e-11,-0.15376,0,0,0,0,-1.44329e-14,-3.23119e-07,0,0,False,69.0|233,183
14|183|14|183|vc|2|2|233|2|233|69.0,0,9.45989e-09,8.2977e-10,0.414609,0,0,0,0,-6.66134e-16,-5.01039e-07,0,0,False,69.0|233,183
14|183|14|183|vc|3|2|233|2|233|69.0,0,6.04811e-09,-4.18394e-11,1.01834,0,0,0,0,2.55351e-14,-1.57344e-08,0,0,False,69.0|233,183
14|183|14|183|vc|4|2|233|2|233|69.0,0,4.26783e-09,4.47663e-09,0.36343,0,0,0,1.13687e-13,1.26565e-14,-3.10882e-05,0,0,False,69.0|233,183
14|183|14|183|vc|5|2|233|2|233|69.0,0,-3.40542e-09,2.59837e-09,0.564375,0,0,0,0,3.33067e-15,-1.01176e-05,0,0,False,69.0|233,183
14|183|14|183|vc|6|2|233|2|233|69.0,0,-6.27283e-09,1.1925e-09,-0.564818,0,0,0,0,-1.17684e-14,-8.79104e-06,0,0,False,69.0|233,183
14|183|14|183|vc|7|2|233|2|233|69.0,0,5.9227e-09,6.75823e-10,-0.152691,0,0,0,0,-6.66134e-16,6.87158e-08,0,0,False,69.0|233,183
14|183|14|183|vc|8|2|233|2|233|69.0,0,-3.2339e-09,2.16021e-09,0.60324,0,0,0,0,-1.55431e-14,-8.08317e-06,0,0,False,69.0|233,183
