id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-5.23809e-09,0,0,6.1644e-12,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-6.14938e-10,0,0,-1.668e-11,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,-1.22004e-09,0,0,-2.22968e-11,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,3.93518e-10,0,0,1.76152e-11,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,9.78861e-10,0,0,-7.14602e-11,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,2.65687e-10,0,0,-3.52793e-11,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-2.02353e-09,0,0,7.34355e-11,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,4.59219e-09,0,0,-1.75628e-11,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-5.13634e-10,0,0,9.68914e-12,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,2.87539e-09,0,0,2.66165e-11,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,2.48649e-09,0,0,1.96909e-11,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-5.30899e-09,0,0,-7.76712e-12,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-1.29898e-09,0,0,2.64837e-11,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,2.00241e-09,0,0,2.49347e-11,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,7.59061e-11,0,0,-5.44009e-12,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,5.12757e-10,0,0,-5.79128e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,3.88211e-09,0,0,8.49987e-12,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,6.3116e-09,0,0,-8.63309e-12,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-8.11081e-10,0,0,2.50573e-11,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-4.9246e-09,0,0,9.63229e-12,69.0|274,411
