rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,52967,345.255,0.822061,0.159,0.0204291,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,52967,345.255,1.16034,0.159,0.000391724,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,52967,345.255,0.751734,0.158999,0.165229,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,52967,345.255,0.396754,0.158998,253.816,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,52967,345.255,0.417783,0.158998,0.00185727,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,52967,345.255,1.16059,0.158998,0.00923106,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,52967,345.255,0.576652,0.158999,3.30995,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,52967,345.255,0.785267,0.158999,0.0100843,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,52967,345.255,2.51925,0.158999,0.0115144,-1.25519,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,52967,345.255,0.361246,0.158999,0.00351816,-1.25519,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,52967,345.255,0.919852,0.159001,0.00217426,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,52967,345.255,0.915712,0.159,24.5561,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,52967,345.255,0.909239,0.158999,27.3267,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,52967,345.255,0.642217,0.159,5.30414,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,52967,345.255,4.0134,0.158999,0.00366735,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,52967,345.255,0.695708,0.159,3.96789e-07,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,52967,345.255,1.1849,0.158999,5.69271e-06,-1.25519,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,52967,345.255,1.24048,0.158999,0.21567,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,52967,345.255,0.931344,0.158999,1578.78,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,52967,345.255,0.365643,0.159,1885.1,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,52967,345.255,0.320399,0.158999,7.32041e-05,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,52967,345.255,1.65638,0.159,0.0320483,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,52967,345.255,0.595192,0.159,0.670162,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,52967,345.255,0.521409,0.158999,0.16197,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,52967,345.255,1.71653,0.158999,0.120789,-1.25519,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,52967,345.255,0.387186,0.158999,0.0585118,-1.25519,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,52967,585.846,1.68404,0.159,0.000280707,1.61019,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,52967,585.846,0.266358,0.158999,0.000624035,1.61019,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,52967,585.846,1.53742,0.159,0.00697034,1.61019,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,52967,585.846,0.779497,0.158998,0.000336403,1.61019,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,52967,585.846,0.18061,0.158999,0.000280521,1.61019,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,52967,585.846,0.936951,0.159,0.000149047,1.61019,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,52967,585.846,0.422028,0.158998,4.76215e-07,1.61019,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,52967,585.846,1.18818,0.158998,4.45014e-07,1.61019,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,52967,585.846,0.671427,0.158999,2.4315e-06,1.61019,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,52967,585.846,1.22748,0.158999,3.67604e-08,1.61019,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,52967,585.846,1.98743,0.159,0.0893085,1.61019,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,52967,585.846,1.15575,0.158999,0.20287,1.61019,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,52967,585.846,0.577527,0.158999,0.281478,1.61019,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,52967,585.846,1.18948,0.158999,3.54978e-05,1.61019,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,52967,585.846,0.284019,0.159,0.000651699,1.61019,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,52967,585.846,0.265107,0.159,8485.62,1.61019,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,52967,585.846,0.180125,0.158998,5.06382e+06,1.61019,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,52967,585.846,0.819834,0.158999,0.423485,1.61019,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,52967,585.846,0.753912,0.158999,0.206449,1.61019,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,52967,585.846,1.18607,0.159,0.132861,1.61019,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,52967,585.846,1.19317,0.159,6.39131,1.61019,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,52967,585.846,0.299658,0.158998,7.47268,1.61019,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,52967,585.846,0.821725,0.159,5.17138,1.61019,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,52967,585.846,1.0717,0.159,1.63678,1.61019,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,52967,585.846,0.839186,0.158999,4.43293e-06,1.61019,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,52967,585.846,0.214177,0.158998,37.6529,1.61019,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,52967,321.148,4.33916,0.158999,2.14227,-1.25137,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,52967,321.148,0.443095,0.158999,12.7525,-1.25137,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,52967,321.148,0.364602,0.159,0.0751818,-1.25137,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,52967,321.148,0.992984,0.158999,4.57253,-1.25137,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,52967,321.148,1.0289,0.158999,0.0016554,-1.25137,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,52967,321.148,2.38725,0.158999,3.12515,-1.25137,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,52967,321.148,1.3996,0.158999,0.32876,-1.25137,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,52967,321.148,0.21959,0.158999,5.34493,-1.25137,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,52967,321.148,0.945056,0.158998,407.882,-1.25137,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,52967,321.148,0.5508,0.158999,0.308597,-1.25137,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,52967,321.148,1.34255,0.158999,1.25855e-05,-1.25137,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,52967,321.148,0.29592,0.158998,0.0302617,-1.25137,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,52967,321.148,0.497468,0.158999,17488.8,-1.25137,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,52967,321.148,0.18383,0.158999,20.0902,-1.25137,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,52967,321.148,0.736086,0.159,956.384,-1.25137,False,69.0|322,152
