id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|cc|1|1|274|1|274|69.0,-2.95318e-10,-5.14375e-09,2.23548e-09,4.37357e-08,-1.31342,0,0,7.27596e-12,5.84865e-12,-1.44907e-10,-1.34284,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-2.48006e-09,-4.62237e-11,-4.35071e-09,-1.60245e-08,3.03958,0,1.45519e-11,7.27596e-12,1.68487e-12,-1.10899e-10,-0.0109679,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-1.20989e-09,2.71305e-10,1.49011e-09,2.01302e-08,-2.70114,0,-1.45519e-11,0,8.88178e-16,6.71685e-15,1.98531e-06,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.67861e-09,-1.19546e-09,6.24801e-09,-2.72901e-08,-0.799221,0,-1.45519e-11,0,1.77636e-15,1.94983e-14,5.06365e-07,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.6054e-09,-2.29422e-10,7.27115e-10,2.72108e-08,-1.63494,0,1.45519e-11,-3.63798e-12,0,2.84495e-15,2.31252e-06,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,4.45117e-10,1.45259e-09,1.25172e-09,3.63809e-08,-1.50631,0,-1.45519e-11,0,-1.77636e-15,0,3.18487e-06,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-3.47901e-10,-1.45995e-09,-3.07676e-09,2.93202e-08,-1.26929,0,1.45519e-11,-2.00089e-11,-4.26095e-11,3.77682e-10,-1.2571,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,4.22739e-10,-4.88773e-10,-3.55356e-09,-1.28268e-08,0.0815614,0,0,0,-3.81917e-13,-9.48146e-11,0.0828848,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.2363e-09,-2.47658e-09,-1.03108e-09,-1.84336e-08,0.536001,0,1.45519e-11,-3.63798e-12,7.14095e-13,-1.26008e-11,0.526522,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.28876e-09,-1.54661e-09,-5.59148e-09,1.40424e-08,2.99803,0,0,3.63798e-12,1.09486e-11,5.98096e-11,0.00835767,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.34342e-09,8.4369e-10,-2.02219e-09,-3.96236e-08,0.881645,0,1.45519e-11,0,4.71845e-12,-1.0041e-10,0.884226,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-4.97822e-10,1.74021e-09,-2.85548e-11,-3.13223e-08,-0.638347,0,0,1.81899e-12,-1.25837e-11,-7.36408e-12,-0.650917,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.88319e-10,-9.22732e-10,-1.25424e-09,-3.22943e-09,-0.800131,0,0,-9.09495e-12,-5.77138e-12,3.86027e-11,-0.802477,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-1.76213e-09,-2.11171e-10,-2.14807e-09,2.441e-08,0.916575,0,-1.45519e-11,0,1.77636e-15,3.66374e-15,1.31412e-07,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-1.10118e-09,6.29875e-10,-7.86673e-10,-7.31181e-09,1.39757,0,-2.91038e-11,-1.81899e-11,-1.99849e-11,6.20426e-10,1.41306,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.5359e-09,3.61993e-09,3.98195e-09,-6.54707e-09,-0.310594,0,0,0,1.51168e-11,-6.49786e-11,-0.318651,0,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,-3.40368e-09,3.84586e-11,-1.01181e-09,-3.86517e-08,-45.2779,0,2.91038e-11,2.54659e-11,1.06084e-11,8.10515e-11,-42.0764,0,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,-3.07522e-09,2.98603e-09,2.65601e-09,-3.80619e-08,-47.4054,0,1.45519e-11,0,-6.66134e-15,2.41966e-12,-44.0202,0,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,-5.85623e-10,-2.11752e-09,8.77392e-09,2.62676e-08,-45.1733,0,-1.45519e-11,0,-7.99361e-15,2.50222e-12,-44.9293,0,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,1.23875e-09,-1.14604e-09,4.09881e-10,-7.74322e-09,-48.5506,0,-1.45519e-11,1.09139e-11,-7.99361e-15,2.50425e-12,-44.7379,0,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,3.9119e-10,2.5405e-09,-8.21007e-11,-2.75211e-08,-48.8128,0,1.45519e-11,0,-9.76996e-15,2.60272e-12,-45.6605,0,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,6.84674e-10,-5.29084e-09,2.3511e-09,1.75001e-08,-51.3223,0,7.27596e-11,-6.18456e-11,2.71561e-11,-4.69131e-10,-44.8882,0,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,-1.40836e-09,-4.29905e-09,-1.90599e-09,-1.41434e-08,-48.7297,0,0,-1.09139e-11,4.78395e-12,6.03539e-11,-42.8144,0,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,8.69446e-10,-3.93142e-09,-1.6213e-09,-6.60165e-08,-49.7865,0,1.45519e-11,0,-6.66134e-16,2.67245e-12,-44.8256,0,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,9.73878e-10,4.3778e-09,-7.79682e-10,-6.73967e-08,-26.9544,0,1.45519e-11,0,-3.9968e-15,1.77988e-12,-27.2615,0,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,3.97964e-09,7.68924e-09,-3.31784e-10,6.86175e-08,-32.7949,0,-1.45519e-11,0,3.10862e-15,2.18765e-12,-31.1495,0,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,-1.7609e-11,1.86943e-11,-4.22943e-09,-1.82151e-08,-0.107816,0,0,3.63798e-12,-9.52793e-12,-5.57722e-11,-0.110569,0,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,5.67097e-09,-1.30691e-09,-2.90322e-09,-1.95679e-09,0.387224,0,-1.45519e-11,0,-1.39888e-13,3.00961e-12,0.402102,0,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,2.39446e-09,-5.61715e-09,1.42132e-09,-2.34234e-08,-4.44441,0,7.27596e-11,-8.36735e-11,1.89954e-10,-2.07389e-09,-4.36741,0,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,-2.43237e-09,-2.27386e-09,2.80717e-10,-6.90113e-10,0.377861,0,1.45519e-11,3.63798e-12,-1.33227e-15,7.46625e-15,-1.55925e-06,0,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,-1.67592e-09,3.0974e-09,-6.96557e-10,2.65254e-08,6.02688,0,-1.45519e-11,3.63798e-12,-1.33227e-15,1.48215e-14,-3.66224e-07,0,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,-2.79531e-09,1.88198e-09,-2.87027e-10,2.12082e-08,2.91242,0,0,1.81899e-12,-1.251e-12,-7.37174e-12,-0.00128011,0,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,-9.27654e-10,1.61454e-09,-4.4099e-09,4.64866e-09,0.893212,0,0,-3.63798e-12,2.24265e-13,-1.08489e-10,0.918699,0,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,1.21588e-09,1.27719e-09,-2.83188e-10,-2.37126e-09,-2.40523,0,0,3.63798e-12,2.87104e-13,-1.95861e-10,-0.00826702,0,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,4.977e-11,-2.23104e-09,3.21306e-09,2.027e-08,0.466153,0,0,-3.63798e-12,7.78577e-12,8.43094e-12,0.477886,0,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,-2.16016e-09,3.91702e-09,-1.51758e-09,8.75002e-09,-0.616774,0,1.45519e-11,0,2.22045e-16,-2.63956e-14,-1.31882e-06,0,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,-1.52783e-09,-5.2321e-09,-2.31284e-09,1.16035e-09,2.87075,0,-1.45519e-11,0,-8.88178e-16,-5.78704e-15,-8.96969e-07,0,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,-1.03416e-09,3.42962e-09,1.38615e-09,-2.99603e-08,-1.85351,0,-5.82077e-11,-2.18279e-11,-1.11304e-10,1.43517e-09,-1.84858,0,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,-6.33192e-10,1.34248e-09,-4.58804e-11,-5.2919e-09,1.83472,0,0,1.81899e-12,-1.59495e-12,-1.0516e-10,0.000507703,0,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,2.38713e-09,-1.88259e-09,1.10297e-10,-1.31812e-08,-0.887179,0,1.45519e-11,0,2.22045e-15,-1.4086e-14,2.29758e-06,0,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,-2.61042e-09,2.3371e-09,2.41316e-09,1.5952e-08,-1.82341,0,-1.45519e-11,0,-2.22045e-15,3.10862e-15,-8.25738e-07,0,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,-6.95068e-10,1.00674e-09,4.59963e-09,8.24613e-10,-3.47166,0,0,5.45697e-12,-2.87681e-12,-8.78782e-11,-0.0177263,0,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,-8.9745e-10,-1.39724e-09,3.7064e-09,-5.47379e-08,-9.35972,0,0,0,-4.6807e-13,-9.82076e-12,-11.3054,0,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,2.7239e-09,2.95061e-09,-5.17277e-09,2.36723e-09,-8.64769,0,0,3.63798e-12,4.05187e-12,2.12473e-11,-11.2413,0,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,8.48829e-09,2.84889e-09,-7.07967e-10,-2.14384e-08,-8.26451,0,0,-1.81899e-12,3.14415e-13,-3.74631e-13,-10.4385,0,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.15682e-10,-1.72154e-09,4.77027e-09,-7.88675e-09,-8.11268,0,0,0,8.34e-13,3.67255e-11,-10.1991,0,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-3.40441e-10,-3.50898e-09,-6.17466e-09,1.4595e-08,-7.99258,0,-1.45519e-11,-5.45697e-12,-1.53078e-12,-1.40061e-11,-11.105,0,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,2.16983e-09,3.18693e-09,-5.14794e-10,-1.23533e-08,-11.0609,0,0,3.63798e-12,-2.9825e-12,-4.88232e-11,-12.2313,0,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,2.25616e-10,-2.73769e-09,6.32063e-11,2.64032e-08,-9.50092,0,0,-1.81899e-12,5.3817e-12,-6.04101e-11,-11.9409,0,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,4.43931e-09,3.95653e-10,5.19402e-09,-1.00978e-08,-9.64475,0,0,0,-1.7315e-12,3.67909e-11,-12.3265,0,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,2.10196e-09,-4.01706e-10,-4.30063e-09,-5.04863e-09,-9.4845,0,0,0,4.82947e-13,-1.97911e-10,-11.6022,0,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,9.6385e-10,-2.03346e-09,5.07853e-09,3.06923e-08,-10.6858,0,0,0,-6.45928e-13,7.42051e-11,-11.4359,0,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,6.79905e-11,-1.45291e-09,-1.05454e-09,1.20932e-08,-0.417616,0,0,0,-3.55715e-12,-9.03373e-11,-0.43075,0,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-2.61629e-09,1.07489e-09,3.10912e-09,1.72761e-08,-3.03742,0,0,-7.27596e-12,1.57963e-12,1.30644e-11,-0.005208,0,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-4.05595e-09,1.98042e-09,-2.11928e-10,-1.67502e-08,0.236589,0,0,0,1.5159e-12,1.33653e-11,0.23873,0,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,2.33809e-10,-4.18184e-10,-1.31163e-09,-8.45441e-09,-0.658945,0,0,0,-1.35536e-12,3.69982e-12,-0.667961,0,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,-1.87646e-09,3.9871e-10,2.43892e-09,-3.75764e-08,1.35609,0,0,6.54836e-11,-2.2238e-11,6.37345e-10,0.00809624,0,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-2.12715e-09,-1.29909e-09,-5.40323e-10,-2.22013e-08,2.52887,0,7.27596e-11,0,-6.66134e-16,1.22957e-14,-1.63427e-07,0,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,6.98003e-10,-2.93186e-09,-3.16238e-10,2.16653e-08,4.2192,0,0,-1.09139e-11,1.57638e-11,2.49542e-10,0.0127909,0,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,1.09249e-09,3.44978e-09,1.05968e-09,3.62251e-08,4.52236,0,0,0,7.22444e-12,-4.28139e-11,-0.00234062,0,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,2.11321e-09,6.3874e-10,6.24876e-09,2.41396e-08,-0.371604,0,0,0,4.27658e-13,6.44397e-11,-0.37825,0,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-1.6363e-09,-7.21482e-10,4.04448e-10,1.62183e-08,1.15621,0,0,0,-6.91358e-12,-1.2514e-10,1.17649,0,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,5.66791e-10,2.68454e-09,-1.42325e-09,-7.57411e-09,0.932096,0,0,7.27596e-12,4.5941e-12,3.14766e-11,0.950942,0,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,1.93088e-10,2.03438e-09,-4.38515e-09,-2.78453e-08,2.62168,0,0,7.27596e-12,3.27116e-12,4.66599e-11,0.00311711,0,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,3.1009e-09,7.01366e-10,-3.18422e-09,-3.69258e-08,-1.56724,0,0,0,9.54792e-14,-5.37023e-11,0.000669709,0,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,2.62546e-10,2.39465e-10,-3.30124e-09,-1.70872e-08,-2.06221,0,0,0,7.18225e-12,1.77001e-11,-0.00171282,0,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,3.88255e-10,-6.21865e-10,-1.11019e-09,3.99084e-08,0.592933,0,0,5.45697e-12,3.05711e-12,-5.69166e-11,0.599191,0,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,-1.79282e-09,-7.49026e-10,5.21429e-09,-1.69363e-08,-1.39333,0,0,3.63798e-12,-4.15223e-12,-7.73794e-11,0.000967339,0,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,5.67158e-10,1.86281e-09,-7.1912e-10,5.97805e-08,-4.38708,0,0,0,5.59996e-13,-1.63942e-10,-5.90977,0,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,3.74681e-10,2.17362e-11,1.95475e-10,9.61555e-09,-2.43861,0,0,-7.27596e-12,-1.58515e-11,1.15185e-10,-5.35067,0,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,-8.47435e-10,-4.18597e-10,-3.92988e-09,7.57599e-09,1.2341,0,-4.36557e-11,-3.63798e-12,5.78131e-11,-7.49853e-11,-3.01798,0,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,4.1638e-10,-6.56976e-10,-3.77095e-10,-3.24833e-08,2.15708,0,0,3.63798e-12,1.12153e-11,1.48987e-10,-2.6389,0,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,4.6077e-10,-8.02266e-10,4.27324e-09,-2.24223e-08,-3.20365,0,-1.45519e-11,0,2.30926e-13,-2.31939e-12,-6.71993,0,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,-1.89285e-09,-1.7986e-09,-1.48765e-09,2.17059e-08,-2.0542,0,1.45519e-11,-5.45697e-12,3.10862e-15,1.66997e-12,-4.88742,0,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,9.64462e-10,8.16558e-11,-7.52811e-10,3.10493e-08,-4.1286,0,1.45519e-11,0,1.57652e-14,-5.1277e-13,-6.22926,0,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,7.78833e-10,3.42773e-09,1.01366e-09,-2.72213e-08,-4.24664,0,0,9.09495e-12,2.53708e-12,-1.71071e-10,-7.40064,0,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,-2.62179e-10,-8.14372e-10,-4.1021e-09,2.82161e-08,2.3492,0,-1.45519e-11,0,4.40759e-13,-2.28199e-12,-1.18591,0,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,3.04453e-09,5.93023e-09,2.4678e-09,-1.85986e-08,3.49117,0,-1.45519e-11,-5.45697e-12,-2.22045e-16,1.15634e-12,-1.18643,0,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,2.42675e-09,-1.2782e-09,-1.40496e-09,-2.97439e-08,-1.8136,0,1.45519e-11,-5.27507e-11,-4.72418e-11,2.28329e-10,4.92469e-05,0,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,-1.67408e-10,3.76363e-10,-1.66322e-09,-2.69784e-09,3.614,0,-1.45519e-11,1.81899e-12,2.94187e-12,-3.93772e-11,-0.003085,0,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,2.43372e-09,7.5965e-10,2.62723e-10,2.74734e-08,-0.38929,0,1.45519e-11,0,1.52278e-12,-1.8707e-11,-0.398091,0,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,-3.33838e-11,1.05098e-09,7.1349e-09,1.85729e-08,-3.63247,0,0,-3.63798e-12,1.36668e-13,1.25036e-11,-0.0102426,0,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,-1.62028e-09,-2.22458e-09,3.62138e-09,-1.37961e-08,-1.577,0,0,1.45519e-11,7.69718e-12,-2.28275e-10,-0.00225433,0,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,-9.0711e-10,-4.66364e-10,2.16737e-09,2.03686e-08,1.67672,0,1.45519e-11,2.36469e-11,-2.59556e-11,-1.89365e-10,1.70742,0,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,-1.29524e-09,4.01217e-10,4.55641e-12,4.9712e-09,2.95583,0,0,1.81899e-12,1.90694e-11,-5.29396e-11,0.00700865,0,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,-1.19705e-09,-3.08689e-09,-1.23273e-09,-2.6977e-08,-2.73353,0,1.45519e-11,9.09495e-12,6.15752e-12,-3.06762e-11,-0.00110061,0,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,-1.01961e-09,7.88524e-10,-6.98879e-10,2.11399e-09,-0.237795,0,0,-7.27596e-12,-6.63247e-12,-3.06432e-11,-0.241077,0,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,8.42421e-10,-1.73321e-09,-7.19114e-10,-2.49198e-08,1.94447,0,1.45519e-11,0,-3.555e-11,3.93825e-10,1.95577,0,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,2.9626e-09,-1.22942e-10,-7.97473e-10,9.4715e-10,-5.08458,0,-1.45519e-11,0,-1.9984e-15,-1.63619e-14,5.31282e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,1.80028e-09,3.82376e-09,-2.75326e-09,-1.21679e-08,0.167217,0,0,3.63798e-12,1.53864e-11,3.04497e-11,0.170675,0,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,1.95656e-12,1.1312e-09,5.12673e-10,1.33624e-08,2.45122,0,1.45519e-11,0,2.22045e-16,-9.49241e-15,2.02936e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,-1.50447e-09,-2.28843e-09,1.42532e-09,1.0051e-08,-1.90166,0,-1.45519e-11,0,-8.88178e-16,-3.20854e-14,-1.82013e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,-2.73918e-11,1.53532e-09,1.90149e-09,4.96289e-09,0.255263,0,-1.45519e-11,0,1.55431e-15,1.18655e-14,-1.60166e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,1.58322e-09,-1.56268e-09,-2.38168e-09,1.19651e-08,-2.2599,0,1.45519e-11,0,1.0294e-12,-1.19188e-10,-0.00577431,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,-2.79739e-09,-1.98507e-09,3.32468e-09,1.30114e-08,-14.4971,0,2.91038e-11,1.81899e-12,1.77636e-15,1.95066e-12,-16.5785,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,4.63827e-10,-9.27654e-10,-5.85162e-10,-2.57497e-08,-16.0749,0,-1.16415e-10,-1.81899e-12,1.33227e-15,1.8745e-12,-16.1346,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,4.00043e-09,2.19541e-09,9.4435e-09,-4.99496e-08,-11.4312,0,1.45519e-11,6.36646e-11,2.08586e-11,-7.37292e-10,-13.2199,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,1.67017e-09,6.36764e-09,-1.84918e-09,1.76463e-08,-9.72104,0,0,0,-1.27787e-13,3.34421e-12,-12.0349,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,2.68049e-10,3.08866e-09,6.74712e-10,-2.25582e-08,-14.4227,0,0,0,5.86198e-14,-1.42594e-11,-16.2792,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,1.51267e-10,-5.46759e-09,6.26847e-09,6.14596e-09,-13.7287,0,2.91038e-11,0,-3.27738e-13,8.40977e-12,-15.0951,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,2.54353e-10,-9.01439e-10,-2.32587e-09,1.2081e-08,-12.3527,0,0,-1.81899e-12,3.55271e-15,1.72978e-12,-14.7234,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,1.79893e-09,-3.56349e-09,-1.06933e-09,-7.87068e-09,-11.391,0,0,0,1.29852e-12,2.46802e-10,-13.2823,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,8.42788e-10,4.74038e-10,2.27475e-10,5.11105e-08,-13.0432,0,0,0,1.77636e-15,1.80705e-12,-13.8685,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,-3.08586e-09,1.58793e-09,-3.72763e-09,-4.91953e-08,-17.603,0,0,5.45697e-12,-1.33227e-15,1.98196e-12,-18.1764,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,1.01007e-10,1.8477e-09,-8.08226e-11,5.75887e-09,-0.517661,0,0,0,-1.53211e-12,-1.45885e-11,-0.527015,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,2.92628e-10,8.10092e-10,-3.25355e-09,1.63384e-08,-5.81921,0,0,-7.27596e-12,4.78639e-12,-9.11758e-12,0.000300264,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,-7.37379e-10,2.13688e-09,4.4268e-09,-1.97824e-09,-0.591021,0,0,-2.18279e-11,1.8856e-12,1.32664e-10,-0.592456,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-7.98888e-10,-1.03392e-09,3.36612e-09,3.41211e-09,0.22973,0,0,0,3.72147e-13,-1.4174e-11,0.234583,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,-6.62785e-11,3.98591e-09,3.75624e-09,2.54615e-08,-1.88917,0,0,0,8.88178e-16,3.60822e-16,1.70277e-06,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,1.52049e-09,-2.02316e-09,-2.4499e-09,1.42306e-08,-0.347449,0,0,0,1.62537e-13,8.17413e-12,-0.354942,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,-5.65654e-09,1.7547e-09,2.9567e-09,1.46319e-08,-0.00973884,0,0,-3.63798e-12,-5.36904e-12,-1.24366e-11,-0.00982138,0,False,69.0|103,1197
