id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0923868,0.190395,0.213054,0,0,-7.90959e-07,0.158143,0.172908,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.0544526,0.158726,-0.367659,0,0,-1.08042e-07,0.173189,-0.375532,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.0692699,0.0862935,0.217274,0,0,-1.30904e-07,0.10836,0.208765,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.178601,-0.012592,0.160964,0,0,4.78798e-07,-0.00868998,0.124449,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.194817,0.181915,-0.0318427,0,0,-7.68868e-07,0.167752,-0.0738241,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.0343061,0.228939,-0.0527331,0,0,-3.06454e-07,0.190375,-0.119754,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.279009,0.010395,0.003278,0,0,-1.95501e-07,0.0693698,0.0712772,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.163456,0.0888831,0.277271,0,0,-3.3833e-07,0.109451,0.269866,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.269451,0.136517,-0.25266,0,0,-5.01456e-07,0.0973126,-0.316967,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.0598173,0.117133,-0.107013,0,0,-7.79168e-07,0.114964,-0.122463,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0904432,0.0096244,-0.0188467,0,0,-5.79267e-07,-1.62332e-07,7.19559e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.120573,-0.00246825,-0.0864504,0,0,-1.99374e-07,8.06225e-08,1.31752e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0188154,0.0300819,-0.0191505,0,0,-2.88143e-07,7.8248e-08,-2.8316e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.131949,0.011801,-0.03611,0,0,-2.32086e-07,-2.16379e-07,-1.38584e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00377385,0.0431652,-0.0427351,0,0,-3.90978e-07,-1.74019e-07,2.84186e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.108544,0.0111661,0.120816,0,0,2.62345e-07,7.15623e-08,3.44296e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0397027,-0.0688033,-0.0166064,0,0,1.02581e-07,2.44598e-07,-4.68931e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0180728,-0.0390422,-0.0269462,0,0,1.05264e-09,-2.53976e-07,4.03945e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0232436,-0.0169177,-0.0339172,0,0,-1.46512e-07,-1.55964e-07,1.16858e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0901052,-0.0405462,0.0223877,0,0,-2.50115e-07,-2.13639e-07,-6.45823e-08,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.0531741,0.0129009,0.107634,0,0,-3.41752e-07,-3.31662e-08,-1.65306e-07,0,0,False,69.0|274,411
