rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.132464,1.19369,-0.000150237,-1.32041,0,0,True,70.0|274,411
1,9|411|sample|3|274,-0.0541207,0.473285,4.70729e-05,-0.791376,0,0,True,70.0|274,411
1,9|411|sample|5|274,-0.0205039,-0.705573,3.24578e-05,-1.42048,0,0,True,70.0|274,411
1,9|411|sample|6|274,-0.324643,0.845739,4.74661e-05,-1.56643,0,0,True,70.0|274,411
1,9|411|sample|8|274,-0.0189907,0.573243,2.0316e-06,-0.96304,0,0,True,70.0|274,411
1,9|411|sample|7|274,-0.286169,-0.11126,5.86029e-05,-1.0933,0,0,True,70.0|274,411
1,9|411|sample|9|274,-0.0997505,0.264666,8.13558e-05,-1.30259,0,0,True,70.0|274,411
1,9|411|sample|10|274,-0.232725,-0.0216529,-1.12409e-05,-1.51064,0,0,True,70.0|274,411
1,9|411|sample|12|274,-0.0390927,0.632708,3.66099e-05,-0.964101,0,0,True,70.0|274,411
1,9|411|sample|11|274,-0.51511,-0.115337,-2.39628e-05,-0.959012,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0.0585148,-1.00189,5.99127e-06,-2.10788,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0.293347,0.0745101,2.8081e-05,-0.0742497,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0.10731,-2.00545,4.6462e-05,0.568565,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-0.253115,-0.619693,6.92211e-05,-4.04654,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,-0.238183,-0.858193,-4.39468e-05,-1.19125,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0.143925,-1.44404,9.04792e-05,-0.568781,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0.475846,0.128094,-5.04714e-05,-3.22873,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0.295191,-1.38049,-2.78589e-05,-1.50556,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,-0.382096,0.242594,-8.93528e-06,2.92992,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0.18695,-0.018796,-4.51834e-05,-1.01888,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,-0.298675,-0.440588,-4.96096e-05,-0.954338,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0.346001,-1.42822,-4.57296e-06,1.39994,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0.0188826,-0.0882779,6.69569e-05,-0.155707,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-0.103134,0.670299,-1.97783e-05,-0.0939704,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0.196964,-0.668485,4.0637e-05,-1.97529,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0.0549379,0.0180973,-1.54917e-05,-2.15715,0,0,False,69.0|274,411
1,14|783|sample|3|71,-0.235378,0.608448,-4.9944e-05,-4.7601,0,0,True,6.0|71,783
1,14|783|sample|4|71,-0.0036754,-1.6937,-0.000121301,-5.01368,0,0,True,6.0|71,783
1,14|783|sample|5|71,0.0136118,0.036942,0.00014513,-3.94095,0,0,True,6.0|71,783
1,14|783|sample|6|71,0.0805847,-0.415962,-2.72929e-05,-4.13572,0,0,True,6.0|71,783
1,14|783|sample|7|71,-0.395971,0.839668,1.98952e-05,1.25533,0,0,True,6.0|71,783
1,14|783|sample|8|71,-0.137959,-0.985017,0.000110478,1.084,0,0,True,6.0|71,783
1,14|783|sample|10|71,-0.477562,0.178574,9.81062e-05,-4.95804,0,0,True,6.0|71,783
1,14|783|sample|9|71,-0.124547,-1.27256,9.36925e-06,-5.01913,0,0,True,6.0|71,783
1,14|783|sample|12|71,-0.323475,-0.87694,-0.000118844,2.29353,0,0,True,6.0|71,783
1,14|783|sample|11|71,0.127836,0.360037,2.59266e-05,2.12363,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,-0.29752,-0.339702,-6.6544e-05,2.82398,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0.0908572,-0.121138,7.9523e-05,-1.3025,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,-0.203097,1.73925,-1.87999e-05,-3.49848,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,0.422,0.359739,8.97612e-05,0.623184,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,0.251651,2.57875,3.27296e-05,-1.75549,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,-0.141927,-1.39593,8.96795e-07,-3.80774,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,-0.0613569,-0.779644,-7.33208e-05,2.49082,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0.038463,-0.623953,3.53074e-05,2.95994,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,0.0116476,-0.313084,-4.96971e-06,-0.845299,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0.257749,0.0823746,-3.64502e-06,-1.58995,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,0.0577152,1.90705,-3.23279e-05,0.0133085,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,-0.0279803,0.830651,5.1998e-05,-1.29278,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0.00758767,1.52294,0.000141421,-1.9482,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,0.211215,0.92393,2.3223e-05,3.99361,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,-0.223681,-1.48167,5.65261e-05,-1.60511,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,-0.215207,1.00405,3.51183e-06,-1.05074,0,0,False,69.0|71,783
1,14|491|sample|10|99,-0.258481,-0.642834,0.000136518,3.22493,0,0,True,6.0|99,491
1,14|491|sample|9|99,-0.151937,-1.73046,3.06983e-05,3.20531,0,0,True,6.0|99,491
