id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.79805,0.960119,2.62345,-3.8917,1.67326,0.962452,2.5206,-3.88997,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.12963,0.960119,2.78691,-3.88966,1.10418,0.962452,2.76326,-3.88997,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.74341,0.960119,2.43403,-3.88684,1.72624,0.962452,2.43127,-3.88997,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.22384,0.960119,1.87399,-3.88907,1.18624,0.962452,1.85028,-3.88997,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.38648,0.960119,2.6272,-3.88877,1.34041,0.962452,2.58019,-3.88997,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.39936,0.960119,2.73608,-3.89045,1.40883,0.962452,2.79427,-3.88997,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.40221,0.960119,2.23254,-3.89067,1.33123,0.962452,2.16505,-3.88997,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.40959,0.960119,2.88086,-3.88942,1.85292,0.962452,2.44642,-3.88997,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.872952,0.960119,2.12011,-3.88904,0.964391,0.962452,2.24263,-3.88997,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.31459,0.960119,2.51708,-3.89358,1.17078,0.962452,2.33709,-3.88997,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.08388,0.767942,6.24773,-3.89084,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.1216,0.767942,7.00851,-3.88722,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.10044,0.767942,6.56001,-3.88984,0.975988,0.767089,4.76411,-3.88997,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.12877,0.767942,6.47496,-3.8892,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.12983,0.767942,6.59578,-3.89097,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.02955,0.767942,6.91941,-3.88835,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.09696,0.767942,6.6078,-3.88969,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.13999,0.767942,6.57031,-3.88754,0.975988,0.767089,4.76411,-3.88997,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.15953,0.767942,6.39312,-3.89108,0.975988,0.767089,4.7641,-3.88997,69.0|274,411
