parameter,value,CV
U_pop,52966.9999998969,
beta_U_run_id_1197,1.37471943162382e-07,
beta_U_run_id_152,1.13228452391922e-07,
beta_U_run_id_411,1.70468410942703e-07,
beta_U_run_id_705,8.35570972412825e-08,
L_pop,344.37518806576,
beta_L_run_id_1197,-0.00049332744028959,
beta_L_run_id_152,-23.9114455298659,
beta_L_run_id_411,8.43052505539201e-07,
beta_L_run_id_705,218.457929470739,
L_gap_pop,0.982696263377298,
beta_L_gap_goes_down_True,-0.00734798440917894,
beta_L_gap_mab_virus_22_0_292,0,
beta_L_gap_mab_virus_22_0_322,0,
beta_L_gap_mab_virus_28_0_103,-0.000685587421703954,
beta_L_gap_mab_virus_28_0_292,-0.000684692506221773,
beta_L_gap_mab_virus_28_0_322,-0.000683802243635813,
beta_L_gap_mab_virus_6_0_233,-0.00145762341183188,
beta_L_gap_mab_virus_65_0_103,-0.000679067751024545,
beta_L_gap_mab_virus_65_0_292,-0.000678206506208304,
beta_L_gap_mab_virus_65_0_322,-0.000677349612645104,
beta_L_gap_mab_virus_69_0_103,-0.00205281607047339,
beta_L_gap_mab_virus_69_0_233,-0.00202982012252506,
beta_L_gap_mab_virus_69_0_274,-0.00200781850322469,
beta_L_gap_mab_virus_69_0_292,-0.00198673843779475,
beta_L_gap_mab_virus_69_0_322,-0.00196651452236878,
beta_L_gap_mab_virus_70_0_274,-0.00166358733067259,
h_pop,0.158999183981615,
f_pop,1,
alpha_pop,-1.25789154769365,
beta_alpha_run_id_1197,0.00340065035332638,
beta_alpha_run_id_152,0.00579739926918751,
beta_alpha_run_id_411,-0.000319666097840588,
beta_alpha_run_id_705,2.81360816449165,
omega_U,9.78487508527517e-08,1.84735308499523e-10
omega_L_gap,0.726750611870208,83.4158311418194
omega_h,6.48486771023918e-07,0.00040785540830128
omega_f,7.41391786219119,86248969129501.3
a,2.22044604925031e-16,
b,0.858617351573877,
