id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-1.07393e-09,-3.48051e-09,-0.633948,0,0,0,0,-9.05179e-15,-4.08562e-14,-0.8568,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,1.31226e-08,-2.87596e-11,-0.877478,0,0,0,0,-5.17641e-15,4.44089e-15,-1.16927,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,1.14621e-09,-1.05933e-08,-0.549368,0,0,0,0,-2.23641e-14,-1.06581e-14,-0.823511,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,3.24004e-09,2.68565e-09,-0.517348,0,0,0,0,-2.84842e-15,-1.59872e-14,-0.831739,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-4.66987e-09,2.37984e-10,-1.08606,0,0,0,0,1.31319e-14,-1.5099e-14,-1.0326,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,8.80129e-11,8.23454e-10,-0.790671,0,0,0,0,-2.46331e-15,-4.44089e-15,-1.05981,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,3.15586e-10,-4.35765e-10,-0.511943,0,0,0,0,-3.47847e-14,2.66454e-14,-0.865882,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-3.5511e-10,1.3626e-09,-0.623033,0,0,0,0,-5.70551e-15,1.06581e-14,-0.806262,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,1.02516e-10,6.42655e-10,-1.03584,0,0,0,0,9.9018e-15,3.4639e-14,-1.15713,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,8.36391e-09,4.61345e-09,-0.78278,0,0,0,0,-1.26114e-14,-2.04281e-14,-1.09062,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-2.30066e-09,6.02224e-10,0.0357745,0,0,0,0,-7.99361e-15,1.75415e-14,-1.37441e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-4.21713e-09,3.57126e-09,0.0701237,0,0,0,0,1.06581e-14,1.17684e-14,4.02861e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-1.26954e-09,-2.75542e-09,0.0482425,0,0,0,0,9.76996e-15,2.26485e-14,2.13666e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,5.12924e-09,-1.14553e-08,-0.0300478,0,0,0,0,-1.33227e-14,-2.18714e-14,-4.66027e-07,0,0,False,69.0|274,411
