rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,-0.0419855,1.01243,-2.26332,1.07565,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,-0.0419855,1.01243,-2.26332,0.0672167,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,-0.0419855,1.01243,-2.26332,0.0559047,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,-0.0419855,1.01243,-2.26332,1.05361,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,-0.0419855,1.01243,-2.26332,1.03161,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,-0.0419855,1.01243,-2.26332,0.230925,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,-0.0419855,1.01243,-2.26332,0.299035,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,-0.0419855,1.01243,-2.26332,0.13026,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,-0.0419855,1.01243,-2.26332,0.242471,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,-0.0419855,1.01243,-2.26332,3.90114,4.01096e-06,2.75126e-10,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,0.507426,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,0.111286,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,0.831254,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,6.15178,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,3.73542,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,1.88131,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,7.46567,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,-0.0419855,7.55441,0.805172,18.2943,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,0.349139,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,0.573126,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,3.57187,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,0.0674236,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,13.0535,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,1.98651,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,2.6244,4.01096e-06,2.75126e-10,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,-0.0419855,7.55441,0.805172,0.20683,4.01096e-06,2.75126e-10,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,9.51418,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,2.68644,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,0.281993,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,0.191099,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,0.15112,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,1.20042,4.01102e-06,2.75117e-10,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0.999997,-0.0259229,0.867531,-3.77759,7.6294,4.01102e-06,2.75117e-10,True,6.0|71,783
