rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,4.05037,0.828934,4.24177,2.41368,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.25317,0.828934,4.24177,3.644,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,4.11928,0.828934,4.24177,0.269787,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,4.73292,0.828934,4.24177,-0.221567,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,3.28574,0.828934,4.24177,-0.473997,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.64359,0.828934,4.24177,-0.35312,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.70395,0.828934,4.24177,5.28552,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,4.52376,0.828934,4.24177,-2.862,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.79423,0.828934,4.24177,1.10816,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.74419,0.828934,4.24177,1.47591,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.66103,0.828934,4.02667,0.951084,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.16571,0.828934,4.02667,5.04273,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.913608,0.828934,4.02667,-0.769895,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.745207,0.828934,4.02667,-4.35723,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.238095,0.828934,4.02667,-5.18782,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.699424,0.828934,4.02667,1.81424,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.267281,0.828934,4.02667,-2.12299,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.20892,0.828934,4.02667,0.421244,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,4.45425,0.828934,4.02667,0.970428,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,12.3283,0.828934,4.02667,-1.10265,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.311675,0.828934,4.02667,2.56096,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,3.28545,0.828934,4.02667,-1.74812,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0824737,0.828934,4.02667,2.66186,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.06631,0.828934,4.02667,4.46784,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0940978,0.828934,4.02667,-1.11278,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.95333,0.828934,4.02667,1.84312,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.485464,0.828922,1.83744,-0.0325301,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.58061,0.828922,1.83744,-2.65733,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.467426,0.828922,1.83744,-0.115019,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.444609,0.828922,1.83744,2.82938,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.367416,0.642941,2.92954,-1.9436,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.497358,0.642941,2.92954,0.327643,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.42169,0.642941,2.92954,1.56755,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.544954,0.642941,2.92954,4.40169,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.243693,0.829297,1.52733,0.284149,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.257597,0.829297,1.52733,0.706672,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.04369,0.828934,28.6657,0.905493,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.574023,0.828934,28.6657,2.54769,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.708362,0.828934,28.6657,-3.5793,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.93241,0.828934,28.6657,2.50833,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.288892,0.828934,28.6657,1.66785,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.777256,0.828934,28.6657,-0.220874,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.18483,0.828934,28.6657,0.608858,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,25.7964,0.828934,28.6657,-0.163089,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.16046,0.828934,28.6657,-4.48516,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.260497,0.828934,28.6657,1.2183,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.571849,0.828934,28.6657,3.98289,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.285755,0.828934,28.6657,-3.66366,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,3.39666,0.828934,28.6657,-3.15538,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.833539,0.828934,28.6657,-1.35072,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.488455,0.828934,28.6657,1.24177,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,2.77232,0.828934,28.6657,-0.719178,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.8411,0.947489,4.59157,3.83582,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.848087,0.947489,4.59157,-3.48787,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.872743,0.947489,4.59157,-2.34474,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.837477,0.947489,4.59157,3.04181,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.701069,0.828939,10.5019,-3.88555,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.959767,0.828939,10.5019,-1.57901,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.27377,0.828939,10.5019,1.56577,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,1.52506,0.828939,10.5019,-4.04182,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.931606,1.01258,5.49808,1.90747,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.822466,1.01258,5.49808,2.5843,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.0329127,0.828664,11.4318,-1.70042,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.325592,0.828664,11.4318,-3.56075,69.0|276,1056
