rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,659.423,1.07303,0.00263537,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|2|1|162,659.423,1.07304,0.0147767,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|3|1|162,659.423,1.07304,0.00460519,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|4|1|162,659.423,1.07305,0.000952441,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|5|1|162,659.423,1.07304,0.000594264,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|6|1|162,659.423,1.07303,0.0274484,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|7|1|162,659.423,1.07303,0.00146344,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|cc|8|1|162,659.423,1.07303,0.00372217,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|sample|10|162,659.423,0.79581,0.0666185,13.4777,1.6411,3.95882,True,32.0|162,84
1,8|84|sample|11|162,659.423,0.750915,0.0402411,13.4834,1.6411,3.95882,True,22.0|162,84
1,8|84|sample|12|162,659.423,0.750909,0.0689319,13.4834,1.6411,3.95882,True,22.0|162,84
1,8|84|sample|3|162,659.423,0.466377,0.00148473,13.4787,1.6411,3.95882,True,55.0|162,84
1,8|84|sample|4|162,659.423,0.466393,0.00229663,13.4787,1.6411,3.95882,True,55.0|162,84
1,8|84|sample|5|162,659.423,0.466394,0.00171692,13.4787,1.6411,3.95882,True,55.0|162,84
1,8|84|sample|6|162,659.423,0.466387,0.00163466,13.4787,1.6411,3.95882,True,55.0|162,84
1,8|84|sample|7|162,659.423,0.795808,0.0649895,13.4777,1.6411,3.95882,True,32.0|162,84
1,8|84|sample|8|162,659.423,0.79581,0.0680263,13.4777,1.6411,3.95882,True,32.0|162,84
1,8|84|sample|9|162,659.423,0.795807,0.0830517,13.4777,1.6411,3.95882,True,32.0|162,84
1,8|84|vc|1|2|162,659.423,1.07305,0.00322907,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|2|2|162,659.423,1.07304,0.00812544,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|3|2|162,659.423,1.07303,0.0359247,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|4|2|162,659.423,1.07303,0.041067,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|5|2|162,659.423,1.07304,0.00393246,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|6|2|162,659.423,1.07304,0.0111269,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|7|2|162,659.423,1.07304,0.00498074,13.4805,1.6411,3.95882,False,69.0|162,84
1,8|84|vc|8|2|162,659.423,1.07304,0.000682968,13.4805,1.6411,3.95882,False,69.0|162,84
