id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0.000700073,467.133,1.34801,1.91642,6426.33,12.0159,0.000632504,467.673,1.34801,1.85377,6383.22,12.0211,True,70.0|274,411
9|411|sample|3|274,0.000700073,467.133,1.34801,3.29468,6426.33,12.0159,0.000632504,467.673,1.34801,3.25729,6383.22,12.0211,True,70.0|274,411
9|411|sample|5|274,0.000700073,467.133,1.34801,1.72355,6426.33,12.0159,0.000632504,467.673,1.34801,1.69861,6383.22,12.0211,True,70.0|274,411
9|411|sample|6|274,0.000700073,467.133,1.34801,1.69361,6426.33,12.0159,0.000632504,467.673,1.34801,1.6553,6383.22,12.0211,True,70.0|274,411
9|411|sample|8|274,0.000700073,467.133,1.34801,2.4542,6426.33,12.0159,0.000632504,467.673,1.34801,2.41153,6383.22,12.0211,True,70.0|274,411
9|411|sample|7|274,0.000700073,467.133,1.34801,2.49025,6426.33,12.0159,0.000632504,467.673,1.34801,2.56351,6383.22,12.0211,True,70.0|274,411
9|411|sample|9|274,0.000700073,467.133,1.34801,2.01325,6426.33,12.0159,0.000632504,467.673,1.34801,1.88954,6383.22,12.0211,True,70.0|274,411
9|411|sample|10|274,0.000700073,467.133,1.34801,1.65145,6426.33,12.0159,0.000632504,467.673,1.34801,1.61348,6383.22,12.0211,True,70.0|274,411
9|411|sample|12|274,0.000700073,467.133,1.34801,2.69531,6426.33,12.0159,0.000632504,467.673,1.34801,2.72602,6383.22,12.0211,True,70.0|274,411
9|411|sample|11|274,0.000700073,467.133,1.34801,2.53848,6426.33,12.0159,0.000632504,467.673,1.34801,2.44691,6383.22,12.0211,True,70.0|274,411
9|411|cc|1|1|274,0.000700077,467.133,2.5932,0.0193109,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|cc|2|1|274,0.000700077,467.133,2.5932,0.042903,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|cc|3|1|274,0.000700077,467.133,2.5932,0.0255209,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|cc|4|1|274,0.000700077,467.133,2.5932,0.0130996,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|cc|5|1|274,0.000700077,467.133,2.5932,0.0121342,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|cc|6|1|274,0.000700077,467.133,2.5932,0.0117967,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|cc|7|1|274,0.000700077,467.133,2.5932,0.0209764,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|cc|8|1|274,0.000700077,467.133,2.5932,0.0132043,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|vc|1|2|274,0.000700077,467.133,2.5932,0.0127325,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|vc|2|2|274,0.000700077,467.133,2.5932,0.0170255,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|vc|3|2|274,0.000700077,467.133,2.5932,0.0266906,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|vc|4|2|274,0.000700077,467.133,2.5932,0.0103483,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|vc|5|2|274,0.000700077,467.133,2.5932,0.0135856,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|vc|6|2|274,0.000700077,467.133,2.5932,0.0117589,6426.33,12.0159,0.000632508,467.673,2.5932,0.00155169,6383.22,12.0211,False,69.0|274,411
9|411|vc|7|2|274,0.000700077,467.133,2.5932,0.00771376,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
9|411|vc|8|2|274,0.000700077,467.133,2.5932,0.0618147,6426.33,12.0159,0.000632508,467.673,2.5932,0.0015517,6383.22,12.0211,False,69.0|274,411
14|783|sample|3|71,0.000700073,467.133,1.11799,0.0529604,6426.33,12.0159,0.000632504,467.673,1.11799,0.0488943,6383.22,12.0211,True,6.0|71,783
14|783|sample|4|71,0.000700073,467.133,1.11799,0.0485459,6426.33,12.0159,0.000632504,467.673,1.11799,0.0483276,6383.22,12.0211,True,6.0|71,783
14|783|sample|5|71,0.000700073,467.133,1.11799,0.105898,6426.33,12.0159,0.000632504,467.673,1.11799,0.105084,6383.22,12.0211,True,6.0|71,783
14|783|sample|6|71,0.000700073,467.133,1.11799,0.105721,6426.33,12.0159,0.000632504,467.673,1.11799,0.105313,6383.22,12.0211,True,6.0|71,783
14|783|sample|7|71,0.000700073,467.133,1.11799,23.3845,6426.33,12.0159,0.000632504,467.673,1.11799,23.4342,6383.22,12.0211,True,6.0|71,783
14|783|sample|8|71,0.000700073,467.133,1.11799,21.5334,6426.33,12.0159,0.000632504,467.673,1.11799,20.303,6383.22,12.0211,True,6.0|71,783
14|783|sample|10|71,0.000700073,467.133,1.11799,0.0456272,6426.33,12.0159,0.000632504,467.673,1.11799,0.0493663,6383.22,12.0211,True,6.0|71,783
14|783|sample|9|71,0.000700073,467.133,1.11799,0.0482011,6426.33,12.0159,0.000632504,467.673,1.11799,0.0468628,6383.22,12.0211,True,6.0|71,783
14|783|sample|12|71,0.000700073,467.133,1.11799,65.2885,6426.33,12.0159,0.000632504,467.673,1.11799,65.6948,6383.22,12.0211,True,6.0|71,783
14|783|sample|11|71,0.000700073,467.133,1.11799,69.0413,6426.33,12.0159,0.000632504,467.673,1.11799,68.0498,6383.22,12.0211,True,6.0|71,783
14|783|cc|1|1|71,0.000700077,467.133,1.44895,0.0187892,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|cc|2|1|71,0.000700077,467.133,1.44895,0.0168555,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|cc|3|1|71,0.000700077,467.133,1.44895,0.01365,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|cc|4|1|71,0.000700077,467.133,1.44895,0.00779219,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|cc|5|1|71,0.000700077,467.133,1.44895,0.0143512,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|cc|6|1|71,0.000700077,467.133,1.44895,0.0142545,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|cc|7|1|71,0.000700077,467.133,1.44895,0.00936271,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|cc|8|1|71,0.000700077,467.133,1.44895,0.0145719,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|vc|1|2|71,0.000700077,467.133,1.44895,0.0134758,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|vc|2|2|71,0.000700077,467.133,1.44895,0.0163357,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|vc|3|2|71,0.000700077,467.133,1.44895,0.0166043,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|vc|4|2|71,0.000700077,467.133,1.44895,0.0120717,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|vc|5|2|71,0.000700077,467.133,1.44895,0.0712539,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|783|vc|6|2|71,0.000700077,467.133,1.44895,0.00894805,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|vc|7|2|71,0.000700077,467.133,1.44895,0.0171849,6426.33,12.0159,0.000632508,467.673,1.44895,0.0015517,6383.22,12.0211,False,69.0|71,783
14|783|vc|8|2|71,0.000700077,467.133,1.44895,0.0145728,6426.33,12.0159,0.000632508,467.673,1.44895,0.00155169,6383.22,12.0211,False,69.0|71,783
14|491|sample|10|99,0.000700073,467.133,1.14744,188.765,6426.33,12.0158,0.000632504,467.673,1.14744,186.276,6383.22,12.0209,True,6.0|99,491
14|491|sample|9|99,0.000700073,467.133,1.14744,182.505,6426.33,12.0158,0.000632504,467.673,1.14744,179.932,6383.22,12.0209,True,6.0|99,491
14|491|sample|12|99,0.000700073,467.133,1.14744,48.8284,6426.33,12.0158,0.000632504,467.673,1.14744,48.0711,6383.22,12.0209,True,6.0|99,491
14|491|sample|11|99,0.000700073,467.133,1.14744,38.1807,6426.33,12.0158,0.000632504,467.673,1.14744,38.2021,6383.22,12.0209,True,6.0|99,491
14|491|sample|4|99,0.000700073,467.133,1.19844,14.0482,6426.33,12.0158,0.000632504,467.673,1.19844,14.7121,6383.22,12.0209,True,44.0|99,491
14|491|sample|3|99,0.000700073,467.133,1.19844,13.0388,6426.33,12.0158,0.000632504,467.673,1.19844,13.0062,6383.22,12.0209,True,44.0|99,491
14|491|sample|6|99,0.000700073,467.133,1.19844,9.69846,6426.33,12.0158,0.000632504,467.673,1.19844,9.58822,6383.22,12.0209,True,44.0|99,491
14|491|sample|5|99,0.000700073,467.133,1.19844,11.0755,6426.33,12.0158,0.000632504,467.673,1.19844,10.8461,6383.22,12.0209,True,44.0|99,491
14|491|sample|7|99,0.000700073,467.133,1.73693,307.628,6426.33,12.0158,0.000632504,467.673,1.73693,308.112,6383.22,12.0209,True,63.0|99,491
14|491|sample|8|99,0.000700073,467.133,1.73693,306.923,6426.33,12.0158,0.000632504,467.673,1.73693,293.384,6383.22,12.0209,True,63.0|99,491
14|491|cc|1|1|99,0.000700077,467.133,3.37845,0.0257662,6426.33,12.0158,0.000632508,467.673,3.37845,0.0015517,6383.22,12.0209,False,69.0|99,491
14|491|cc|2|1|99,0.000700077,467.133,3.37845,0.0160321,6426.33,12.0158,0.000632508,467.673,3.37845,0.00155169,6383.22,12.0209,False,69.0|99,491
14|491|cc|3|1|99,0.000700077,467.133,3.37845,0.0111899,6426.33,12.0158,0.000632508,467.673,3.37845,0.00155169,6383.22,12.0209,False,69.0|99,491
