rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,9.13386e-08,-1.30194,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,3.95091e-06,-0.776706,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,1.25047e-06,-1.45704,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,-8.38713e-08,-1.40054,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,-9.42315e-07,-0.987614,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,-1.67744e-06,-0.99701,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,9.3978e-07,-1.26018,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,3.55674e-06,-1.54908,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,1.56495e-06,-1.01082,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,1.8808e-06,-1.06058,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,-2.22888e-06,3.05079,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,-2.11411e-06,4.51884,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,-4.84447e-06,-4.13451,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,-3.23484e-06,1.75775,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,2.3647e-06,3.5703,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,-5.42584e-07,2.72447,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,1.94106e-06,2.39261,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,-2.89776e-06,1.29063,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,-1.31879e-06,-0.188858,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,1.19152e-06,-2.40061,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,1.55889e-06,-2.71102,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,-1.18605e-06,2.22449,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,-9.64805e-08,-1.40978,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,-1.30687e-06,0.613707,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,3.94821e-07,2.08403,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,6.87156e-07,0.703116,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,9.15914e-07,-5.02961,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,1.44826e-06,-5.14139,0,0,True,6.0|71,783
