rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,705.725,2.20011,0.0104729,11.6327,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|2|1|162,705.725,2.20011,0.0104728,13.3142,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|3|1|162,705.725,2.20012,0.0104728,17.1849,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|4|1|162,705.725,2.2001,0.010473,12.8859,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|5|1|162,705.725,2.20012,0.0104726,8.65928,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|6|1|162,705.725,2.20012,0.0104728,11.3489,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|7|1|162,705.725,2.20011,0.0104725,11.5258,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|cc|8|1|162,705.725,2.20011,0.0104728,8.97023,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|sample|10|162,705.725,0.70463,0.0320678,18.6121,0.0165294,-0.000195758,True,32.0|162,84
1,8|84|sample|11|162,705.725,0.693264,0.0212809,19.648,0.0165294,-0.000195758,True,22.0|162,84
1,8|84|sample|12|162,705.725,0.693271,0.0212815,22.2803,0.0165294,-0.000195758,True,22.0|162,84
1,8|84|sample|3|162,705.725,0.515653,0.00149633,16.5985,0.0165294,-0.000195758,True,55.0|162,84
1,8|84|sample|4|162,705.725,0.515655,0.00149633,22.0606,0.0165294,-0.000195758,True,55.0|162,84
1,8|84|sample|5|162,705.725,0.515648,0.00149633,14.7515,0.0165294,-0.000195758,True,55.0|162,84
1,8|84|sample|6|162,705.725,0.515653,0.00149633,15.1245,0.0165294,-0.000195758,True,55.0|162,84
1,8|84|sample|7|162,705.725,0.704626,0.0320674,16.0377,0.0165294,-0.000195758,True,32.0|162,84
1,8|84|sample|8|162,705.725,0.704625,0.0320676,16.8474,0.0165294,-0.000195758,True,32.0|162,84
1,8|84|sample|9|162,705.725,0.704615,0.0320676,16.4923,0.0165294,-0.000195758,True,32.0|162,84
1,8|84|vc|1|2|162,705.725,2.20012,0.010473,13.8936,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|2|2|162,705.725,2.20012,0.0104729,9.56693,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|3|2|162,705.725,2.2001,0.0104729,7.81396,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|4|2|162,705.725,2.20012,0.0104726,6.16975,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|5|2|162,705.725,2.20011,0.0104727,7.25034,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|6|2|162,705.725,2.20011,0.0104728,7.83756,0.0165294,-0.000195758,False,69.0|162,84
1,8|84|vc|7|2|162,705.725,2.20012,0.0104729,18.4001,0.0165294,-0.000195758,False,69.0|162,84
