id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.485151,0,0,0,0,-4.72468e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.497457,0,0,0,0,-2.73707e-07,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.277262,0,0,0,0,-2.22395e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-0.293098,0,0,0,0,1.33735e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.114823,0,0,0,0,-2.42084e-07,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0.209708,0,0,0,0,-1.92509e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.31276,0,0,0,0,2.97655e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-0.0244921,0,0,0,0,-3.90915e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-2.09892,0,0,0,0,-2.08696,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-2.28321,0,0,0,0,-2.25683,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-2.18291,0,0,0,0,-2.19986,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-2.70214,0,0,0,0,-2.68075,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-2.66259,0,0,0,0,-2.6609,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,-2.62351,0,0,0,0,-2.59557,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-2.6179,0,0,0,0,-2.62882,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-2.3352,0,0,0,0,-2.21868,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-2.1331,0,0,0,0,-2.17891,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-2.08102,0,0,0,0,-2.08224,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-0.0763481,0,0,0,0,-4.89133e-08,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-0.20366,0,0,0,0,-3.40913e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-0.0949444,0,0,0,0,-6.08231e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0.0454303,0,0,0,0,-6.6311e-08,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0.480733,0,0,0,0,-3.83904e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0.0431077,0,0,0,0,2.65262e-07,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-0.119226,0,0,0,0,1.65906e-07,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-0.0511653,0,0,0,0,-1.93516e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.298941,0,0,0,0,4.26241e-07,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0.0820833,0,0,0,0,-2.60029e-07,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,-0.00113588,0,0,0,0,1.63553e-07,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.0560527,0,0,0,0,-4.37922e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0.136596,0,0,0,0,3.22603e-08,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0.0471684,0,0,0,0,2.61634e-07,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0.213525,0,0,0,0,-3.823e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0.183929,0,0,0,0,3.04069e-08,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,-1.49822,0,0,0,0,-1.47289,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,-1.17525,0,0,0,0,-1.11329,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,-0.750682,0,0,0,0,-0.933555,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,-2.62287,0,0,0,0,-2.6926,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,-2.77276,0,0,0,0,-2.69684,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,-2.52223,0,0,0,0,-2.51989,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-2.52202,0,0,0,0,-2.50728,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,-1.55173,0,0,0,0,-1.51976,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,-1.48952,0,0,0,0,-1.51042,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,-1.428,0,0,0,0,-1.45604,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-0.0368041,0,0,0,0,1.0538e-07,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,-0.136734,0,0,0,0,1.31082e-07,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0.00284217,0,0,0,0,-4.3814e-07,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,-0.0155812,0,0,0,0,3.75254e-07,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0.358895,0,0,0,0,-1.27332e-07,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,-0.553843,0,0,0,0,1.88131e-07,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0.0353217,0,0,0,0,-4.22697e-07,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,-0.275495,0,0,0,0,-1.58066e-07,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0.119203,0,0,0,0,-4.35076e-08,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,-0.103657,0,0,0,0,2.00095e-07,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0.414548,0,0,0,0,-4.55895e-07,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0.399486,0,0,0,0,2.98493e-07,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0.075708,0,0,0,0,-1.04121e-07,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,-0.24391,0,0,0,0,-1.05009e-07,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,-0.193129,0,0,0,0,3.83623e-07,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0.17835,0,0,0,0,1.30147e-07,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,-2.47583,0,0,0,0,-2.47106,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,-1.85388,0,0,0,0,-1.87613,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,-1.76547,0,0,0,0,-1.7667,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,-2.85603,0,0,0,0,-2.84035,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,-2.84768,0,0,0,0,-2.85428,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,-2.83668,0,0,0,0,-2.81253,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,-2.80015,0,0,0,0,-2.81164,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,-2.49824,0,0,0,0,-2.44418,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,-2.42368,0,0,0,0,-2.43724,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,-2.48538,0,0,0,0,-2.47799,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,-0.0325702,0,0,0,0,4.03118e-07,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,-0.0185844,0,0,0,0,-7.12408e-08,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0.174864,0,0,0,0,-1.80132e-07,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0.325299,0,0,0,0,3.41254e-07,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,-0.138838,0,0,0,0,2.97603e-07,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0.0995898,0,0,0,0,2.15119e-07,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0.014165,0,0,0,0,-9.87864e-08,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,-0.0719358,0,0,0,0,-4.72382e-08,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0.366135,0,0,0,0,4.51866e-07,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,-0.0920842,0,0,0,0,3.44794e-07,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0.0613265,0,0,0,0,-2.28519e-07,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0.0572864,0,0,0,0,3.41611e-07,0,0,0,False,69.0|69,847
