parameter,value,CV
L_pop,250.956978331543,
beta_L_goes_down_True,20.1690314801832,
beta_L_mab_virus_55_0_65,3.88612520044435,
beta_L_mab_virus_55_0_69,1.04578502066725,
beta_L_mab_virus_55_0_319,-2.02870921264224,
beta_L_mab_virus_55_0_162,-0.9516983065311,
beta_L_mab_virus_55_0_218,-2.94468997380152,
beta_L_mab_virus_55_0_174,-0.449948154729199,
beta_L_mab_virus_55_0_322,0.653911927156827,
beta_L_mab_virus_55_0_292,0.972216253182097,
beta_L_mab_virus_55_0_274,-4.00284042274231,
beta_L_mab_virus_55_0_103,-4.04290641876939,
beta_L_mab_virus_55_0_276,1.84707145675353,
beta_L_mab_virus_32_0_65,0.419066379735398,
beta_L_mab_virus_32_0_69,1.10843722007422,
beta_L_mab_virus_32_0_319,2.23218490110871,
beta_L_mab_virus_32_0_162,2.57924351825039,
beta_L_mab_virus_32_0_218,3.12179424047967,
beta_L_mab_virus_32_0_174,3.14586729596897,
beta_L_mab_virus_32_0_322,1.66231264010186,
beta_L_mab_virus_32_0_292,0.651334988012806,
beta_L_mab_virus_32_0_274,1.27042541457051,
beta_L_mab_virus_32_0_103,-1.35848545513149,
beta_L_mab_virus_32_0_276,0.165547168645816,
beta_L_mab_virus_22_0_65,-1.45241851591673,
beta_L_mab_virus_22_0_69,-3.76864571405888,
beta_L_mab_virus_22_0_319,-4.21857995744038,
beta_L_mab_virus_22_0_162,-1.14172754851424,
beta_L_mab_virus_22_0_218,0.49068063600717,
beta_L_mab_virus_22_0_174,0.765615508412253,
beta_L_mab_virus_22_0_322,0.347064881957991,
beta_L_mab_virus_22_0_292,0.105414385147924,
beta_L_mab_virus_22_0_274,1.57002488974801,
beta_L_mab_virus_22_0_103,-0.984923055270016,
beta_L_mab_virus_22_0_276,0.225002788233596,
beta_L_mab_virus_69_0_65,18.9209867275254,
beta_L_mab_virus_69_0_69,20.1815275357774,
beta_L_mab_virus_69_0_319,21.5188785150072,
beta_L_mab_virus_69_0_162,20.9801629711083,
beta_L_mab_virus_69_0_218,21.7657822715472,
beta_L_mab_virus_69_0_174,21.6969382016529,
beta_L_mab_virus_69_0_322,18.5502865109132,
beta_L_mab_virus_69_0_292,21.5662691346164,
beta_L_mab_virus_69_0_274,21.4647630868051,
beta_L_mab_virus_69_0_103,22.4304141547824,
beta_L_mab_virus_69_0_276,21.7119377415,
m_pop,1.37950219750285,
beta_m_goes_down_True,-5.15945249453653e-06,
beta_m_mab_virus_55_0_65,-1.07602715684444e-05,
beta_m_mab_virus_55_0_69,-1.71765896063012e-06,
beta_m_mab_virus_55_0_319,-3.49836236027459e-05,
beta_m_mab_virus_55_0_162,-0.595281705531451,
beta_m_mab_virus_55_0_218,-7.53870196856593e-06,
beta_m_mab_virus_55_0_174,-7.43418994304309e-06,
beta_m_mab_virus_55_0_322,-0.234555573103984,
beta_m_mab_virus_55_0_292,-0.850038123445339,
beta_m_mab_virus_55_0_274,-5.70231195080826e-05,
beta_m_mab_virus_55_0_103,-2.08856931659817e-05,
beta_m_mab_virus_55_0_276,-0.216836186420702,
beta_m_mab_virus_32_0_65,4.29988304610322e-05,
beta_m_mab_virus_32_0_69,4.76628733211387e-06,
