rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,640.183,0.783067,0.0291157,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|2|1|162,640.183,0.783067,0.0291159,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|3|1|162,640.183,0.783067,0.0291164,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|4|1|162,640.183,0.783067,0.0291159,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|5|1|162,640.183,0.783067,0.0291148,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|6|1|162,640.183,0.783067,0.0291157,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|7|1|162,640.183,0.783067,0.0291145,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|cc|8|1|162,640.183,0.783067,0.0291153,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|sample|10|162,640.183,0.783094,0.230274,5.63525,0.437869,2.39937,True,32.0|162,84
1,8|84|sample|11|162,640.183,0.783094,0.178178,5.63525,0.437869,2.39937,True,22.0|162,84
1,8|84|sample|12|162,640.183,0.783094,0.178173,5.63525,0.437869,2.39937,True,22.0|162,84
1,8|84|sample|3|162,640.183,0.783094,0.0222023,5.63525,0.437869,2.39937,True,55.0|162,84
1,8|84|sample|4|162,640.183,0.783094,0.0222034,5.63525,0.437869,2.39937,True,55.0|162,84
1,8|84|sample|5|162,640.183,0.783094,0.0222024,5.63525,0.437869,2.39937,True,55.0|162,84
1,8|84|sample|6|162,640.183,0.783094,0.0222027,5.63525,0.437869,2.39937,True,55.0|162,84
1,8|84|sample|7|162,640.183,0.783094,0.230275,5.63525,0.437869,2.39937,True,32.0|162,84
1,8|84|sample|8|162,640.183,0.783094,0.230282,5.63525,0.437869,2.39937,True,32.0|162,84
1,8|84|sample|9|162,640.183,0.783094,0.230279,5.63525,0.437869,2.39937,True,32.0|162,84
1,8|84|vc|1|2|162,640.183,0.783067,0.0291151,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|2|2|162,640.183,0.783067,0.029115,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|3|2|162,640.183,0.783067,0.0291159,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|4|2|162,640.183,0.783067,0.0291151,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|5|2|162,640.183,0.783067,0.0291159,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|6|2|162,640.183,0.783067,0.0291157,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|7|2|162,640.183,0.783067,0.0291146,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|84|vc|8|2|162,640.183,0.783067,0.029116,5.63862,0.437869,2.39937,False,69.0|162,84
1,8|719|cc|1|1|274,640.183,0.783067,0.010139,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|2|1|274,640.183,0.783067,0.0101387,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|3|1|274,640.183,0.783067,0.0101388,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|4|1|274,640.183,0.783067,0.0101386,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|5|1|274,640.183,0.783067,0.0101389,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|6|1|274,640.183,0.783067,0.0101389,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|7|1|274,640.183,0.783067,0.0101386,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|cc|8|1|274,640.183,0.783067,0.010139,5.63862,0.43787,2.39946,False,69.0|274,719
1,8|719|sample|10|274,640.183,0.783094,0.584907,5.63525,0.43787,2.39946,True,32.0|274,719
1,8|719|sample|11|274,640.183,0.783094,0.775574,5.63525,0.43787,2.39946,True,22.0|274,719
1,8|719|sample|12|274,640.183,0.783094,0.775554,5.63525,0.43787,2.39946,True,22.0|274,719
1,8|719|sample|3|274,640.183,0.783094,0.0683232,5.63525,0.43787,2.39946,True,55.0|274,719
1,8|719|sample|4|274,640.183,0.783094,0.0683243,5.63525,0.43787,2.39946,True,55.0|274,719
1,8|719|sample|5|274,640.183,0.783094,0.0683246,5.63525,0.43787,2.39946,True,55.0|274,719
1,8|719|sample|6|274,640.183,0.783094,0.0683236,5.63525,0.43787,2.39946,True,55.0|274,719
1,8|719|sample|7|274,640.183,0.783094,0.584915,5.63525,0.43787,2.39946,True,32.0|274,719
1,8|719|sample|8|274,640.183,0.783094,0.584914,5.63525,0.43787,2.39946,True,32.0|274,719
1,8|719|sample|9|274,640.183,0.783094,0.58492,5.63525,0.43787,2.39946,True,32.0|274,719
1,8|719|vc|1|2|274,640.183,0.783067,0.0101386,5.63862,0.43787,2.39946,False,69.0|274,719
