rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0.469826,-1.18284,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0.413656,0.46137,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-2.06518,0.435913,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-3.52464,1.547,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0.597115,1.08388,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.382386,-0.0693371,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-0.40094,0.289929,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-0.843852,-1.19901,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-1.61947,0.416514,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-1.02023,-0.443834,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-0.659936,-0.434488,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-0.621204,-1.31359,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-1.81103,-0.674732,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0.447707,-1.75849,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-0.00553224,-1.64964,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-2.44051,0.671455,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-1.00898,-0.366992,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-0.635398,-0.438487,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-0.786807,-1.34478,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,2.44268,0.338127,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,1.88659,0.223042,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-1.76902,-0.534602,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,1.10613,-1.15272,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-1.14246,2.21516,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-0.216487,-1.361,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,-1.42129,0.280648,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,2.06118,0.5649,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0.213765,-0.123704,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,1.35891,-0.0709374,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-0.224109,-1.53052,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,2.08267,0.676845,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0.551047,0.517729,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0.910119,-1.85674,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,-2.10691,1.01321,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-0.672692,0.0649186,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,-0.738336,0.398657,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,-1.25998,0.804334,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-2.83921,0.171573,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-2.86035,0.137243,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-1.67648,-0.469658,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,-2.65227,0.125909,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-1.12187,0.352961,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,-0.236794,-0.201775,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,-0.905628,0.194921,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0.367179,-0.622401,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,1.32594,-0.459387,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,1.27293,-2.1808,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0.0565702,-0.730199,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,-2.41053,-1.40707,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,0.907587,-1.30962,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-0.904762,-1.15769,0,0,False,69.0|274,719
