rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-5.89301e-06,0,2.91211e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-1.91951e-08,0,-1.1918e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,2.63563e-06,0,-1.36363e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,7.68969e-06,0,4.11236e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.34366e-05,0,2.99198e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-2.02742e-05,0,6.27719e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-6.90055e-06,0,-2.14991e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,3.14177e-06,0,-7.42763e-07,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-2.24811e-06,0,-1.7696e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,3.98623e-06,0,1.93823e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-8.26736e-06,0,-2.27012e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,2.74528e-05,0,9.32168e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,8.6689e-06,0,-8.05075e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,9.39857e-08,0,1.16813e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-6.37296e-06,0,6.87197e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,6.04635e-06,0,4.53053e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-2.99082e-05,0,5.91971e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,1.13824e-05,0,1.61384e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-9.0976e-06,0,-1.55123e-05,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.53696e-05,0,2.90899e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-7.5268e-06,0,-4.79669e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,2.23679e-05,0,1.24517e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,1.73537e-05,0,-1.89749e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,2.63444e-05,0,-1.60835e-07,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,2.46637e-05,0,-1.24264e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-5.66782e-06,0,3.27952e-06,0,0,False,69.0|162,84
