id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|vc|4|2|274|2|274|69.0,1,789.001,1.349,2.38842,7.64622e-10,0.126238,1,789.001,1.349,2.38842,7.64622e-10,0.126238,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1,789.001,1.349,2.38842,7.64622e-10,0.126238,1,789.001,1.349,2.38842,7.64622e-10,0.126238,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1,789.001,1.349,2.38842,7.64622e-10,0.126238,1,789.001,1.349,2.38842,7.64622e-10,0.126238,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1,789.001,1.349,2.38842,7.64622e-10,0.126238,1,789.001,1.349,2.38842,7.64622e-10,0.126238,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1,789.001,1.349,2.38842,7.64622e-10,0.126238,1,789.001,1.349,2.38842,7.64622e-10,0.126238,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,265.98,793.721,-0.418743,0.00540466,7.64656e-10,0.126239,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,265.98,789.686,2.16039,3.37188,7.64656e-10,0.126239,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,1.00009,794.159,-0.491794,0.000957684,7.64662e-10,0.126232,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,1.00009,803.044,-0.272371,3.27872e-05,7.64662e-10,0.126232,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,1.00009,795.036,-0.884981,0.000202659,7.64662e-10,0.126232,1.00009,795.036,-0.884981,0.000202659,7.64662e-10,0.126232,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,1.00009,795.036,-0.884981,0.000202659,7.64662e-10,0.126232,1.00009,795.036,-0.884981,0.000202659,7.64662e-10,0.126232,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,1.00009,786.797,0.89971,23.9525,7.64662e-10,0.126232,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,170.754,794.159,-0.491794,0.000957684,7.64654e-10,0.126217,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,170.754,786.797,0.89971,23.9525,7.64654e-10,0.126217,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,212.048,793.721,-0.418743,0.00540466,7.64657e-10,0.126238,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,212.048,789.686,2.16039,3.37188,7.64657e-10,0.126238,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,1,792.262,0.459221,943053,7.64644e-10,0.126239,1,792.262,0.459221,943053,7.64644e-10,0.126239,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,False,69.0|233,183
14|183|14|183|cc|2|1|233|1|233|69.0,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,False,69.0|233,183
14|183|14|183|cc|3|1|233|1|233|69.0,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,1,788.323,1.43905,0.435172,7.64644e-10,0.126239,False,69.0|233,183
