rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,53592.2,780.439,1.5457,0.77765,0.218848,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,53592.2,780.439,1.5457,0.447016,0.218848,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,53592.2,780.439,1.5457,0.941003,0.218848,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,53592.2,780.439,1.5457,0.882155,0.218848,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,53592.2,780.439,1.5457,0.468382,0.218848,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,53592.2,780.439,1.5457,0.42238,0.218848,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,53592.2,780.439,1.5457,0.560141,0.218848,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,53592.2,780.439,1.5457,0.483598,0.218848,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,53592.2,780.439,1.5457,0.476732,0.218848,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,53592.2,780.439,1.5457,0.430068,0.218848,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,53592.2,777.678,-0.403621,106.82,0.218848,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,53592.2,777.678,-0.403621,5.16048,0.218848,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,53592.2,777.678,-0.403621,2.26805,0.218848,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,53592.2,777.678,-0.403621,2.0053,0.218848,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,53592.2,777.678,-0.403621,0.00707188,0.218848,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,53592.2,777.678,-0.403621,12.6483,0.218848,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,53592.2,777.678,-0.403621,177.962,0.218848,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,53592.2,777.678,-0.403621,0.235576,0.218848,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,53592.2,777.678,-0.403621,0.018545,0.218848,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,53592.2,777.678,-0.403621,12.3524,0.218848,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,53592.2,777.678,-0.403621,0.0174489,0.218848,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,53592.2,777.678,-0.403621,400.789,0.218848,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,53592.2,777.678,-0.403621,1.77437,0.218848,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,53592.2,777.678,-0.403621,0.464044,0.218848,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,53592.2,777.678,-0.403621,1.61989,0.218848,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,53592.2,777.678,-0.403621,0.941014,0.218848,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,53591.1,779.138,0.123707,0.00942168,1.02583,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,53591.1,779.138,0.123707,0.000603821,1.02583,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,53591.1,779.138,0.123707,0.00194233,1.02583,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,53591.1,779.138,0.123707,6.07273e-06,1.02583,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,53591.1,779.138,0.123707,6.75868e-05,1.02583,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,53591.1,779.138,0.123707,0.000141642,1.02583,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,53590.7,779.138,2.22735,0.101075,1.02583,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,53590.7,779.138,2.22735,0.117869,1.02583,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,53590.7,779.138,2.22735,0.20196,1.02583,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,53590.7,779.138,2.22735,0.0907085,1.02583,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,53590.8,777.319,1.28676,54.5572,1.02583,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,53590.8,777.319,1.28676,8.1274,1.02583,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,53590.8,777.319,1.28676,0.392215,1.02583,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,53590.8,777.319,1.28676,0.14912,1.02583,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,53590.8,777.319,1.28676,0.00430669,1.02583,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,53590.8,777.319,1.28676,29.06,1.02583,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,53590.8,777.319,1.28676,22.9825,1.02583,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,53590.8,777.319,1.28676,0.228881,1.02583,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,53590.8,777.319,1.28676,2.87234,1.02583,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,53590.8,777.319,1.28676,8.12117,1.02583,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,53590.8,777.319,1.28676,0.156799,1.02583,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,53590.8,777.319,1.28676,0.272563,1.02583,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,53590.8,777.319,1.28676,1.57366,1.02583,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,53590.8,777.319,1.28676,0.0737909,1.02583,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,53590.8,777.319,1.28676,0.017526,1.02583,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,53590.8,777.319,1.28676,0.00348752,1.02583,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,53592.7,779.988,1.19172,0.250701,-0.479262,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,53592.7,779.988,1.19172,0.351803,-0.479262,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,53592.7,779.988,1.19172,0.225337,-0.479262,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,53592.7,779.988,1.19172,0.419865,-0.479262,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,53592.5,780.084,1.22374,0.224704,-0.479262,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,53592.5,780.084,1.22374,0.116439,-0.479262,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,53592.5,780.084,1.22374,0.122322,-0.479262,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,53592.5,780.084,1.22374,0.274733,-0.479262,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,53592.6,780.289,1.16848,0.196327,-0.479262,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,53592.6,780.289,1.16848,0.246718,-0.479262,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,53592.7,777.33,0.746566,0.3674,-0.479262,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,53592.7,777.33,0.746566,7.94854,-0.479262,False,69.0|322,152
