id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-3122.25,0.143603,7.36857,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|2|1|162,-3122.25,0.139989,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|3|1|162,-3122.25,0.145655,7.36859,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|4|1|162,-3122.25,0.14573,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|5|1|162,-3122.25,0.152009,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|6|1|162,-3122.25,0.142615,7.36857,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|7|1|162,-3122.25,0.148868,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|cc|8|1|162,-3122.25,0.144027,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|sample|10|162,-3122.25,0.120117,50858.5,0.066728,4.57909,-3126.95,0.126462,50858.4,0.0699597,3.77275,True,32.0|162,84
8|84|sample|11|162,-3122.25,0.103696,57818.9,0.066728,4.57909,-3126.95,0.114724,57819.1,0.0699597,3.77275,True,22.0|162,84
8|84|sample|12|162,-3122.25,0.139665,57819.0,0.066728,4.57909,-3126.95,0.145422,57819.1,0.0699597,3.77275,True,22.0|162,84
8|84|sample|3|162,-3122.25,0.0523351,496145.0,0.066728,4.57909,-3126.95,0.0588705,496146.0,0.0699597,3.77275,True,55.0|162,84
8|84|sample|4|162,-3122.25,0.0551925,496146.0,0.066728,4.57909,-3126.95,0.0629261,496146.0,0.0699597,3.77275,True,55.0|162,84
8|84|sample|5|162,-3122.25,0.0708532,496146.0,0.066728,4.57909,-3126.95,0.078612,496146.0,0.0699597,3.77275,True,55.0|162,84
8|84|sample|6|162,-3122.25,0.0673338,496146.0,0.066728,4.57909,-3126.95,0.0762038,496146.0,0.0699597,3.77275,True,55.0|162,84
8|84|sample|7|162,-3122.25,0.0981051,50858.4,0.066728,4.57909,-3126.95,0.104895,50858.4,0.0699597,3.77275,True,32.0|162,84
8|84|sample|8|162,-3122.25,0.0998081,50858.4,0.066728,4.57909,-3126.95,0.105715,50858.4,0.0699597,3.77275,True,32.0|162,84
8|84|sample|9|162,-3122.25,0.110571,50858.4,0.066728,4.57909,-3126.95,0.118608,50858.4,0.0699597,3.77275,True,32.0|162,84
8|84|vc|1|2|162,-3122.25,0.146584,7.36859,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|2|2|162,-3122.25,0.1473,7.36859,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|3|2|162,-3122.25,0.148051,7.36858,0.066728,4.57909,-3126.95,0.143903,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|4|2|162,-3122.25,0.145201,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|5|2|162,-3122.25,0.140166,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|6|2|162,-3122.25,0.142857,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|7|2|162,-3122.25,0.149566,7.36858,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|84|vc|8|2|162,-3122.25,0.147142,7.36859,0.066728,4.57909,-3126.95,0.143902,7.36858,0.0699597,3.77275,False,69.0|162,84
8|719|cc|1|1|274,-3122.25,0.141722,8.00435,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|2|1|274,-3122.25,0.140618,8.00434,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|3|1|274,-3122.25,0.148849,8.00434,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|4|1|274,-3122.25,0.144643,8.00436,0.067471,4.57642,-3126.95,0.143903,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|5|1|274,-3122.25,0.140083,8.00435,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|6|1|274,-3122.25,0.143415,8.00434,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|7|1|274,-3122.25,0.142225,8.00434,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|cc|8|1|274,-3122.25,0.137655,8.00434,0.067471,4.57642,-3126.95,0.143902,8.00434,0.0707078,3.77005,False,69.0|274,719
8|719|sample|10|274,-3122.25,0.135079,41285.0,0.067471,4.57642,-3126.95,0.141566,41285.1,0.0707078,3.77005,True,32.0|274,719
8|719|sample|11|274,-3122.25,0.239989,1070.91,0.067471,4.57642,-3126.95,0.311175,1070.91,0.0707078,3.77005,True,22.0|274,719
8|719|sample|12|274,-3122.25,0.252213,1070.91,0.067471,4.57642,-3126.95,0.312383,1070.91,0.0707078,3.77005,True,22.0|274,719
8|719|sample|3|274,-3122.25,0.052654,741522.0,0.067471,4.57642,-3126.94,0.0565072,741524.0,0.0707078,3.77005,True,55.0|274,719
8|719|sample|4|274,-3122.25,0.0496372,741521.0,0.067471,4.57642,-3126.94,0.0581461,741524.0,0.0707078,3.77005,True,55.0|274,719
