id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.00031,795.205,-8.81575,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.47903,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.00031,795.205,-9.43825,0.110207,7.81181e-10,0.615187,1.00031,795.205,-2.47068,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.00031,795.205,-8.4683,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.49756,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.00031,795.205,-9.02434,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.62764,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.00031,795.205,-9.60965,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.75215,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.00031,795.205,-9.17655,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.83923,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.00031,795.205,-8.26443,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.5697,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.00031,795.205,-9.73826,0.110207,7.81181e-10,0.615187,1.00031,795.205,-1.5684,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.00031,795.205,-8.51609,0.110207,7.81181e-10,0.615187,1.00031,795.205,-2.03161,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.00031,795.205,-8.17281,0.110207,7.81181e-10,0.615187,1.00031,795.205,-2.06057,0.110207,7.92797e-10,0.614144,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.00031,789.317,1.45005,33.9129,7.81181e-10,0.615187,1.00031,789.317,-4.91918e-07,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.00031,789.317,-1.06071,33.9129,7.81181e-10,0.615187,1.00031,789.317,-1.12042e-05,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.00031,789.317,-1.11979,33.9129,7.81181e-10,0.615187,1.00031,789.317,1.89591e-07,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.00031,789.317,0.639852,33.9129,7.81181e-10,0.615187,1.00031,789.317,-1.81762e-07,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.00031,789.317,0.518773,33.9129,7.81181e-10,0.615187,1.00031,789.317,2.37569e-06,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.00031,789.317,1.87386,33.9129,7.81181e-10,0.615187,1.00031,789.317,6.25165e-06,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.00031,789.317,1.32372,33.9129,7.81181e-10,0.615187,1.00031,789.317,7.48976e-07,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.00031,789.317,-0.194456,33.9129,7.81181e-10,0.615187,1.00031,789.317,-3.96543e-07,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.00031,789.317,1.83544,33.9129,7.81181e-10,0.615187,1.00031,789.317,-1.38646e-05,33.9129,7.92797e-10,0.614144,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.00031,789.317,-1.41588,33.9129,7.81181e-10,0.615187,1.00031,789.317,5.79344e-06,33.9129,7.92797e-10,0.614144,False,69.0|274,411
