id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,-0.164662,0,0,0,0,0,2.99495e-07,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-0.1404,0,0,0,0,0,5.68818e-08,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,-0.255176,0,0,0,0,0,-2.21827e-07,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.0362634,0,0,0,0,0,-2.1101e-07,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.565177,0,0,0,0,0,-2.75191e-07,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-0.427937,0,0,0,0,0,1.0518e-07,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.127852,0,0,0,0,0,1.49818e-08,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0.0521787,0,0,0,0,0,1.28336e-07,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-1.38475,0,0,0,0,0,-0.196656,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-1.66475,0,0,0,0,0,-0.904942,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0.65906,0,0,0,0,0,1.38319,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-4.34699,0,0,0,0,0,-3.53986,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-4.25012,0,0,0,0,0,-2.98838,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,-5.45742,0,0,0,0,0,-4.52136,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-7.31267,0,0,0,0,0,-6.94061,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,-1.90497,0,0,0,0,0,-0.764079,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-2.18479,0,0,0,0,0,-0.669426,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-1.71621,0,0,0,0,0,-0.816075,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-0.329282,0,0,0,0,0,6.24836e-08,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-0.0580283,0,0,0,0,0,1.7264e-07,0,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-0.152549,0,0,0,0,0,2.41286e-07,0,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-0.251894,0,0,0,0,0,2.84422e-07,0,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0.0386973,0,0,0,0,0,-2.36414e-08,0,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-0.350699,0,0,0,0,0,-1.83158e-07,0,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-0.48023,0,0,0,0,0,-3.16901e-07,0,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0.0258014,0,0,0,0,0,3.17462e-07,0,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.0114752,0,0,0,0,0,2.08751e-07,0,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0.0346819,0,0,0,0,0,-9.27579e-09,0,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,-0.0954659,0,0,0,0,0,-3.04154e-07,0,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0.0646216,0,0,0,0,0,-3.05761e-07,0,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0.719141,0,0,0,0,0,1.53001e-07,0,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0.33531,0,0,0,0,0,2.60016e-07,0,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-0.212357,0,0,0,0,0,1.48781e-07,0,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0.0871649,0,0,0,0,0,2.16839e-07,0,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,-2.31631,0,0,0,0,0,-1.07411,0,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,-2.26855,0,0,0,0,0,-0.73933,0,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,-1.85834,0,0,0,0,0,-0.849686,0,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,-5.16171,0,0,0,0,0,-4.45598,0,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,-5.4621,0,0,0,0,0,-4.30971,0,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,-5.3672,0,0,0,0,0,-4.68293,0,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-5.94332,0,0,0,0,0,-4.71086,0,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,-1.7204,0,0,0,0,0,-0.823974,0,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,-1.69772,0,0,0,0,0,-0.564159,0,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,-2.12114,0,0,0,0,0,-0.990001,0,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0.198844,0,0,0,0,0,1.04444e-07,0,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0.493229,0,0,0,0,0,2.3814e-07,0,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0.322922,0,0,0,0,0,-1.32252e-07,0,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,-0.176266,0,0,0,0,0,1.46705e-07,0,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0.499542,0,0,0,0,0,-2.7427e-07,0,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0.283814,0,0,0,0,0,1.39794e-07,0,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0.13315,0,0,0,0,0,-1.84636e-07,0,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,-0.594692,0,0,0,0,0,1.76548e-07,0,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,-0.33655,0,0,0,0,0,1.73176e-07,0,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0.320619,0,0,0,0,0,-1.94527e-07,0,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0.46318,0,0,0,0,0,1.926e-07,0,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0.742878,0,0,0,0,0,1.70711e-07,0,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,-0.722211,0,0,0,0,0,1.61203e-07,0,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0.841786,0,0,0,0,0,-1.02036e-07,0,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0.23879,0,0,0,0,0,2.5339e-07,0,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0.266931,0,0,0,0,0,-3.75777e-07,0,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,3.06098,0,0,0,0,0,3.73485,0,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,2.3271,0,0,0,0,0,2.98123,0,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,1.49719,0,0,0,0,0,2.29742,0,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,-6.15948,0,0,0,0,0,-5.35068,0,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,-6.07822,0,0,0,0,0,-5.84799,0,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,-9.19317,0,0,0,0,0,-7.9278,0,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,-8.96126,0,0,0,0,0,-8.6528,0,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,2.40288,0,0,0,0,0,2.96611,0,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,1.94951,0,0,0,0,0,2.9848,0,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,2.83176,0,0,0,0,0,3.52983,0,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,-0.92285,0,0,0,0,0,1.03165e-07,0,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0.222684,0,0,0,0,0,-3.37031e-08,0,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,-0.49898,0,0,0,0,0,3.21494e-07,0,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0.343679,0,0,0,0,0,-2.33134e-07,0,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,-0.385276,0,0,0,0,0,8.22295e-08,0,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,-0.135469,0,0,0,0,0,6.48498e-08,0,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,-0.010647,0,0,0,0,0,-2.10395e-07,0,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,-0.4901,0,0,0,0,0,-3.03e-07,0,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0.467033,0,0,0,0,0,-4.36227e-08,0,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,-0.166163,0,0,0,0,0,2.50627e-07,0,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,-0.40732,0,0,0,0,0,-2.20557e-07,0,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0.227544,0,0,0,0,0,-6.30452e-08,0,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0,0.655152,0,0,0,0,0,3.03406e-07,0,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,0,0.118375,0,0,0,0,0,-3.01984e-08,0,0,0,0,False,69.0|69,847
8|847|cc|7|1|69,0,0.311511,0,0,0,0,0,2.09737e-07,0,0,0,0,False,69.0|69,847
8|847|cc|8|1|69,0,-0.185292,0,0,0,0,0,-1.74613e-07,0,0,0,0,False,69.0|69,847
8|847|sample|10|69,0,-4.81083,0,0,0,0,0,-2.96677,0,0,0,0,True,32.0|69,847
8|847|sample|11|69,0,-6.34178,0,0,0,0,0,-5.55735,0,0,0,0,True,22.0|69,847
8|847|sample|12|69,0,-6.52994,0,0,0,0,0,-5.22525,0,0,0,0,True,22.0|69,847
8|847|sample|3|69,0,-9.90203,0,0,0,0,0,-8.44719,0,0,0,0,True,55.0|69,847
8|847|sample|4|69,0,-9.56226,0,0,0,0,0,-8.14027,0,0,0,0,True,55.0|69,847
8|847|sample|5|69,0,-11.5606,0,0,0,0,0,-11.832,0,0,0,0,True,55.0|69,847
8|847|sample|6|69,0,-10.3866,0,0,0,0,0,-10.1336,0,0,0,0,True,55.0|69,847
8|847|sample|7|69,0,-5.7222,0,0,0,0,0,-4.91152,0,0,0,0,True,32.0|69,847
8|847|sample|8|69,0,-5.41862,0,0,0,0,0,-4.66816,0,0,0,0,True,32.0|69,847
8|847|sample|9|69,0,-4.38265,0,0,0,0,0,-2.97292,0,0,0,0,True,32.0|69,847
8|847|vc|1|2|69,0,0.301778,0,0,0,0,0,-4.36865e-08,0,0,0,0,False,69.0|69,847
8|847|vc|2|2|69,0,-0.365787,0,0,0,0,0,-2.05782e-07,0,0,0,0,False,69.0|69,847
8|847|vc|3|2|69,0,-0.308603,0,0,0,0,0,1.77877e-07,0,0,0,0,False,69.0|69,847
8|847|vc|4|2|69,0,-0.438147,0,0,0,0,0,1.46433e-07,0,0,0,0,False,69.0|69,847
8|847|vc|5|2|69,0,-0.408285,0,0,0,0,0,7.65168e-08,0,0,0,0,False,69.0|69,847
8|847|vc|6|2|69,0,-1.29357,0,0,0,0,0,3.839e-08,0,0,0,0,False,69.0|69,847
8|847|vc|7|2|69,0,-0.096111,0,0,0,0,0,-2.44043e-07,0,0,0,0,False,69.0|69,847
8|847|vc|8|2|69,0,-0.734777,0,0,0,0,0,-2.20771e-08,0,0,0,0,False,69.0|69,847
8|474|cc|1|1|276,0,0.242353,0,0,0,0,0,1.52376e-07,0,0,0,0,False,69.0|276,474
8|474|cc|2|1|276,0,-0.219646,0,0,0,0,0,2.34646e-07,0,0,0,0,False,69.0|276,474
8|474|cc|3|1|276,0,-0.275629,0,0,0,0,0,1.94279e-07,0,0,0,0,False,69.0|276,474
8|474|cc|4|1|276,0,0.630248,0,0,0,0,0,-8.14821e-08,0,0,0,0,False,69.0|276,474
8|474|cc|5|1|276,0,0.620931,0,0,0,0,0,-5.44466e-08,0,0,0,0,False,69.0|276,474
8|474|cc|6|1|276,0,-0.243543,0,0,0,0,0,-1.75266e-07,0,0,0,0,False,69.0|276,474
8|474|cc|7|1|276,0,0.181642,0,0,0,0,0,3.13816e-07,0,0,0,0,False,69.0|276,474
8|474|cc|8|1|276,0,0.219974,0,0,0,0,0,2.3157e-07,0,0,0,0,False,69.0|276,474
8|474|sample|10|276,0,-0.789758,0,0,0,0,0,0.653989,0,0,0,0,True,32.0|276,474
8|474|sample|11|276,0,-2.91516,0,0,0,0,0,-1.82704,0,0,0,0,True,22.0|276,474
8|474|sample|12|276,0,-2.54307,0,0,0,0,0,-1.20865,0,0,0,0,True,22.0|276,474
8|474|sample|3|276,0,-6.79374,0,0,0,0,0,-5.14212,0,0,0,0,True,55.0|276,474
8|474|sample|4|276,0,-6.40868,0,0,0,0,0,-4.79257,0,0,0,0,True,55.0|276,474
8|474|sample|5|276,0,-5.37835,0,0,0,0,0,-4.51122,0,0,0,0,True,55.0|276,474
8|474|sample|6|276,0,-5.06129,0,0,0,0,0,-4.18837,0,0,0,0,True,55.0|276,474
8|474|sample|7|276,0,-1.53169,0,0,0,0,0,0.490493,0,0,0,0,True,32.0|276,474
8|474|sample|8|276,0,-0.892647,0,0,0,0,0,0.228719,0,0,0,0,True,32.0|276,474
8|474|sample|9|276,0,-0.836465,0,0,0,0,0,0.458717,0,0,0,0,True,32.0|276,474
8|474|vc|1|2|276,0,-0.0505125,0,0,0,0,0,-3.02608e-07,0,0,0,0,False,69.0|276,474
8|474|vc|2|2|276,0,-0.520067,0,0,0,0,0,-7.77912e-08,0,0,0,0,False,69.0|276,474
8|474|vc|3|2|276,0,-0.113938,0,0,0,0,0,9.4989e-08,0,0,0,0,False,69.0|276,474
8|474|vc|4|2|276,0,0.143591,0,0,0,0,0,-1.2093e-07,0,0,0,0,False,69.0|276,474
8|474|vc|5|2|276,0,-0.612152,0,0,0,0,0,5.27585e-08,0,0,0,0,False,69.0|276,474
8|474|vc|6|2|276,0,-0.334585,0,0,0,0,0,-1.0164e-07,0,0,0,0,False,69.0|276,474
8|474|vc|7|2|276,0,0.316216,0,0,0,0,0,2.50734e-07,0,0,0,0,False,69.0|276,474
8|474|vc|8|2|276,0,0.475742,0,0,0,0,0,6.34973e-08,0,0,0,0,False,69.0|276,474
8|462|cc|1|1|292,0,0.398004,0,0,0,0,0,8.33753e-09,0,0,0,0,False,69.0|292,462
8|462|cc|2|1|292,0,0.0511939,0,0,0,0,0,-1.05324e-07,0,0,0,0,False,69.0|292,462
8|462|cc|3|1|292,0,0.154914,0,0,0,0,0,2.7152e-07,0,0,0,0,False,69.0|292,462
8|462|cc|4|1|292,0,0.0684496,0,0,0,0,0,2.70746e-07,0,0,0,0,False,69.0|292,462
8|462|cc|5|1|292,0,0.105464,0,0,0,0,0,5.02187e-08,0,0,0,0,False,69.0|292,462
8|462|cc|6|1|292,0,0.035251,0,0,0,0,0,-8.77074e-08,0,0,0,0,False,69.0|292,462
8|462|cc|7|1|292,0,-0.34314,0,0,0,0,0,2.62445e-07,0,0,0,0,False,69.0|292,462
8|462|cc|8|1|292,0,0.121438,0,0,0,0,0,-2.95998e-07,0,0,0,0,False,69.0|292,462
8|462|sample|10|292,0,3.17431,0,0,0,0,0,4.48237,0,0,0,0,True,32.0|292,462
8|462|sample|11|292,0,2.13723,0,0,0,0,0,2.76602,0,0,0,0,True,22.0|292,462
8|462|sample|12|292,0,1.3928,0,0,0,0,0,2.56691,0,0,0,0,True,22.0|292,462
8|462|sample|3|292,0,-0.510575,0,0,0,0,0,0.660011,0,0,0,0,True,55.0|292,462
8|462|sample|4|292,0,0.186357,0,0,0,0,0,1.05076,0,0,0,0,True,55.0|292,462
8|462|sample|5|292,0,-0.534711,0,0,0,0,0,0.69855,0,0,0,0,True,55.0|292,462
8|462|sample|6|292,0,0.244475,0,0,0,0,0,1.73092,0,0,0,0,True,55.0|292,462
8|462|sample|7|292,0,3.63405,0,0,0,0,0,4.63586,0,0,0,0,True,32.0|292,462
8|462|sample|8|292,0,3.5048,0,0,0,0,0,4.35375,0,0,0,0,True,32.0|292,462
8|462|sample|9|292,0,3.1899,0,0,0,0,0,4.11038,0,0,0,0,True,32.0|292,462
8|462|vc|1|2|292,0,-0.563742,0,0,0,0,0,-2.89482e-08,0,0,0,0,False,69.0|292,462
8|462|vc|2|2|292,0,-0.44062,0,0,0,0,0,1.89486e-07,0,0,0,0,False,69.0|292,462
8|462|vc|3|2|292,0,-0.047033,0,0,0,0,0,-1.40936e-08,0,0,0,0,False,69.0|292,462
8|462|vc|4|2|292,0,-0.291024,0,0,0,0,0,-1.29415e-07,0,0,0,0,False,69.0|292,462
8|462|vc|5|2|292,0,0.246284,0,0,0,0,0,2.16677e-07,0,0,0,0,False,69.0|292,462
8|462|vc|6|2|292,0,-1.25667,0,0,0,0,0,1.88763e-08,0,0,0,0,False,69.0|292,462
8|462|vc|7|2|292,0,-0.0215871,0,0,0,0,0,2.5117e-07,0,0,0,0,False,69.0|292,462
8|462|vc|8|2|292,0,0.622885,0,0,0,0,0,2.53066e-07,0,0,0,0,False,69.0|292,462
8|75|cc|1|1|65,0,0.49501,0,0,0,0,0,-2.08139e-07,0,0,0,0,False,69.0|65,75
8|75|cc|2|1|65,0,0.0770113,0,0,0,0,0,-1.51109e-07,0,0,0,0,False,69.0|65,75
8|75|cc|3|1|65,0,-0.170542,0,0,0,0,0,-3.21958e-07,0,0,0,0,False,69.0|65,75
8|75|cc|4|1|65,0,0.154257,0,0,0,0,0,-1.08777e-07,0,0,0,0,False,69.0|65,75
8|75|cc|5|1|65,0,0.360857,0,0,0,0,0,-2.64852e-07,0,0,0,0,False,69.0|65,75
8|75|cc|6|1|65,0,-0.499978,0,0,0,0,0,-3.26954e-07,0,0,0,0,False,69.0|65,75
