id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.54715,1.50948,-1030.99,0.0358571,0.542318,1.50948,-1006.53,0.0360863,70.0|274,411
411|3,0.313818,1.50948,-1030.99,0.0358571,0.307938,1.50948,-1006.53,0.0360863,70.0|274,411
411|5,0.625252,1.50948,-1030.99,0.0358571,0.612157,1.50948,-1006.53,0.0360863,70.0|274,411
411|6,0.681322,1.50948,-1030.99,0.0358571,0.657921,1.50948,-1006.53,0.0360863,70.0|274,411
411|8,0.419412,1.50948,-1030.99,0.0358571,0.417959,1.50948,-1006.53,0.0360863,70.0|274,411
411|7,0.386912,1.50948,-1030.99,0.0358571,0.389341,1.50948,-1006.53,0.0360863,70.0|274,411
411|9,0.574415,1.50948,-1030.99,0.0358571,0.559404,1.50948,-1006.53,0.0360863,70.0|274,411
411|10,0.677442,1.50948,-1030.99,0.0358571,0.651611,1.50948,-1006.53,0.0360863,70.0|274,411
411|12,0.380638,1.50948,-1030.99,0.0358571,0.380752,1.50948,-1006.53,0.0360863,70.0|274,411
411|11,0.440825,1.50948,-1030.99,0.0358571,0.432022,1.50948,-1006.53,0.0360863,70.0|274,411
411|1,18.1671,4.3609,-1030.99,0.0358571,1,4.3609,-1006.53,0.0360863,69.0|274,411
411|2,42.7461,4.3609,-1030.99,0.0358571,1,4.3609,-1006.53,0.0360863,69.0|274,411
152|8,0.196445,1.15194,-1030.98,0.0358401,0.191394,1.15194,-1006.51,0.0360695,65.0|322,152
152|7,0.216312,1.15194,-1030.98,0.0358401,0.213832,1.15194,-1006.51,0.0360695,65.0|322,152
152|6,0.2118,1.15194,-1030.98,0.0358401,0.210195,1.15194,-1006.51,0.0360695,65.0|322,152
152|5,0.192389,1.15194,-1030.98,0.0358401,0.187515,1.15194,-1006.51,0.0360695,65.0|322,152
152|12,0.062784,1.14567,-1030.98,0.0358401,0.0619691,1.14567,-1006.51,0.0360695,28.0|322,152
