id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,1.13861e-06,-3.08238e-06,3.29801e-07,0,0,0,-2.29574e-08,5.54938e-09,3.10848e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-1.24955e-09,-6.60564e-07,-7.71018e-08,0,0,0,9.53764e-09,1.14078e-08,2.09856e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,2.15353e-06,-2.35648e-06,1.00455e-07,0,0,0,-1.36302e-08,-1.1315e-08,-1.38444e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,2.58085e-07,3.02844e-08,6.94237e-07,0,0,0,-2.8144e-09,7.91115e-09,5.85909e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-2.60497e-07,1.50886e-06,-1.06686e-06,0,0,0,-1.27871e-08,7.48894e-10,-8.2971e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-9.06538e-07,8.58368e-07,-1.53685e-06,0,0,0,1.03711e-08,-5.25514e-09,3.14137e-10,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-6.55247e-07,1.45204e-06,-7.55732e-07,0,0,0,9.07107e-09,-9.45473e-09,5.48643e-10,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-2.31674e-07,2.55691e-06,4.20788e-08,0,0,0,5.5336e-09,8.52376e-09,6.67943e-09,0,0,False,69.0|162,84
8|84|sample|10|162,0,-6.26974e-07,-8.51837e-07,-1.18382e-06,0,0,0,-1.71951e-08,2.48652e-09,6.54102e-09,0,0,True,32.0|162,84
8|84|sample|11|162,0,-9.37834e-07,-1.96442e-06,2.7438e-07,0,0,0,-7.83303e-09,-1.15572e-09,4.51698e-09,0,0,True,22.0|162,84
8|84|sample|12|162,0,-1.29342e-06,3.32417e-06,-3.01045e-07,0,0,0,-2.3091e-08,2.37579e-09,3.47297e-09,0,0,True,22.0|162,84
8|84|sample|3|162,0,-2.18825e-06,9.2595e-07,-6.27343e-07,0,0,0,2.30581e-09,1.23757e-08,5.5755e-09,0,0,True,55.0|162,84
8|84|sample|4|162,0,-2.82124e-06,-8.49589e-08,1.60542e-07,0,0,0,2.95215e-08,-2.17293e-08,4.68521e-09,0,0,True,55.0|162,84
8|84|sample|5|162,0,2.69e-06,-5.8896e-07,-2.83838e-07,0,0,0,-2.7339e-08,3.96214e-09,5.80758e-10,0,0,True,55.0|162,84
8|84|sample|6|162,0,4.21812e-08,-7.54402e-07,-7.87462e-07,0,0,0,8.90563e-10,1.46463e-08,3.20959e-10,0,0,True,55.0|162,84
8|84|sample|7|162,0,-1.20361e-06,-1.72186e-06,-5.8813e-07,0,0,0,-7.14513e-09,2.65823e-09,1.29059e-09,0,0,True,32.0|162,84
8|84|sample|8|162,0,3.80049e-06,5.82409e-07,-5.41434e-07,0,0,0,-9.5734e-09,3.7959e-09,-1.86104e-09,0,0,True,32.0|162,84
8|84|sample|9|162,0,-1.09935e-06,-2.26996e-06,-6.93491e-07,0,0,0,-2.63644e-08,-4.92027e-09,8.8957e-10,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,1.52816e-06,-2.00458e-06,7.39004e-08,0,0,0,-1.36254e-09,3.60346e-09,3.99905e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,2.25016e-06,5.63752e-07,2.46002e-07,0,0,0,-1.43375e-08,-6.13253e-09,2.35536e-09,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,3.22452e-07,-2.2406e-07,2.31249e-07,0,0,0,1.01068e-08,6.74096e-09,-4.66624e-09,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-1.85563e-06,6.61135e-07,-5.57097e-07,0,0,0,9.96842e-10,2.83042e-09,3.37028e-09,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,1.15173e-06,-1.36371e-07,8.90283e-08,0,0,0,-1.5159e-09,-1.0667e-08,-1.7124e-09,0,0,False,69.0|162,84
