id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-0.380423,0,0,0,0,-1.85488e-07,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0.00576602,0,0,0,0,3.50851e-07,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,1.24078,0,0,0,0,5.46557e-07,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-0.436881,0,0,0,0,6.98007e-08,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,-0.0488429,0,0,0,0,3.36463e-07,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-0.496526,0,0,0,0,1.62115e-07,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.574979,0,0,0,0,-3.61331e-07,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-0.881675,0,0,0,0,3.42898e-07,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,0.642773,0,0,0,0,-0.0457445,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,-0.0861041,0,0,0,0,-0.0524066,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,0.667081,0,0,0,0,-0.0552683,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,-0.248979,0,0,0,0,0.02461,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,0.0305997,0,0,0,0,0.0176741,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,0.40249,0,0,0,0,0.146382,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,0.576452,0,0,0,0,0.143837,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,0.561834,0,0,0,0,-0.0165204,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,-0.0843284,0,0,0,0,-0.0169018,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,-0.196343,0,0,0,0,-0.0453008,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0.264084,0,0,0,0,-2.41882e-07,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,-0.253337,0,0,0,0,-3.42396e-07,0,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,-0.0382172,0,0,0,0,2.24947e-07,0,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0.254858,0,0,0,0,3.29187e-07,0,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,-0.496733,0,0,0,0,3.74043e-07,0,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,-0.659217,0,0,0,0,-3.11953e-07,0,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-0.434623,0,0,0,0,1.41783e-07,0,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,-0.979901,0,0,0,0,-4.9179e-07,0,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,-0.312525,0,0,0,0,5.42623e-08,0,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,-0.0754598,0,0,0,0,1.8837e-07,0,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,-1.1186,0,0,0,0,-2.01312e-07,0,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0.767023,0,0,0,0,2.25121e-07,0,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,-0.791198,0,0,0,0,3.3176e-07,0,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0.372464,0,0,0,0,8.82829e-08,0,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0.615681,0,0,0,0,-1.82747e-07,0,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,-0.632074,0,0,0,0,3.54496e-07,0,0,0,0,False,69.0|274,719
8|719|sample|10|274,-0.0635194,0,0,0,0,-0.0750396,0,0,0,0,True,32.0|274,719
8|719|sample|11|274,-0.6612,0,0,0,0,-0.0820905,0,0,0,0,True,22.0|274,719
