rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.000845011,461.763,1.06288,2.09564,12303.3,12.271,True,70.0|274,411
1,9|411|sample|3|274,0.000845011,461.763,1.52656,2.09566,12303.3,12.271,True,70.0|274,411
1,9|411|sample|5|274,0.000845011,461.763,1.0381,2.09566,12303.3,12.271,True,70.0|274,411
1,9|411|sample|6|274,0.000845011,461.763,1.37962,2.09566,12303.3,12.271,True,70.0|274,411
1,9|411|sample|8|274,0.000845011,461.763,1.78183,2.09567,12303.3,12.271,True,70.0|274,411
1,9|411|sample|7|274,0.000845011,461.763,1.23944,2.09565,12303.3,12.271,True,70.0|274,411
1,9|411|sample|9|274,0.000845011,461.763,1.18461,2.09567,12303.3,12.271,True,70.0|274,411
1,9|411|sample|10|274,0.000845011,461.763,1.2087,2.09565,12303.3,12.271,True,70.0|274,411
1,9|411|sample|12|274,0.000845011,461.763,1.54602,2.09566,12303.3,12.271,True,70.0|274,411
1,9|411|sample|11|274,0.000845011,461.763,1.53704,2.09566,12303.3,12.271,True,70.0|274,411
1,9|411|cc|1|1|274,0.000845115,461.763,0.451244,0.629057,12303.3,12.271,False,69.0|274,411
1,9|411|cc|2|1|274,0.000845115,461.763,1.90701,0.62906,12303.3,12.271,False,69.0|274,411
1,9|411|cc|3|1|274,0.000845115,461.763,1.84831,0.629055,12303.3,12.271,False,69.0|274,411
1,9|411|cc|4|1|274,0.000845115,461.763,2.11807,0.629054,12303.3,12.271,False,69.0|274,411
1,9|411|cc|5|1|274,0.000845115,461.763,2.36027,0.629054,12303.3,12.271,False,69.0|274,411
1,9|411|cc|6|1|274,0.000845115,461.763,1.53565,0.629053,12303.3,12.271,False,69.0|274,411
1,9|411|cc|7|1|274,0.000845115,461.763,2.26827,0.629055,12303.3,12.271,False,69.0|274,411
1,9|411|cc|8|1|274,0.000845115,461.763,1.13726,0.629058,12303.3,12.271,False,69.0|274,411
1,9|411|vc|1|2|274,0.000845115,461.763,0.960835,0.629059,12303.3,12.271,False,69.0|274,411
1,9|411|vc|2|2|274,0.000845115,461.763,1.88973,0.629057,12303.3,12.271,False,69.0|274,411
1,9|411|vc|3|2|274,0.000845115,461.763,1.30523,0.629058,12303.3,12.271,False,69.0|274,411
1,9|411|vc|4|2|274,0.000845115,461.763,2.13762,0.629056,12303.3,12.271,False,69.0|274,411
1,9|411|vc|5|2|274,0.000845115,461.763,1.16014,0.629058,12303.3,12.271,False,69.0|274,411
1,9|411|vc|6|2|274,0.000845115,461.763,1.09835,0.629059,12303.3,12.271,False,69.0|274,411
1,9|411|vc|7|2|274,0.000845115,461.763,1.48766,0.629056,12303.3,12.271,False,69.0|274,411
1,9|411|vc|8|2|274,0.000845115,461.763,1.62653,0.629055,12303.3,12.271,False,69.0|274,411
1,14|783|sample|3|71,0.000845002,461.763,0.105769,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|sample|4|71,0.000845002,461.763,0.183486,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|sample|5|71,0.000845002,461.763,0.204995,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|sample|6|71,0.000845002,461.763,0.184473,12.3015,12303.3,12.271,True,6.0|71,783
1,14|783|sample|7|71,0.000845002,461.763,2.03443,12.3017,12303.3,12.271,True,6.0|71,783
1,14|783|sample|8|71,0.000845002,461.763,1.64119,12.3017,12303.3,12.271,True,6.0|71,783
1,14|783|sample|10|71,0.000845002,461.763,0.162836,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|sample|9|71,0.000845002,461.763,0.152787,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|sample|12|71,0.000845002,461.763,2.62371,12.3017,12303.3,12.271,True,6.0|71,783
1,14|783|sample|11|71,0.000845002,461.763,1.97885,12.3016,12303.3,12.271,True,6.0|71,783
1,14|783|cc|1|1|71,0.000845127,461.763,2.16005,0.937676,12303.3,12.271,False,69.0|71,783
1,14|783|cc|2|1|71,0.000845127,461.763,2.51075,0.937674,12303.3,12.271,False,69.0|71,783
1,14|783|cc|3|1|71,0.000845127,461.763,1.59351,0.937671,12303.3,12.271,False,69.0|71,783
1,14|783|cc|4|1|71,0.000845127,461.763,1.13693,0.937673,12303.3,12.271,False,69.0|71,783
1,14|783|cc|5|1|71,0.000845127,461.763,1.96374,0.937678,12303.3,12.271,False,69.0|71,783
1,14|783|cc|6|1|71,0.000845127,461.763,1.9549,0.937677,12303.3,12.271,False,69.0|71,783
1,14|783|cc|7|1|71,0.000845127,461.763,1.99553,0.937672,12303.3,12.271,False,69.0|71,783
1,14|783|cc|8|1|71,0.000845127,461.763,2.04386,0.937672,12303.3,12.271,False,69.0|71,783
1,14|783|vc|1|2|71,0.000845127,461.763,2.47009,0.937673,12303.3,12.271,False,69.0|71,783
1,14|783|vc|2|2|71,0.000845127,461.763,2.47173,0.937672,12303.3,12.271,False,69.0|71,783
1,14|783|vc|3|2|71,0.000845127,461.763,2.28432,0.937677,12303.3,12.271,False,69.0|71,783
1,14|783|vc|4|2|71,0.000845127,461.763,2.01231,0.937681,12303.3,12.271,False,69.0|71,783
1,14|783|vc|5|2|71,0.000845127,461.763,2.52269,0.937672,12303.3,12.271,False,69.0|71,783
1,14|783|vc|6|2|71,0.000845127,461.763,1.36261,0.937674,12303.3,12.271,False,69.0|71,783
1,14|783|vc|7|2|71,0.000845127,461.763,2.24772,0.937678,12303.3,12.271,False,69.0|71,783
1,14|783|vc|8|2|71,0.000845127,461.763,1.91549,0.937679,12303.3,12.271,False,69.0|71,783
