id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0.000853153,464.218,1.32805,2.09566,12271.9,12.2731,0.000845011,461.763,1.30328,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|3|274,0.000853153,464.218,1.75781,2.09566,12271.9,12.2731,0.000845011,461.763,1.73097,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|5|274,0.000853153,464.218,1.17598,2.09566,12271.9,12.2731,0.000845011,461.763,1.206,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|6|274,0.000853153,464.218,1.16623,2.09566,12271.9,12.2731,0.000845011,461.763,1.16714,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|8|274,0.000853153,464.218,1.50891,2.09566,12271.9,12.2731,0.000845011,461.763,1.48429,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|7|274,0.000853153,464.218,1.53657,2.09566,12271.9,12.2731,0.000845011,461.763,1.54843,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|9|274,0.000853153,464.218,1.25011,2.09566,12271.9,12.2731,0.000845011,461.763,1.28686,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|10|274,0.000853153,464.218,1.18042,2.09566,12271.9,12.2731,0.000845011,461.763,1.17283,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|12|274,0.000853153,464.218,1.5116,2.09566,12271.9,12.2731,0.000845011,461.763,1.51069,2.09566,12303.3,12.271,True,70.0|274,411
9|411|sample|11|274,0.000853153,464.218,1.48013,2.09566,12271.9,12.2731,0.000845011,461.763,1.46011,2.09566,12303.3,12.271,True,70.0|274,411
9|411|cc|1|1|274,0.000853258,464.218,1.94136,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|2|1|274,0.000853258,464.218,2.0273,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|3|1|274,0.000853258,464.218,1.96832,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|4|1|274,0.000853258,464.218,1.99045,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|5|1|274,0.000853258,464.218,1.9927,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|6|1|274,0.000853258,464.218,1.98433,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|7|1|274,0.000853258,464.218,1.9423,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
9|411|cc|8|1|274,0.000853258,464.218,1.94875,0.629057,12271.9,12.2731,0.000845115,461.763,1.96318,0.629057,12303.3,12.271,False,69.0|274,411
