id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.405212,2.03678,0.697768,-0.538187,0.40453,2.03678,0.693656,-0.0359466,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.405212,2.03678,0.697768,-0.541996,0.40453,2.03678,0.693656,-0.0748969,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.405212,2.03678,0.697768,0.6157,0.40453,2.03678,0.693656,0.0319997,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.405212,2.03678,0.697768,4.23383,0.40453,2.03678,0.693656,7.20778,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.405212,2.03678,0.697768,-0.475517,0.40453,2.03678,0.693656,-0.0918458,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.405212,2.03678,0.697768,-0.447804,0.40453,2.03678,0.693656,-0.0810881,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.405212,2.03678,0.697768,0.341117,0.40453,2.03678,0.693656,0.0251845,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.405212,2.03678,0.697768,1.06422,0.40453,2.03678,0.693656,0.0491488,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.405212,2.03678,0.697768,-1.10609,0.40453,2.03678,0.693656,-0.0838485,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.405212,2.03678,0.697768,-0.927573,0.40453,2.03678,0.693656,-0.0717155,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.405212,1.56048,0.697768,0.162634,0.40453,1.56048,0.693656,-1.20185e-08,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.405212,1.56048,0.697768,0.301215,0.40453,1.56048,0.693656,-1.06283e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.405212,1.56048,0.697768,-0.0283323,0.40453,1.56048,0.693656,-1.89366e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.405212,1.56048,0.697768,0.543414,0.40453,1.56048,0.693656,-4.76346e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.405212,1.56048,0.697768,-0.327608,0.40453,1.56048,0.693656,-2.34617e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.405212,1.56048,0.697768,0.315331,0.40453,1.56048,0.693656,1.40861e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.405212,1.56048,0.697768,-0.0688386,0.40453,1.56048,0.693656,-6.34511e-09,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.405212,1.56048,0.697768,0.243728,0.40453,1.56048,0.693656,1.94514e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.405212,1.56048,0.697768,-0.299402,0.40453,1.56048,0.693656,1.26991e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.405212,1.56048,0.697768,0.248708,0.40453,1.56048,0.693656,2.13291e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.405212,1.56048,0.697768,0.0197825,0.40453,1.56048,0.693656,3.01172e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.405212,1.56048,0.697768,0.0721697,0.40453,1.56048,0.693656,1.52395e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.405212,1.56048,0.697768,-0.113478,0.40453,1.56048,0.693656,3.06213e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.405212,1.56048,0.697768,0.215564,0.40453,1.56048,0.693656,3.86039e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.405212,1.56048,0.697768,0.107671,0.40453,1.56048,0.693656,-4.04737e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.405212,1.56048,0.697768,-0.103325,0.40453,1.56048,0.693656,5.49757e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.130612,0.966419,1.03214,-1.23353,0.130708,0.966419,1.03226,-0.0793579,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.130612,0.966419,1.03214,-0.710269,0.130708,0.966419,1.03226,-0.0584888,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.130612,0.966419,1.03214,-0.379145,0.130708,0.966419,1.03226,-0.0156315,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.130612,0.966419,1.03214,-0.414082,0.130708,0.966419,1.03226,-0.028922,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.130612,1.37404,1.03214,-0.504898,0.130708,1.37404,1.03226,-0.0631911,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.130612,1.37404,1.03214,-0.648119,0.130708,1.37404,1.03226,-0.0588921,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.130612,1.37404,1.03214,-0.726979,0.130708,1.37404,1.03226,0.00475634,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.130612,1.37404,1.03214,-0.385561,0.130708,1.37404,1.03226,0.00123032,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.130612,1.03614,1.03214,-0.474379,0.130708,1.03614,1.03226,0.0178142,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.130612,1.03614,1.03214,-0.739268,0.130708,1.03614,1.03226,0.00868023,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.130612,0.535141,1.03214,0.1422,0.130708,0.535141,1.03226,-1.37106e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.130612,0.535141,1.03214,-0.443636,0.130708,0.535141,1.03226,-2.48923e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.130612,0.535141,1.03214,0.0167284,0.130708,0.535141,1.03226,-1.29038e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.130612,0.535141,1.03214,-0.175416,0.130708,0.535141,1.03226,-3.85783e-07,69.0|322,152
