id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1838.48,1.97013,0.00552187,14.1392,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|2|1|162,1838.48,1.97013,0.00552187,13.7732,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|3|1|162,1838.48,1.97013,0.00552187,14.4196,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|4|1|162,1838.48,1.97013,0.00552187,14.3616,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|5|1|162,1838.48,1.97013,0.00552187,14.0237,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|6|1|162,1838.48,1.97013,0.00552187,14.0474,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|7|1|162,1838.48,1.97013,0.00552187,13.9917,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|cc|8|1|162,1838.48,1.97013,0.00552187,14.1063,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|sample|10|162,1838.48,1.45543,0.00552188,2883.13,0.0438497,6.98756e-06,1839.1,1.45542,0.0055172,2934.42,0.0437835,6.88614e-06,True,32.0|162,84
8|84|sample|11|162,1838.48,1.51083,0.00552188,2873.93,0.0438497,6.98756e-06,1839.1,1.51083,0.0055172,2847.01,0.0437835,6.88614e-06,True,22.0|162,84
8|84|sample|12|162,1838.48,1.51083,0.00552188,3099.46,0.0438497,6.98756e-06,1839.1,1.51083,0.0055172,3115.99,0.0437835,6.88614e-06,True,22.0|162,84
8|84|sample|3|162,1838.48,2.43042,0.00552188,3107.29,0.0438497,6.98756e-06,1839.1,2.43042,0.0055172,3099.73,0.0437835,6.88614e-06,True,55.0|162,84
8|84|sample|4|162,1838.48,2.43042,0.00552188,3135.61,0.0438497,6.98756e-06,1839.1,2.43042,0.0055172,3096.61,0.0437835,6.88614e-06,True,55.0|162,84
8|84|sample|5|162,1838.48,2.43042,0.00552188,2867.21,0.0438497,6.98756e-06,1839.1,2.43042,0.0055172,2895.69,0.0437835,6.88614e-06,True,55.0|162,84
8|84|sample|6|162,1838.48,2.43042,0.00552188,2637.73,0.0438497,6.98756e-06,1839.1,2.43042,0.0055172,2651.6,0.0437835,6.88614e-06,True,55.0|162,84
8|84|sample|7|162,1838.48,1.45542,0.00552188,2604.41,0.0438497,6.98756e-06,1839.1,1.45542,0.0055172,2655.12,0.0437835,6.88614e-06,True,32.0|162,84
8|84|sample|8|162,1838.48,1.45543,0.00552188,2734.87,0.0438497,6.98756e-06,1839.1,1.45542,0.0055172,2772.08,0.0437835,6.88614e-06,True,32.0|162,84
8|84|sample|9|162,1838.48,1.45543,0.00552188,2840.62,0.0438497,6.98756e-06,1839.1,1.45542,0.0055172,2913.25,0.0437835,6.88614e-06,True,32.0|162,84
8|84|vc|1|2|162,1838.48,1.97013,0.00552187,13.7777,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|2|2|162,1838.48,1.97013,0.00552187,14.0052,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|3|2|162,1838.48,1.97013,0.00552187,14.1317,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|4|2|162,1838.48,1.97013,0.00552187,13.7528,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|5|2|162,1838.48,1.97013,0.00552187,14.0934,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|6|2|162,1838.48,1.97013,0.00552187,13.9757,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|7|2|162,1838.48,1.97013,0.00552187,14.1891,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|84|vc|8|2|162,1838.48,1.97013,0.00552187,14.0064,0.0438497,6.98756e-06,1839.1,1.97013,0.00551719,14.019,0.0437835,6.88614e-06,False,69.0|162,84
8|719|cc|1|1|274,1838.48,2.18193,0.00552187,13.9314,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|2|1|274,1838.48,2.18193,0.00552187,14.031,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|3|1|274,1838.48,2.18193,0.00552187,13.7683,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|4|1|274,1838.48,2.18193,0.00552187,14.2461,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|5|1|274,1838.48,2.18193,0.00552187,14.1371,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|6|1|274,1838.48,2.18193,0.00552187,14.1458,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|7|1|274,1838.48,2.18193,0.00552187,14.1372,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|cc|8|1|274,1838.48,2.18193,0.00552187,14.0306,0.0136093,0.000272393,1839.1,2.18193,0.00551719,14.019,0.0140182,0.000277746,False,69.0|274,719
8|719|sample|10|274,1838.48,1.19534,0.00552188,2809.9,0.0136093,0.000272393,1839.1,1.19533,0.0055172,2890.64,0.0140182,0.000277746,True,32.0|274,719
8|719|sample|11|274,1838.48,1.18807,0.00552188,3070.46,0.0136093,0.000272393,1839.1,1.18807,0.0055172,3071.24,0.0140182,0.000277746,True,22.0|274,719
8|719|sample|12|274,1838.48,1.18807,0.00552188,3091.01,0.0136093,0.000272393,1839.1,1.18807,0.0055172,3140.17,0.0140182,0.000277746,True,22.0|274,719
8|719|sample|3|274,1838.48,1.94132,0.00552188,2728.75,0.0136093,0.000272393,1839.1,1.94132,0.0055172,2728.01,0.0140182,0.000277746,True,55.0|274,719
8|719|sample|4|274,1838.48,1.94133,0.00552188,2740.13,0.0136093,0.000272393,1839.1,1.94132,0.0055172,2693.86,0.0140182,0.000277746,True,55.0|274,719
8|719|sample|5|274,1838.48,1.94132,0.00552188,3107.5,0.0136093,0.000272393,1839.1,1.94132,0.0055172,3081.22,0.0140182,0.000277746,True,55.0|274,719
8|719|sample|6|274,1838.48,1.94132,0.00552188,3065.03,0.0136093,0.000272393,1839.1,1.94132,0.0055172,3083.46,0.0140182,0.000277746,True,55.0|274,719
8|719|sample|7|274,1838.48,1.19533,0.00552188,2910.2,0.0136093,0.000272393,1839.1,1.19533,0.0055172,2909.58,0.0140182,0.000277746,True,32.0|274,719
8|719|sample|8|274,1838.48,1.19533,0.00552188,2830.74,0.0136093,0.000272393,1839.1,1.19533,0.0055172,2925.84,0.0140182,0.000277746,True,32.0|274,719
