beta_f_mab_virus_65_0_103,0.000244444,-0.000248892,0.00767412,0.0144052,0.00331887,-0.000249367,0.00767468,0.0144005,0.0076765,0.00764796,0.00517156,0.000493513,0.000753488,-0.000546389,nan,nan,nan,nan,nan,nan,-0.000282007,-0.00278482,0.000951775,0.000528764,-0.000493513,nan,-1.79308e-14,-1.98043e-15,nan,1.40951e-13,nan,nan,nan,nan,nan,5.04702e-14,-7.96078e-15,nan,-2.47517e-14,nan,5.05053e-15,4.67282e-15,-4.18765e-15,nan,-1.17189e-14,8.26335e-15,-7.93911e-15,-3.9942e-14,-8.48953e-15,-2.77643e-15,-9.49041e-15,-8.50253e-06,-8.56775e-06,-3.32529e-05,2.90295e-06,4.11238e-06,-2.04229e-06,nan,1.45428e-15,0,0,-0.0131292,1.46395e-05,-0.112512,-2.74338e-07
beta_f_mab_virus_65_0_276,6.95221e+11,-6.95221e+11,-2.39132e+11,-1.58557e+12,0.000417576,-6.95221e+11,-2.39132e+11,-1.58557e+12,-2.39132e+11,-2.39132e+11,0.000493513,-6.95221e+11,1.04429e+11,5.45552e+11,nan,nan,nan,nan,nan,nan,-7.99649e+11,-6.95221e+11,-1.24077e+12,-6.95221e+11,-7.99649e+11,nan,0.0219395,0.0019773,nan,0.0159493,nan,nan,nan,nan,nan,-0.00042971,0.00497577,nan,0.0347586,nan,-0.00556515,-0.00287384,0.00432041,nan,0.00605331,-0.00526473,0.00401833,0.00126726,0.00336971,0.00199738,0.0142602,-0.000395722,-1.4426e-05,4.92076e-06,-0.000524601,-0.000387657,0.000453084,nan,-0.000166437,6.56606e-09,-7.40403e-12,-0.356224,0.00050694,4.40697,4.97617e-05
beta_f_mab_virus_65_0_292,-1.04429e+11,1.04429e+11,2.58731e+12,-6.68704e+12,0.000534165,1.04429e+11,2.58731e+12,-6.68704e+12,2.58731e+12,2.58731e+12,0.000753488,1.04429e+11,2.58731e+12,-1.04253e+12,nan,nan,nan,nan,nan,nan,-2.82644e+12,-2.39132e+11,8.03398e+11,-2.39132e+11,-2.82644e+12,nan,0.002671,0.00117444,nan,0.00659432,nan,nan,nan,nan,nan,0.00553933,-0.0016565,nan,0.0104636,nan,0.00190488,0.0136719,-0.00695444,nan,-0.0256419,0.0142132,-0.0202767,-0.00417818,-0.0153403,-0.0135012,0.00246173,0.00312175,0.000239609,0.000335601,-0.00047751,0.000384293,-0.000140784,nan,0.0044936,-1.41401e-08,1.99689e-11,3.55204,-0.00160948,26.6691,0.000851588
beta_f_mab_virus_65_0_322,-5.45552e+11,5.45552e+11,-1.04253e+12,-1.55221e+13,2.34155e-05,5.45552e+11,-1.04253e+12,-1.55221e+13,-1.04253e+12,-1.04253e+12,-0.000546389,5.45552e+11,-1.04253e+12,-1.55221e+13,nan,nan,nan,nan,nan,nan,5.10148e+12,-1.58557e+12,1.39365e+13,-1.58557e+12,5.10148e+12,nan,-0.0698131,0.00669051,nan,-0.095204,nan,nan,nan,nan,nan,-0.0220977,0.0604357,nan,-0.130884,nan,0.00551473,0.0220598,-0.0383805,nan,0.00281895,0.00562793,0.0123308,0.0420253,-0.0164408,-0.0322613,-0.0246402,0.00108529,0.00237151,0.00365246,0.00242849,0.00672456,2.48878e-05,nan,0.0111473,-7.22773e-08,3.10803e-11,4.43935,-0.00279646,32.2548,-0.000716587
beta_f_mab_virus_69_0_103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_70_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_run_id_1159,7.99649e+11,-7.99649e+11,-2.82644e+12,5.10148e+12,-0.000558069,-7.99649e+11,-2.82644e+12,5.10148e+12,-2.82644e+12,-2.82644e+12,-0.000282007,-7.99649e+11,-2.82644e+12,5.10148e+12,nan,nan,nan,nan,nan,nan,2.02679e+12,-4.56089e+11,-2.04417e+12,-4.56089e+11,2.02679e+12,nan,0.0192685,0.000802853,nan,0.00935499,nan,nan,nan,nan,nan,-0.00596904,0.00663227,nan,0.024295,nan,-0.00747003,-0.0165458,0.0112749,nan,0.0316953,-0.0194779,0.024295,0.00544544,0.01871,0.0154986,0.0117985,-0.00352667,-0.000207291,-0.000304286,-3.50759e-05,-0.0007615,0.00061766,nan,-0.00466004,2.07061e-08,-2.73729e-11,-3.89074,0.00210961,-22.307,-0.000800181
beta_f_run_id_1197,6.95221e+11,-6.95221e+11,-2.39132e+11,-1.58557e+12,-0.00279034,-6.95221e+11,-2.39132e+11,-1.58557e+12,-2.39132e+11,-2.39132e+11,-0.00278482,-6.95221e+11,-2.39132e+11,-1.58557e+12,nan,nan,nan,nan,nan,nan,-4.56089e+11,-6.95221e+11,-1.24077e+12,-6.95221e+11,-7.99649e+11,nan,0.0219395,0.0019773,nan,0.0159493,nan,nan,nan,nan,nan,-0.00042971,0.00497577,nan,0.0347586,nan,-0.00556515,-0.00287384,0.00432041,nan,0.00605331,-0.00526473,0.00401833,0.00126726,0.00336971,0.00199738,0.0142602,-0.000400056,2.01894e-05,7.38894e-05,-0.000512711,-0.000377038,0.000478428,nan,-0.000166437,6.56606e-09,-7.40403e-12,-0.330505,0.000486422,4.59394,4.98567e-05
beta_f_run_id_152,1.24077e+12,-1.24077e+12,8.03398e+11,1.39365e+13,0.000370745,-1.24077e+12,8.03398e+11,1.39365e+13,8.03398e+11,8.03398e+11,0.000951775,-1.24077e+12,8.03398e+11,1.39365e+13,nan,nan,nan,nan,nan,nan,-2.04417e+12,-1.24077e+12,-1.51773e+13,8.90345e+11,-5.90113e+12,nan,0.0917525,-0.00471322,nan,0.111153,nan,nan,nan,nan,nan,0.0216679,-0.05546,nan,0.165643,nan,-0.0110799,-0.0249337,0.042701,nan,0.00323435,-0.0108927,-0.00831247,-0.040758,0.0198106,0.0342587,0.0389004,-0.00149092,-0.0023585,-0.00362269,-0.00280787,-0.00709475,0.000447797,nan,-0.0113137,7.88433e-08,-3.84844e-11,-4.78344,0.00329107,-27.6525,0.000767317
beta_f_run_id_411,6.95221e+11,-6.95221e+11,-2.39132e+11,-1.58557e+12,0.00045465,-6.95221e+11,-2.39132e+11,-1.58557e+12,-2.39132e+11,-2.39132e+11,0.000528764,-6.95221e+11,-2.39132e+11,-1.58557e+12,nan,nan,nan,nan,nan,nan,-4.56089e+11,-6.95221e+11,8.90345e+11,-6.95221e+11,-7.99649e+11,nan,0.0219395,0.0019773,nan,0.0159493,nan,nan,nan,nan,nan,-0.00042971,0.00497577,nan,0.0347586,nan,-0.00556515,-0.00287384,0.00432041,nan,0.00605331,-0.00526473,0.00401833,0.00126726,0.00336971,0.00199738,0.0142602,-0.000415173,6.90228e-06,4.04837e-05,-0.000489307,8.83986e-06,0.000473084,nan,-0.000166437,6.56606e-09,-7.40403e-12,-0.354858,0.000501558,9.45447,5.42963e-06
beta_f_run_id_462,7.99649e+11,-7.99649e+11,-2.82644e+12,5.10148e+12,-0.000599046,-7.99649e+11,-2.82644e+12,5.10148e+12,-2.82644e+12,-2.82644e+12,-0.000493513,-7.99649e+11,-2.82644e+12,5.10148e+12,nan,nan,nan,nan,nan,nan,2.02679e+12,-7.99649e+11,-5.90113e+12,-7.99649e+11,2.02679e+12,nan,0.0192685,0.000802853,nan,0.00935499,nan,nan,nan,nan,nan,-0.00596904,0.00663227,nan,0.024295,nan,-0.00747003,-0.0165458,0.0112749,nan,0.0316953,-0.0194779,0.024295,0.00544544,0.01871,0.0154986,0.0117985,-0.00352994,-0.00024871,-0.000303252,-3.49067e-05,-0.00075922,0.000913027,nan,-0.00466004,2.07061e-08,-2.73729e-11,-3.89167,0.00211185,-22.1615,-0.000803399
h_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_276,-0.0219395,0.0219395,0.002671,-0.0698131,4.11956e-14,0.0219395,0.002671,-0.0698131,0.002671,0.002671,-1.79308e-14,0.0219395,0.002671,-0.0698131,nan,nan,nan,nan,nan,nan,0.0192685,0.0219395,0.0917525,0.0219395,0.0192685,nan,1.56985e-13,1.15731e-14,nan,5.59466e-14,nan,nan,nan,nan,nan,-2.22011e-14,6.01008e-14,nan,1.4463e-13,nan,-2.96283e-14,-3.28241e-14,2.43662e-14,nan,6.91624e-14,-5.8214e-14,5.63024e-14,4.96987e-14,5.95231e-14,2.59199e-14,6.53418e-14,-2.34335e-15,-2.15343e-15,-1.99193e-15,-5.90474e-15,-3.3092e-15,-6.28489e-16,nan,-8.46471e-15,0,0,-3.57266e-12,3.1883e-15,-7.26993e-11,2.77839e-16
