id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,792.687,1.46116,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|2|1|162,792.687,1.4536,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|3|1|162,792.687,1.50203,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|4|1|162,792.687,1.45832,0.0117731,9.34282,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|5|1|162,792.687,1.45018,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|6|1|162,792.687,1.42608,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|7|1|162,792.687,1.45724,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|cc|8|1|162,792.687,1.44671,0.0117731,9.34281,3.50627e-06,-6.83775e-07,790.603,1.45012,0.0117731,9.34281,3.3904e-06,-7.0377e-07,False,69.0|162,84
8|84|sample|10|162,792.687,0.780649,0.0496616,17.4039,3.50627e-06,-6.83775e-07,790.603,0.774224,0.0496616,17.4039,3.3904e-06,-7.0377e-07,True,32.0|162,84
8|84|sample|11|162,792.687,0.780087,0.0295294,19.0116,3.50627e-06,-6.83775e-07,790.603,0.770971,0.0295294,19.0117,3.3904e-06,-7.0377e-07,True,22.0|162,84
8|84|sample|12|162,792.687,0.695275,0.0295294,19.0116,3.50627e-06,-6.83775e-07,790.603,0.687723,0.0295294,19.0117,3.3904e-06,-7.0377e-07,True,22.0|162,84
8|84|sample|3|162,792.687,0.574365,0.0473979,3.98827,3.50627e-06,-6.83775e-07,790.603,0.582313,0.0473978,3.98827,3.3904e-06,-7.0377e-07,True,55.0|162,84
8|84|sample|4|162,792.687,0.563384,0.0473978,3.98827,3.50627e-06,-6.83775e-07,790.603,0.55056,0.0473978,3.98827,3.3904e-06,-7.0377e-07,True,55.0|162,84
8|84|sample|5|162,792.687,0.53728,0.0473978,3.98827,3.50627e-06,-6.83775e-07,790.603,0.521795,0.0473978,3.98827,3.3904e-06,-7.0377e-07,True,55.0|162,84
