id,importanceSampling
411|4,141.559053
411|3,137.499268
411|5,162.582073
411|6,161.747721
411|8,140.301113
411|7,139.513312
411|9,160.759138
411|10,162.479796
411|12,138.365720
411|11,139.324761
411|1,83.993827
411|2,147.883846
783|3,188.199183
783|4,189.645624
783|5,187.195965
783|6,187.862562
783|7,142.253419
783|8,141.826164
783|10,189.072179
783|9,189.199128
783|12,144.118685
783|11,143.852593
783|1,81.771274
783|2,157.447286
491|10,144.894595
491|9,144.795181
491|12,154.819201
491|11,158.326869
491|4,155.830681
491|3,154.613683
491|6,168.790451
491|5,169.220820
491|7,135.252953
491|8,134.563365
491|1,64.221612
491|2,151.260948
433|4,172.369900
433|3,151.791349
433|6,176.063870
433|5,183.081767
433|8,134.974692
433|7,137.103503
433|10,151.856340
433|9,152.355697
433|11,167.885391
433|12,203.673922
433|1,64.684487
433|2,160.548814
297|3,170.986298
297|4,173.375099
297|5,149.806239
297|6,149.143534
297|8,154.958265
297|7,155.291739
297|9,154.394273
297|10,150.812943
297|12,177.696659
297|11,171.276939
297|1,67.953654
297|2,149.145255
183|4,134.996399
183|3,141.665279
183|6,130.621705
183|5,131.116798
183|7,133.903264
183|8,135.305255
183|10,132.331311
183|9,132.612415
183|12,133.566023
183|11,134.376025
183|1,88.137690
183|2,122.223524
705|3,143.561877
705|4,143.856367
705|5,144.204334
705|6,143.989788
705|7,145.121208
705|8,144.267873
705|10,130.127881
705|9,133.682631
705|12,128.920804
705|11,129.144663
705|1,67.303680
705|2,125.842765
555|4,162.422514
555|3,164.333954
555|5,164.126286
555|6,166.536666
555|7,136.920736
555|8,137.093036
555|9,162.862713
555|10,163.512541
555|12,133.706979
555|11,132.516413
555|1,80.115627
555|2,135.617601
394|5,179.275490
394|6,181.383674
394|7,167.212279
394|8,165.994492
394|10,199.041136
394|9,195.098105
394|12,179.915997
394|11,178.973576
394|3,193.447007
394|4,191.006467
394|1,63.419487
394|2,140.923212
1099|3,154.894639
1099|4,156.378444
1099|5,165.515248
1099|6,165.834868
1099|8,142.250380
1099|7,148.697254
1099|9,154.285059
1099|10,156.917994
1099|11,139.293408
1099|12,141.208580
1099|1,67.596158
1099|2,123.122285
611|4,143.421718
611|3,141.550903
611|5,143.245373
611|6,142.009431
611|7,143.078605
611|8,143.874344
611|9,147.495066
611|10,145.959352
611|12,144.533002
611|11,142.706632
611|1,67.798478
611|2,125.242068
84|5,186.742188
84|6,180.639953
84|4,175.122289
84|3,174.152920
84|9,158.695337
84|10,158.361020
84|7,169.069559
84|8,167.156857
84|12,158.917309
84|11,162.016512
84|1,76.866487
84|2,156.437901
1042|8,153.429010
1042|7,155.739724
1042|6,159.877659
1042|5,159.601889
1042|12,151.354559
1042|11,153.025660
1042|9,161.221224
1042|10,159.998841
1042|4,156.546729
1042|3,155.125489
1042|1,82.947572
1042|2,157.674363
719|5,161.723465
719|6,162.653169
719|3,171.876175
719|4,172.076941
719|10,155.988324
719|9,155.601996
719|8,163.368647
719|7,163.709056
719|12,157.005169
719|11,154.974969
719|1,80.397590
719|2,166.316812
863|7,147.121296
863|8,145.514557
863|6,155.600553
863|5,153.744446
863|11,144.684606
863|12,144.301259
863|9,152.786753
863|10,151.474181
863|3,146.457317
863|4,148.841074
863|1,79.876480
863|2,157.060659
488|6,170.754332
488|5,170.556589
488|4,175.849063
488|3,175.810211
488|10,202.438550
488|9,200.804292
488|8,190.099335
488|7,189.133942
488|11,159.604716
488|12,161.060914
488|1,78.179550
488|2,155.138504
152|8,150.124668
152|7,150.986477
152|6,160.733424
152|5,159.166936
152|12,148.605601
152|11,146.443697
152|10,152.586845
152|9,154.751842
152|3,154.440552
152|4,153.203340
152|1,78.484828
152|2,152.548395
847|6,208.112831
847|3,190.944488
847|4,192.263263
847|10,158.382681
847|9,159.458106
847|7,170.413627
847|8,169.532446
847|12,169.884151
847|11,170.516613
847|5,204.411388
847|1,84.965262
847|2,162.728023
1241|8,158.587799
1241|7,159.983027
1241|5,168.706025
1241|6,167.771447
1241|11,153.511801
1241|12,151.998409
1241|9,166.057187
1241|10,162.857376
1241|3,163.974474
1241|4,168.753978
1241|1,78.998862
1241|2,162.544692
474|5,168.826660
474|6,170.335011
474|3,176.263900
474|4,176.080072
474|9,148.637875
474|10,148.901492
474|8,159.460725
474|7,160.890508
474|12,159.329883
474|11,162.198377
474|1,82.103635
474|2,161.378847
1056|8,151.055449
1056|7,152.022891
1056|6,158.738118
1056|5,160.017114
