id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-0.221304,0,0,-0.238543,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0.251744,0,0,0.264189,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-0.394895,0,0,-0.385359,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-0.453962,0,0,-0.434117,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-0.0538169,0,0,-0.0311703,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0.0305043,0,0,0.0475449,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-0.346381,0,0,-0.30376,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-0.439957,0,0,-0.430856,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-0.00446294,0,0,0.0214624,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-0.0749057,0,0,-0.0740306,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0.0211261,0,0,8.22121e-08,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0.0663892,0,0,-3.00641e-07,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-0.00627463,0,0,1.85544e-07,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0.0436939,0,0,3.12524e-07,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-0.0369685,0,0,-2.74871e-08,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-0.0219733,0,0,1.9294e-07,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-0.0583125,0,0,-7.72145e-08,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-0.0340659,0,0,-1.60065e-07,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0.0185839,0,0,-6.55796e-08,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0.065007,0,0,2.85379e-07,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-0.0664599,0,0,1.47198e-07,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0.147146,0,0,-6.59004e-08,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-0.0498101,0,0,1.42165e-07,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0.164147,0,0,2.42041e-07,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-0.193413,0,0,-1.62737e-08,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0.0537182,0,0,-3.3341e-08,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,-0.365479,0,0,-0.360965,0,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,-0.444474,0,0,-0.429973,0,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,-0.459466,0,0,-0.469703,0,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,-0.414151,0,0,-0.413707,0,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-0.366228,0,0,-0.354176,0,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-0.425487,0,0,-0.392869,0,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,-0.351966,0,0,-0.385693,0,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,-0.483692,0,0,-0.471467,0,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-0.536984,0,0,-0.540721,0,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,-0.557602,0,0,-0.561131,0,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,-0.00564188,0,0,2.14803e-07,0,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,-0.086322,0,0,1.48939e-07,0,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,-0.038193,0,0,1.69202e-07,0,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-0.004675,0,0,-2.15575e-08,0,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,0.0121411,0,0,-1.37618e-07,0,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,-0.100768,0,0,-1.87388e-07,0,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,-0.171654,0,0,1.05154e-07,0,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,-0.0732787,0,0,2.22007e-07,0,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,0.130889,0,0,1.67319e-07,0,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,0.0387686,0,0,3.04645e-07,0,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,0.0114177,0,0,-1.23382e-07,0,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0,0.0878677,0,0,1.05204e-07,0,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0,-0.0604082,0,0,9.7567e-09,0,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0,0.0202498,0,0,2.08498e-07,0,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0,0.0254641,0,0,-5.2914e-08,0,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0,-0.064636,0,0,-4.38961e-08,0,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0,0.179155,0,0,0.159113,0,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0,0.174082,0,0,0.187904,0,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0,0.205757,0,0,0.18918,0,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0,0.288278,0,0,0.278321,0,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0,1.57151,0,0,1.54787,0,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0,1.11889,0,0,1.23348,0,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0,0.561383,0,0,0.550942,0,28.0|276,1056
