rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.455093,1.38607,0.0382556,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.455093,1.89863,0.0382556,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.455093,1.22767,0.0382556,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.455093,1.36201,0.0382556,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.455093,1.73235,0.0382556,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.455093,1.69323,0.0382556,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.455093,1.53138,0.0382556,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.455093,1.31294,0.0382556,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.455093,1.57833,0.0382556,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.455093,1.38507,0.0382556,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0864523,1.79431,0.0382556,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0864523,0.931267,0.0382556,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0864523,2.01578,0.0382556,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0864523,1.00463,0.0382556,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0864523,2.96532,0.0382556,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0864523,1.70858,0.0382556,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0864523,1.43215,0.0382556,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0864523,1.19788,0.0382556,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0864523,1.23859,0.0382556,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0864523,2.12565,0.0382556,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0864523,1.39441,0.0382556,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0864523,1.36744,0.0382556,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0864523,1.61389,0.0382556,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0864523,2.06526,0.0382556,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0864523,2.17367,0.0382556,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0864523,2.83853,0.0382556,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.226136,1.26756,0.042124,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.226136,1.10595,0.042124,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.226136,1.22524,0.042124,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.226136,1.2854,0.042124,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0866489,1.35327,0.042124,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0866489,1.23902,0.042124,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0866489,1.20905,0.042124,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0866489,1.17058,0.042124,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.139901,1.05376,0.042124,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.139901,1.08162,0.042124,22.0|322,152
