id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,459.271,1.32585,2.18764,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|2|1|162,459.271,1.32585,1.51499,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|3|1|162,459.271,1.32585,2.96146,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|4|1|162,459.271,1.32585,5.8547,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|5|1|162,459.271,1.32585,1.62323,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|6|1|162,459.271,1.32585,2.84823,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|7|1|162,459.271,1.32585,1.28387,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|cc|8|1|162,459.271,1.32585,7.46754,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|sample|10|162,459.272,1.32579,3.06334,13763.3,13.0087,460.605,1.32315,3.21648,13728.4,13.0165,True,32.0|162,84
8|84|sample|11|162,459.273,1.32579,2.27204,13763.3,13.0087,460.606,1.32315,2.22279,13728.4,13.0165,True,22.0|162,84
8|84|sample|12|162,459.273,1.32579,2.71816,13763.3,13.0087,460.606,1.32315,2.8536,13728.4,13.0165,True,22.0|162,84
8|84|sample|3|162,459.273,1.32579,0.719245,13763.3,13.0087,460.606,1.32315,0.710173,13728.4,13.0165,True,55.0|162,84
8|84|sample|4|162,459.273,1.32579,0.753974,13763.3,13.0087,460.606,1.32315,0.770753,13728.4,13.0165,True,55.0|162,84
8|84|sample|5|162,459.273,1.32579,0.38609,13763.3,13.0087,460.606,1.32315,0.383677,13728.4,13.0165,True,55.0|162,84
8|84|sample|6|162,459.273,1.32579,0.346971,13763.3,13.0087,460.606,1.32315,0.347952,13728.4,13.0165,True,55.0|162,84
8|84|sample|7|162,459.272,1.32579,2.56571,13763.3,13.0087,460.605,1.32315,2.6282,13728.4,13.0165,True,32.0|162,84
8|84|sample|8|162,459.272,1.32579,2.75572,13763.3,13.0087,460.605,1.32315,2.8369,13728.4,13.0165,True,32.0|162,84
8|84|sample|9|162,459.272,1.32579,3.11169,13763.3,13.0087,460.605,1.32315,3.17894,13728.4,13.0165,True,32.0|162,84
8|84|vc|1|2|162,459.271,1.32585,4.82532,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|2|2|162,459.271,1.32585,6.46413,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|3|2|162,459.271,1.32585,1.70105,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|4|2|162,459.271,1.32585,4.35063,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|5|2|162,459.271,1.32585,3.45912,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|6|2|162,459.271,1.32585,2.51405,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|7|2|162,459.271,1.32585,2.97342,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|84|vc|8|2|162,459.271,1.32585,1.53527,13763.3,13.0087,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|162,84
8|719|cc|1|1|274,459.271,1.32585,6.5102,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|2|1|274,459.271,1.32585,1.72995,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|3|1|274,459.271,1.32585,2.74534,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|4|1|274,459.271,1.32585,3.52447,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|5|1|274,459.271,1.32585,2.95072,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|6|1|274,459.271,1.32585,2.66081,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|7|1|274,459.271,1.32585,2.99057,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|cc|8|1|274,459.271,1.32585,1.92388,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|sample|10|274,459.272,1.32579,7.35154,13763.3,13.0086,460.605,1.32315,7.56121,13728.4,13.0165,True,32.0|274,719
8|719|sample|11|274,459.273,1.32579,9.74959,13763.3,13.0086,460.605,1.32315,9.7312,13728.4,13.0165,True,22.0|274,719
8|719|sample|12|274,459.273,1.32579,9.77392,13763.3,13.0086,460.605,1.32315,9.95864,13728.4,13.0165,True,22.0|274,719
8|719|sample|3|274,459.272,1.32579,0.857911,13763.3,13.0086,460.605,1.32315,0.896718,13728.4,13.0165,True,55.0|274,719
8|719|sample|4|274,459.272,1.32579,0.854108,13763.3,13.0086,460.605,1.32315,0.871817,13728.4,13.0165,True,55.0|274,719
8|719|sample|5|274,459.272,1.32579,0.92047,13763.3,13.0086,460.605,1.32315,0.944659,13728.4,13.0165,True,55.0|274,719
8|719|sample|6|274,459.272,1.32579,1.01079,13763.3,13.0086,460.605,1.32315,1.03262,13728.4,13.0165,True,55.0|274,719
8|719|sample|7|274,459.272,1.32579,7.61466,13763.3,13.0086,460.605,1.32315,7.57014,13728.4,13.0165,True,32.0|274,719
8|719|sample|8|274,459.272,1.32579,7.77112,13763.3,13.0086,460.605,1.32315,7.70157,13728.4,13.0165,True,32.0|274,719
8|719|sample|9|274,459.272,1.32579,7.64723,13763.3,13.0086,460.605,1.32315,7.67636,13728.4,13.0165,True,32.0|274,719
8|719|vc|1|2|274,459.271,1.32585,3.07981,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|2|2|274,459.271,1.32585,2.58159,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|3|2|274,459.271,1.32585,2.49578,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|4|2|274,459.271,1.32585,2.05215,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|5|2|274,459.271,1.32585,3.13684,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|6|2|274,459.271,1.32585,1.90113,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|7|2|274,459.271,1.32585,5.91392,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|719|vc|8|2|274,459.271,1.32585,4.34469,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|274,719
8|488|cc|1|1|322,459.271,1.32585,2.89921,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|2|1|322,459.271,1.32585,1.21248,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|3|1|322,459.271,1.32585,5.3808,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|4|1|322,459.271,1.32585,3.39961,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|5|1|322,459.271,1.32585,1.59961,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|6|1|322,459.271,1.32585,2.43195,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|7|1|322,459.271,1.32585,5.2246,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|cc|8|1|322,459.271,1.32585,3.11262,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|sample|10|322,459.281,1.32579,0.620371,13763.3,13.0086,460.614,1.32315,0.607802,13728.4,13.0165,True,32.0|322,488
8|488|sample|11|322,459.273,1.32579,6.5953,13763.3,13.0086,460.606,1.32315,6.22304,13728.4,13.0165,True,22.0|322,488
8|488|sample|12|322,459.273,1.32579,7.20523,13763.3,13.0086,460.606,1.32315,7.41302,13728.4,13.0165,True,22.0|322,488
8|488|sample|3|322,459.272,1.32579,0.286363,13763.3,13.0086,460.605,1.32315,0.30688,13728.4,13.0165,True,55.0|322,488
8|488|sample|4|322,459.272,1.32579,0.242266,13763.3,13.0086,460.605,1.32315,0.277961,13728.4,13.0165,True,55.0|322,488
8|488|sample|5|322,459.272,1.32579,0.249562,13763.3,13.0086,460.605,1.32315,0.242438,13728.4,13.0165,True,55.0|322,488
8|488|sample|6|322,459.272,1.32579,0.23484,13763.3,13.0086,460.605,1.32315,0.228585,13728.4,13.0165,True,55.0|322,488
8|488|sample|7|322,459.281,1.32579,1.08942,13763.3,13.0086,460.614,1.32315,1.05771,13728.4,13.0165,True,32.0|322,488
8|488|sample|8|322,459.281,1.32579,1.02995,13763.3,13.0086,460.614,1.32315,1.05305,13728.4,13.0165,True,32.0|322,488
8|488|sample|9|322,459.281,1.32579,0.566691,13763.3,13.0086,460.614,1.32315,0.562041,13728.4,13.0165,True,32.0|322,488
8|488|vc|1|2|322,459.271,1.32585,2.22167,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|2|2|322,459.271,1.32585,1.23281,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|3|2|322,459.271,1.32585,2.63994,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|4|2|322,459.271,1.32585,2.64343,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|5|2|322,459.271,1.32585,3.04099,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|6|2|322,459.271,1.32585,3.44968,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
8|488|vc|7|2|322,459.271,1.32585,2.31182,13763.3,13.0086,460.604,1.32321,0.361195,13728.4,13.0165,False,69.0|322,488
