rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,731836,0.00146265,-1.85011,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,731836,0.00146265,-1.65269,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,731836,0.00146265,-0.145128,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,731836,0.00146265,-0.351939,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,731836,0.00146265,-2.23591,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,731836,0.00146265,-1.00042,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,731836,0.00146265,-0.961056,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,731836,0.00146265,0.0793875,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,731836,0.00146265,-0.46267,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,731836,0.00146265,-1.12139,0.113635,0.425318,0.127629,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,731836,0.000202855,-0.551312,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,731836,0.000202855,-0.813657,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,731836,0.000202855,-1.74627,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,731836,0.000202855,-0.704204,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,731836,0.000202855,0.0918749,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,731836,0.000202855,-0.0557814,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,731836,0.000202855,-0.471177,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,731836,0.000202855,-0.714043,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,731836,0.000202855,-0.94344,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,731836,0.000202855,0.519812,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,731836,0.000202855,-0.930024,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,731836,0.000202855,-0.240912,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,731836,0.000202855,1.33741,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,731836,0.000202855,0.980529,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,731836,0.000202855,-0.610349,0.741484,0.425318,0.127629,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,731836,0.000202855,0.242258,0.741484,0.425318,0.127629,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.00002,731836,0.000204689,-0.472846,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.00002,731836,0.000204689,-0.488009,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.00002,731836,0.000204689,-0.635918,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1.00002,731836,0.000204689,-0.490629,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1.00002,731836,0.000204689,-0.341475,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1.00002,731836,0.000204689,-0.883207,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1.00002,731836,0.000204689,-0.174928,0.0520255,0.425329,0.127625,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1.00002,731836,0.000204689,-0.160893,0.0520255,0.425329,0.127625,True,6.0|71,783
