id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.91899,1.29647e-09,0,0,0,-0.0748572,-2.22045e-16,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-2.39705,2.20623e-09,0,0,0,-0.127901,3.77476e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.723898,7.67594e-09,0,0,0,0.0640003,-4.10783e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.5271,-3.70055e-09,0,0,0,0.190819,-6.83897e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-2.62138,-1.05153e-08,0,0,0,-0.174275,3.19744e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-2.37247,8.92332e-09,0,0,0,-0.14298,3.86358e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.542082,-3.95462e-09,0,0,0,0.0549811,-1.9762e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.128233,-6.36242e-09,0,0,0,0.0955175,-5.9508e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.78622,-2.09995e-09,0,0,0,-0.163655,3.19744e-14,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-2.61117,-3.50801e-09,0,0,0,-0.14455,1.9984e-14,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.857377,3.64904e-09,0,0,0,-5.11491e-09,-1.77636e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.440274,-3.36069e-09,0,0,0,1.51459e-08,3.10862e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.477133,-8.04221e-09,0,0,0,-1.47257e-07,2.22045e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.473471,-8.66846e-10,0,0,0,-2.89171e-07,-4.88498e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.259016,3.05426e-09,0,0,0,2.23616e-07,-1.33227e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.060655,2.98177e-09,0,0,0,2.26129e-08,4.44089e-15,0,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0718537,1.12656e-09,0,0,0,2.07396e-07,-4.44089e-16,0,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.32961,8.73248e-10,0,0,0,2.34547e-07,-2.22045e-15,0,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.62979,5.39096e-09,0,0,0,3.62421e-07,0,0,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.319193,2.37255e-09,0,0,0,1.5103e-08,-9.76996e-15,0,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0414052,-4.32405e-09,0,0,0,1.55064e-07,3.55271e-15,0,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0907861,3.0382e-09,0,0,0,4.91106e-07,8.88178e-16,0,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.00482302,-2.50444e-09,0,0,0,-2.00918e-07,8.88178e-15,0,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.36685,-1.35543e-09,0,0,0,-6.63373e-08,5.77316e-15,0,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.517452,2.42659e-10,0,0,0,1.36953e-07,-2.66454e-15,0,0,0,False,69.0|274,411
