id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,2.22358e-09,-6.30682e-09,-1.57476e-09,0,0,0,-4.44089e-12,-1.05149e-11,3.38352e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,3.33103e-09,1.01058e-09,-2.25521e-09,0,0,0,-3.76836e-11,-6.82276e-12,-1.78506e-11,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,-1.94531e-09,-3.70899e-09,-1.73345e-09,0,0,0,-6.67733e-12,-4.43721e-11,3.85665e-11,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,3.53869e-09,5.27339e-09,2.10001e-11,0,0,0,-9.6847e-12,-2.83686e-11,8.40039e-12,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,4.20072e-09,-4.50014e-09,2.68717e-09,0,0,0,6.55511e-11,-3.21836e-11,2.00955e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,3.99868e-09,5.91775e-09,-3.32912e-09,0,0,0,2.58815e-12,1.79206e-11,3.5616e-11,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,3.59441e-09,-1.36979e-09,3.02957e-09,0,0,0,-4.32614e-11,1.11091e-11,-5.58131e-12,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-1.51394e-09,4.70587e-09,-1.39402e-09,0,0,0,-3.08233e-11,7.42806e-12,1.83702e-11,0,0,False,69.0|162,84
8|84|sample|10|162,0,-2.15218e-09,-3.02896e-09,-5.16647e-09,0,0,0,4.05471e-11,4.01149e-11,-1.09477e-11,0,0,True,32.0|162,84
8|84|sample|11|162,0,-1.19383e-09,-5.19239e-09,-1.84363e-09,0,0,0,-3.71116e-11,-4.39337e-11,-8.02869e-12,0,0,True,22.0|162,84
8|84|sample|12|162,0,6.97717e-09,3.92832e-09,-1.78832e-09,0,0,0,1.24629e-11,2.60733e-11,-1.56539e-11,0,0,True,22.0|162,84
8|84|sample|3|162,0,3.03222e-10,5.06212e-09,3.11401e-09,0,0,0,-1.70068e-11,-2.83824e-11,-1.3002e-11,0,0,True,55.0|162,84
8|84|sample|4|162,0,-3.38221e-09,-1.76186e-09,7.08128e-09,0,0,0,1.20934e-11,4.89687e-11,3.92071e-11,0,0,True,55.0|162,84
8|84|sample|5|162,0,1.04934e-09,2.79835e-09,2.64619e-09,0,0,0,7.86571e-12,-4.37248e-11,-1.26615e-11,0,0,True,55.0|162,84
8|84|sample|6|162,0,1.02602e-09,-1.07712e-09,-1.833e-09,0,0,0,-4.39329e-11,-2.89513e-11,-4.43073e-12,0,0,True,55.0|162,84
8|84|sample|7|162,0,-8.45875e-10,1.62988e-11,4.60763e-10,0,0,0,-8.63309e-12,5.02266e-11,-5.33273e-12,0,0,True,32.0|162,84
8|84|sample|8|162,0,3.44592e-09,-3.02622e-09,1.13362e-09,0,0,0,-6.65779e-12,-2.56627e-11,2.15052e-11,0,0,True,32.0|162,84
8|84|sample|9|162,0,2.79667e-10,3.46949e-09,-1.23445e-09,0,0,0,-2.26521e-11,-1.38207e-11,1.69016e-11,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,1.94202e-09,1.9474e-09,-9.75282e-10,0,0,0,-3.08944e-11,-1.27809e-11,1.29132e-11,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-6.31088e-10,-2.22388e-09,3.29157e-09,0,0,0,1.22515e-11,-3.24289e-11,-3.1684e-11,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-4.04619e-10,1.29698e-09,-2.89553e-09,0,0,0,-6.74909e-11,-1.21185e-11,-2.01767e-11,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-1.16434e-09,4.3934e-09,5.04174e-10,0,0,0,3.08091e-11,-2.63944e-12,-3.82538e-12,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,2.5328e-09,1.44506e-10,1.14886e-09,0,0,0,3.88951e-11,2.39964e-12,5.39035e-12,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-7.25666e-11,-9.943e-10,3.74879e-09,0,0,0,3.00346e-11,-3.21381e-11,-1.24674e-11,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-1.86982e-10,3.79232e-09,-8.03153e-10,0,0,0,-1.14682e-11,-6.42753e-12,1.7673e-11,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-5.13733e-10,1.00942e-10,-1.43161e-09,0,0,0,9.14824e-12,-4.57219e-11,2.54063e-11,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-5.66816e-09,-1.85607e-09,2.9367e-11,0,0,0,-1.89111e-11,3.34607e-11,-1.54703e-11,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,2.42417e-10,-6.21472e-09,5.45622e-09,0,0,0,4.35953e-11,-4.8781e-12,-9.76996e-15,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,1.80643e-09,1.21319e-09,2.29745e-09,0,0,0,-9.75575e-12,-2.69564e-11,1.16733e-11,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,3.56478e-09,-9.7321e-10,1.28833e-09,0,0,0,3.9357e-11,-5.37703e-12,9.70601e-12,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-9.13688e-10,-1.43138e-09,-1.03243e-09,0,0,0,1.65556e-11,2.60556e-11,-3.04974e-11,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,4.03868e-10,2.20546e-09,9.86573e-10,0,0,0,2.07372e-11,5.26204e-11,1.62572e-11,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-2.26947e-10,4.45378e-09,1.59672e-10,0,0,0,-1.0953e-11,-1.38629e-11,-4.38076e-11,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-4.7509e-09,3.86095e-09,-3.63591e-09,0,0,0,-6.0087e-11,-1.70828e-11,-4.61053e-12,0,0,False,69.0|274,719
8|719|sample|10|274,0,-1.40802e-10,-8.08515e-09,-8.5032e-12,0,0,0,4.61284e-11,-1.81462e-11,-4.10678e-11,0,0,True,32.0|274,719
8|719|sample|11|274,0,-4.30553e-09,4.66349e-09,-1.79182e-09,0,0,0,-2.38991e-11,9.47425e-12,-2.96008e-11,0,0,True,22.0|274,719
8|719|sample|12|274,0,-4.83515e-09,-6.3471e-09,-1.35046e-09,0,0,0,2.98641e-11,5.02756e-11,8.69349e-12,0,0,True,22.0|274,719
8|719|sample|3|274,0,-2.36682e-09,-1.69556e-09,3.29423e-09,0,0,0,1.14895e-11,-9.19298e-12,1.87529e-11,0,0,True,55.0|274,719
8|719|sample|4|274,0,5.33371e-09,-6.53518e-09,-1.97462e-09,0,0,0,-3.43121e-11,-4.49835e-11,1.59318e-11,0,0,True,55.0|274,719
8|719|sample|5|274,0,-2.03207e-09,-7.33534e-10,-4.44497e-09,0,0,0,-1.90425e-12,3.33581e-11,1.62651e-11,0,0,True,55.0|274,719
8|719|sample|6|274,0,-4.11784e-10,-2.81651e-09,2.18219e-09,0,0,0,4.31797e-11,-9.29018e-12,-2.09775e-11,0,0,True,55.0|274,719
8|719|sample|7|274,0,-1.35996e-09,3.02356e-09,7.48946e-10,0,0,0,-2.49951e-11,-3.98819e-11,9.21219e-12,0,0,True,32.0|274,719
8|719|sample|8|274,0,3.8125e-10,4.58533e-09,-2.83747e-09,0,0,0,1.02265e-11,1.1853e-11,-2.17057e-11,0,0,True,32.0|274,719
8|719|sample|9|274,0,-2.17903e-09,-4.20349e-09,-9.91181e-10,0,0,0,9.89253e-12,3.69205e-12,2.59761e-11,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-1.70296e-09,-5.36581e-09,-6.11698e-10,0,0,0,-4.71054e-11,-2.55613e-11,1.34017e-11,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,-2.24005e-09,2.47692e-09,3.45993e-09,0,0,0,-2.42579e-11,1.84563e-12,-1.70948e-11,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,1.05375e-09,4.0744e-09,1.08935e-09,0,0,0,-7.80886e-12,-1.53786e-11,-4.01839e-11,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,7.38125e-10,-1.76544e-09,1.63741e-09,0,0,0,-1.42713e-11,3.17684e-11,-3.72147e-13,0,0,False,69.0|274,719
