rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,742.786,0.799459,0.0965372,26.3184,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|2|1|162,742.786,0.799459,0.0965372,3.41636,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|3|1|162,742.786,0.799459,0.0965372,4.84443,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|4|1|162,742.786,0.799459,0.0965372,19.9306,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|5|1|162,742.786,0.799459,0.0965372,0.76549,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|6|1|162,742.786,0.799459,0.0965372,5.58348,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|7|1|162,742.786,0.799459,0.0965372,7.98436,7.49008,5.53687,False,69.0|162,84
1,8|84|cc|8|1|162,742.786,0.799459,0.0965372,0.766092,7.49008,5.53687,False,69.0|162,84
1,8|84|sample|10|162,742.786,0.79987,0.0965314,12.3972,7.49008,5.53687,True,32.0|162,84
1,8|84|sample|11|162,742.786,0.799866,0.0965617,8.87035,7.49008,5.53687,True,22.0|162,84
1,8|84|sample|12|162,742.786,0.799866,0.0965617,10.7303,7.49008,5.53687,True,22.0|162,84
1,8|84|sample|3|162,742.786,0.588245,0.0965264,3.1707,7.49008,5.53687,True,55.0|162,84
1,8|84|sample|4|162,742.786,0.588245,0.0965264,3.71044,7.49008,5.53687,True,55.0|162,84
1,8|84|sample|5|162,742.786,0.588245,0.0965264,3.02449,7.49008,5.53687,True,55.0|162,84
1,8|84|sample|6|162,742.786,0.588245,0.0965264,2.78847,7.49008,5.53687,True,55.0|162,84
1,8|84|sample|7|162,742.786,0.79987,0.0965314,8.98519,7.49008,5.53687,True,32.0|162,84
1,8|84|sample|8|162,742.786,0.79987,0.0965314,8.67107,7.49008,5.53687,True,32.0|162,84
1,8|84|sample|9|162,742.786,0.79987,0.0965314,10.7931,7.49008,5.53687,True,32.0|162,84
1,8|84|vc|1|2|162,742.786,0.799459,0.0965372,2.15769,7.49008,5.53687,False,69.0|162,84
1,8|84|vc|2|2|162,742.786,0.799459,0.0965372,0.540543,7.49008,5.53687,False,69.0|162,84
1,8|84|vc|3|2|162,742.786,0.799459,0.0965372,6.34942,7.49008,5.53687,False,69.0|162,84
1,8|84|vc|4|2|162,742.786,0.799459,0.0965372,2.0068,7.49008,5.53687,False,69.0|162,84
1,8|84|vc|5|2|162,742.786,0.799459,0.0965372,0.0411159,7.49008,5.53687,False,69.0|162,84
1,8|84|vc|6|2|162,742.786,0.799459,0.0965372,2.13537,7.49008,5.53687,False,69.0|162,84
