beta_f_mab_virus_65_0_276,nan,0.922703,0.512771,0.872733,nan,1.28319,1.14284,1.14359,nan,0.495557,nan,2.31494,0.641872,0.668862,0.0808895,nan,0.119668,0.566931,nan,0.342894,1.14064e-09,-1.14561e-09,nan,nan,1.08251e-09,-1.18565e-09,-1.15716e-09,-1.16495e-09,-1.73385e-09,-8.80373e-10,-5.23442e-10,-1.35111e-09,-1.14388e-09,nan,-3.12695e-09,-1.00479e-08,5.77221e-09,-7.73508e-09,2.97549e-09,-1.48325e-09,nan,nan,nan,nan,nan,4.89877e-11,4.18742e-11,-7.29914e-10,nan,nan,nan,2.8093e-10,nan,nan,nan,nan,nan,3.78496e-09,-6.23344e-09,3.74728e-09,nan,nan,7.08212e-10,nan,nan,0.519982,nan,nan,-0.0220161,1.12881e-05
beta_f_mab_virus_65_0_292,nan,0.707658,0.393261,0.669348,nan,0.984132,0.876495,0.87707,nan,0.380119,nan,0.641872,1.97043,0.512979,0.0620374,nan,0.0917784,0.434802,nan,0.262965,8.63996e-10,-8.67325e-10,nan,nan,8.39089e-10,-9.00401e-10,-8.78028e-10,-8.8301e-10,-1.31554e-09,-5.44941e-10,-3.9331e-10,-8.62536e-10,-7.96494e-10,nan,-2.38738e-09,-7.69533e-09,4.43775e-09,-5.92153e-09,2.29283e-09,-1.1995e-09,nan,nan,nan,nan,nan,4.06753e-11,3.25878e-11,-5.47995e-10,nan,nan,nan,9.2545e-12,nan,nan,nan,nan,nan,2.90283e-09,-4.77072e-09,3.51382e-09,nan,nan,5.33202e-10,nan,nan,0.398795,nan,nan,-0.00728157,-1.03592e-06
beta_f_mab_virus_65_0_322,nan,0.737416,0.409779,0.697742,nan,1.02551,0.913351,0.91395,nan,0.396063,nan,0.668862,0.512979,2.01399,0.0646461,nan,0.0956378,0.453086,nan,0.274033,8.33744e-10,-8.37541e-10,nan,nan,9.42055e-10,-8.70302e-10,-8.47314e-10,-8.53283e-10,-1.30674e-09,-5.87485e-10,-3.41316e-10,-8.31454e-10,-8.36101e-10,nan,-2.42118e-09,-7.95235e-09,4.69095e-09,-6.10395e-09,2.45583e-09,-1.132e-09,nan,nan,nan,nan,nan,4.00638e-11,3.35385e-11,-2.58864e-09,nan,nan,nan,1.20482e-11,nan,nan,nan,nan,nan,3.0249e-09,-6.98766e-09,3.20959e-09,nan,nan,2.57195e-09,nan,nan,0.415565,nan,nan,-0.0153455,5.93326e-06
beta_f_mab_virus_69_0_103,nan,0.0891803,0.0495601,0.0843498,nan,0.124022,0.110457,0.110529,nan,0.0478932,nan,0.0808895,0.0620374,0.0646461,8.30195,nan,0.0115661,0.0547945,nan,0.0331418,1.11124e-10,-1.11623e-10,nan,nan,1.03741e-10,-1.15367e-10,-1.12623e-10,-1.13451e-10,-1.68641e-10,-9.23992e-11,-5.13188e-11,-1.10749e-10,-1.11476e-10,nan,-5.58975e-09,-9.72021e-10,5.57012e-10,-7.48483e-10,2.86706e-10,-1.40738e-10,nan,nan,nan,nan,nan,4.53832e-12,3.99342e-12,-7.13225e-11,nan,nan,nan,1.76353e-12,nan,nan,nan,nan,nan,3.6582e-10,-6.03164e-10,3.31289e-10,nan,nan,6.91443e-11,nan,nan,0.0502568,nan,nan,-0.00294305,1.61878e-06
beta_f_mab_virus_69_0_274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_69_0_276,nan,0.131934,0.0733195,0.124787,nan,0.183478,0.163411,0.163518,nan,0.0708534,nan,0.119668,0.0917784,0.0956378,0.0115661,nan,7.99087,0.0810633,nan,0.0490301,1.64397e-10,-1.65136e-10,nan,nan,1.53475e-10,-1.70674e-10,-1.66614e-10,-1.6784e-10,-2.49488e-10,-1.36696e-10,-7.59213e-11,-1.63842e-10,-1.64919e-10,nan,-4.48412e-10,-1.43801e-09,1.04025e-07,-1.10731e-09,4.24154e-10,-2.08208e-10,nan,nan,nan,nan,nan,6.71401e-12,5.90789e-12,-1.05515e-10,nan,nan,nan,2.60897e-12,nan,nan,nan,nan,nan,5.41196e-10,-8.92323e-10,4.90111e-10,nan,nan,1.02292e-10,nan,nan,0.0743502,nan,nan,-0.00435396,2.39483e-06
beta_f_mab_virus_69_0_292,nan,0.625038,0.347352,0.591183,nan,0.869232,0.774162,0.774668,nan,0.335669,nan,0.566931,0.434802,0.453086,0.0547945,nan,0.0810633,5.87928,nan,0.232281,7.78833e-10,-7.82334e-10,nan,nan,7.27092e-10,-8.0857e-10,-7.89338e-10,-7.95144e-10,-1.18195e-09,-6.47599e-10,-3.59678e-10,-7.76205e-10,-7.81304e-10,nan,-2.12436e-09,-6.81261e-09,3.90394e-09,-3.52374e-08,2.00944e-09,-9.86389e-10,nan,nan,nan,nan,nan,3.18078e-11,2.79887e-11,-4.99878e-10,nan,nan,nan,1.23601e-11,nan,nan,nan,nan,nan,2.23227e-08,-4.2274e-09,2.32191e-09,nan,nan,4.84612e-10,nan,nan,0.352235,nan,nan,-0.020627,1.13456e-05
beta_f_mab_virus_69_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_f_mab_virus_70_0_274,nan,0.378053,0.210101,0.357518,nan,0.525736,0.468237,0.468526,nan,0.202675,nan,0.342894,0.262965,0.274033,0.0331418,nan,0.0490301,0.232281,nan,0.732391,4.81431e-10,-4.87637e-10,nan,nan,4.62839e-10,-4.88682e-10,-4.83823e-10,-4.89323e-10,-7.46812e-10,-1.14835e-09,-2.12706e-10,-4.72706e-10,-4.87322e-10,nan,-1.29525e-09,-4.13088e-09,2.35088e-09,-3.18328e-09,1.20502e-09,1.92311e-09,nan,nan,nan,nan,nan,5.46637e-12,1.94249e-11,-3.49208e-10,nan,nan,nan,2.96359e-11,nan,nan,nan,nan,nan,1.55076e-09,-2.5885e-09,-2.05736e-08,nan,nan,3.24721e-10,nan,nan,0.213045,nan,nan,-0.0150914,6.62963e-05
h_pop,nan,1.25857e-09,6.61597e-09,-9.25882e-09,nan,1.75154e-09,1.55755e-09,1.56017e-09,nan,5.42505e-10,nan,1.14064e-09,8.63996e-10,8.33744e-10,1.11124e-10,nan,1.64397e-10,7.78833e-10,nan,4.81431e-10,2.08198e-14,-2.08198e-14,nan,nan,-2.08342e-14,-2.08141e-14,-2.08117e-14,-2.08185e-14,-2.08287e-14,-2.11109e-14,-2.08108e-14,-2.08176e-14,-2.08217e-14,nan,-2.08225e-14,-2.0832e-14,-2.08103e-14,-2.08288e-14,-2.08141e-14,-2.07268e-14,nan,nan,nan,nan,nan,0,0,-1.25012e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,-1.25081e-14,-8.40322e-16,nan,nan,1.25005e-14,nan,nan,7.14336e-10,nan,nan,-8.34164e-08,2.48555e-11
beta_h_mab_virus_22_0_276,nan,-1.54758e-09,-6.61941e-09,9.25502e-09,nan,-1.7592e-09,-1.56449e-09,-1.56647e-09,nan,-5.32944e-10,nan,-1.14561e-09,-8.67325e-10,-8.37541e-10,-1.11623e-10,nan,-1.65136e-10,-7.82334e-10,nan,-4.87637e-10,-2.08198e-14,2.331e-14,nan,nan,2.08329e-14,2.08138e-14,2.08116e-14,2.08185e-14,2.08295e-14,2.11378e-14,2.08103e-14,2.08173e-14,2.08219e-14,nan,2.08225e-14,2.08321e-14,2.08102e-14,2.08289e-14,2.08141e-14,2.0707e-14,nan,nan,nan,nan,nan,0,0,1.25028e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25091e-14,1.01333e-15,nan,nan,-1.25015e-14,nan,nan,-7.17547e-10,nan,nan,8.31459e-08,-2.69886e-11
beta_h_mab_virus_22_0_292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_22_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_28_0_103,nan,1.19669e-09,-5.25561e-09,1.15783e-08,nan,1.65704e-09,1.47971e-09,1.47306e-09,nan,6.92244e-10,nan,1.08251e-09,8.39089e-10,9.42055e-10,1.03741e-10,nan,1.53475e-10,7.27092e-10,nan,4.62839e-10,-2.08342e-14,2.08329e-14,nan,nan,3.27261e-14,2.08306e-14,2.08254e-14,2.08332e-14,2.08364e-14,2.09518e-14,2.083e-14,2.08338e-14,2.08351e-14,nan,2.08317e-14,2.08228e-14,2.08431e-14,2.08257e-14,2.08395e-14,2.08933e-14,nan,nan,nan,nan,nan,0,0,1.24977e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.24948e-14,-4.82362e-16,nan,nan,-1.25019e-14,nan,nan,6.6688e-10,nan,nan,1.02713e-07,-1.13363e-11
beta_h_mab_virus_28_0_276,nan,-1.30686e-09,-6.64086e-09,9.20427e-09,nan,-1.97729e-09,-1.6186e-09,-1.62276e-09,nan,-6.08645e-10,nan,-1.18565e-09,-9.00401e-10,-8.70302e-10,-1.15367e-10,nan,-1.70674e-10,-8.0857e-10,nan,-4.88682e-10,-2.08141e-14,2.08138e-14,nan,nan,2.08306e-14,2.2553e-14,2.08068e-14,2.08131e-14,2.08206e-14,2.102e-14,2.0807e-14,2.08127e-14,2.08155e-14,nan,2.08169e-14,2.08268e-14,2.08043e-14,2.08235e-14,2.08082e-14,2.07759e-14,nan,nan,nan,nan,nan,-4.83536e-16,0,1.24938e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25024e-14,3.59001e-16,nan,nan,-1.24945e-14,nan,nan,-7.41611e-10,nan,nan,7.85846e-08,-1.79742e-11
beta_h_mab_virus_28_0_292,nan,-1.27631e-09,-6.62337e-09,9.23454e-09,nan,-1.77656e-09,-2.09913e-09,-1.58295e-09,nan,-5.73914e-10,nan,-1.15716e-09,-8.78028e-10,-8.47314e-10,-1.12623e-10,nan,-1.66614e-10,-7.89338e-10,nan,-4.83823e-10,-2.08117e-14,2.08116e-14,nan,nan,2.08254e-14,2.08068e-14,2.26713e-14,2.08106e-14,2.08193e-14,2.10558e-14,2.08039e-14,2.08099e-14,2.08133e-14,nan,2.08144e-14,2.08241e-14,2.0802e-14,2.08209e-14,2.08059e-14,2.07419e-14,nan,nan,nan,nan,nan,0,-5.64472e-16,1.24948e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25023e-14,6.34349e-16,nan,nan,-1.24946e-14,nan,nan,-7.23971e-10,nan,nan,7.57692e-08,-2.09609e-11
beta_h_mab_virus_28_0_322,nan,-1.28512e-09,-6.6303e-09,9.23191e-09,nan,-1.78874e-09,-1.59066e-09,-1.29981e-09,nan,-5.64426e-10,nan,-1.16495e-09,-8.8301e-10,-8.53283e-10,-1.13451e-10,nan,-1.6784e-10,-7.95144e-10,nan,-4.89323e-10,-2.08185e-14,2.08185e-14,nan,nan,2.08332e-14,2.08131e-14,2.08106e-14,2.48394e-14,2.0827e-14,2.10934e-14,2.08099e-14,2.08165e-14,2.08203e-14,nan,2.08213e-14,2.0831e-14,2.08088e-14,2.08278e-14,2.08127e-14,2.07357e-14,nan,nan,nan,nan,nan,0,0,1.1988e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25071e-14,7.5067e-16,nan,nan,-1.24993e-14,nan,nan,-7.29296e-10,nan,nan,8.23061e-08,-2.3539e-11
beta_h_mab_virus_32_0_292,nan,-1.91525e-09,-6.98385e-09,8.65317e-09,nan,-2.66161e-09,-2.36843e-09,-2.36845e-09,nan,-8.18377e-10,nan,-1.73385e-09,-1.31554e-09,-1.30674e-09,-1.68641e-10,nan,-2.49488e-10,-1.18195e-09,nan,-7.46812e-10,-2.08287e-14,2.08295e-14,nan,nan,2.08364e-14,2.08206e-14,2.08193e-14,2.0827e-14,2.35806e-14,2.12823e-14,2.08159e-14,2.0825e-14,2.08316e-14,nan,2.08328e-14,2.08472e-14,2.08143e-14,2.08424e-14,2.08201e-14,2.06276e-14,nan,nan,nan,nan,nan,0,0,1.25147e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25226e-14,1.7882e-15,nan,nan,-1.25111e-14,nan,nan,-1.08407e-09,nan,nan,8.98658e-08,-3.79298e-11
beta_h_mab_virus_55_0_292,nan,-1.06403e-09,-6.61311e-09,9.98585e-09,nan,-1.37191e-09,-1.23115e-09,-1.12532e-09,nan,5.83851e-08,nan,-8.80373e-10,-5.44941e-10,-5.87485e-10,-9.23992e-11,nan,-1.36696e-10,-6.47599e-10,nan,-1.14835e-09,-2.11109e-14,2.11378e-14,nan,nan,2.09518e-14,2.102e-14,2.10558e-14,2.10934e-14,2.12823e-14,1.50548e-13,2.09814e-14,2.10563e-14,2.11467e-14,nan,2.11132e-14,2.11211e-14,2.11031e-14,2.11185e-14,2.11062e-14,1.72619e-14,nan,nan,nan,nan,nan,0,0,1.29565e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.28602e-14,3.37918e-14,nan,nan,-1.28538e-14,nan,nan,-5.9397e-10,nan,nan,3.16927e-07,-4.7958e-10
beta_h_mab_virus_65_0_103,nan,-5.7623e-10,-6.23401e-09,9.89164e-09,nan,-8.04767e-10,-7.14158e-10,-7.18359e-10,nan,-2.32992e-10,nan,-5.23442e-10,-3.9331e-10,-3.41316e-10,-5.13188e-11,nan,-7.59213e-11,-3.59678e-10,nan,-2.12706e-10,-2.08108e-14,2.08103e-14,nan,nan,2.083e-14,2.0807e-14,2.08039e-14,2.08099e-14,2.08159e-14,2.09814e-14,2.34696e-14,2.08098e-14,2.0812e-14,nan,2.08121e-14,2.08165e-14,2.08065e-14,2.0815e-14,2.08082e-14,2.07952e-14,nan,nan,nan,nan,nan,0,0,1.24901e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.2495e-14,0,nan,nan,-1.24915e-14,nan,nan,-3.29892e-10,nan,nan,7.65576e-08,-1.50982e-11
beta_h_mab_virus_65_0_276,nan,-1.25404e-09,-6.61262e-09,9.25834e-09,nan,-1.7463e-09,-1.55275e-09,-1.55644e-09,nan,-5.64898e-10,nan,-1.35111e-09,-8.62536e-10,-8.31454e-10,-1.10749e-10,nan,-1.63842e-10,-7.76205e-10,nan,-4.72706e-10,-2.08176e-14,2.08173e-14,nan,nan,2.08338e-14,2.08127e-14,2.08099e-14,2.08165e-14,2.0825e-14,2.10563e-14,2.08098e-14,2.43984e-14,2.08192e-14,nan,2.08203e-14,2.08298e-14,2.08081e-14,2.08266e-14,2.08119e-14,2.07602e-14,nan,nan,nan,nan,nan,0,0,1.24973e-14,nan,nan,nan,-3.4224e-15,nan,nan,nan,nan,nan,0,1.25051e-14,5.28161e-16,nan,nan,-1.24975e-14,nan,nan,-7.11926e-10,nan,nan,8.17838e-08,-2.0646e-11
beta_h_mab_virus_65_0_292,nan,-1.26268e-09,-6.61893e-09,9.25827e-09,nan,-1.75662e-09,-1.56214e-09,-1.56414e-09,nan,-5.28748e-10,nan,-1.14388e-09,-7.96494e-10,-8.36101e-10,-1.11476e-10,nan,-1.64919e-10,-7.81304e-10,nan,-4.87322e-10,-2.08217e-14,2.08219e-14,nan,nan,2.08351e-14,2.08155e-14,2.08133e-14,2.08203e-14,2.08316e-14,2.11467e-14,2.0812e-14,2.08192e-14,2.24369e-14,nan,2.08244e-14,2.0834e-14,2.08122e-14,2.08308e-14,2.0816e-14,2.07065e-14,nan,nan,nan,nan,nan,0,0,1.25041e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25104e-14,1.03531e-15,nan,nan,-1.25027e-14,nan,nan,-7.16603e-10,nan,nan,8.49841e-08,-2.75783e-11
beta_h_mab_virus_65_0_322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
beta_h_mab_virus_69_0_103,nan,-3.44846e-09,-7.83296e-09,7.18754e-09,nan,-4.79699e-09,-4.26991e-09,-4.27432e-09,nan,-1.71856e-09,nan,-3.12695e-09,-2.38738e-09,-2.42118e-09,-5.58975e-09,nan,-4.48412e-10,-2.12436e-09,nan,-1.29525e-09,-2.08225e-14,2.08225e-14,nan,nan,2.08317e-14,2.08169e-14,2.08144e-14,2.08213e-14,2.08328e-14,2.11132e-14,2.08121e-14,2.08203e-14,2.08244e-14,nan,2.16995e-14,2.08559e-14,2.07966e-14,2.08472e-14,2.08071e-14,2.07302e-14,nan,nan,nan,nan,nan,0,0,1.2503e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25229e-14,8.32187e-16,nan,nan,-1.25022e-14,nan,nan,-1.94843e-09,nan,nan,8.34886e-08,-2.48952e-11
beta_h_mab_virus_69_0_274,nan,-1.10788e-08,-1.20734e-08,-2.94756e-11,nan,-1.54084e-08,-1.37207e-08,-1.37313e-08,nan,-5.81633e-09,nan,-1.00479e-08,-7.69533e-09,-7.95235e-09,-9.72021e-10,nan,-1.43801e-09,-6.81261e-09,nan,-4.13088e-09,-2.0832e-14,2.08321e-14,nan,nan,2.08228e-14,2.08268e-14,2.08241e-14,2.0831e-14,2.08472e-14,2.11211e-14,2.08165e-14,2.08298e-14,2.0834e-14,nan,2.08559e-14,2.2225e-14,2.07489e-14,2.09112e-14,2.07825e-14,2.07423e-14,nan,nan,nan,nan,nan,0,0,1.25091e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.25745e-14,8.03842e-16,nan,nan,-1.25082e-14,nan,nan,-6.24844e-09,nan,nan,8.37404e-08,-2.50337e-11
beta_h_mab_virus_69_0_276,nan,6.36282e-09,-2.38054e-09,1.64674e-08,nan,8.84743e-09,7.88218e-09,7.88572e-09,nan,3.55047e-09,nan,5.77221e-09,4.43775e-09,4.69095e-09,5.57012e-10,nan,1.04025e-07,3.90394e-09,nan,2.35088e-09,-2.08103e-14,2.08102e-14,nan,nan,2.08431e-14,2.08043e-14,2.0802e-14,2.08088e-14,2.08143e-14,2.11031e-14,2.08065e-14,2.08081e-14,2.08122e-14,nan,2.07966e-14,2.07489e-14,2.59024e-14,2.07649e-14,2.08386e-14,2.07147e-14,nan,nan,nan,nan,nan,0,0,1.24951e-14,nan,nan,nan,0,nan,nan,nan,nan,nan,0,1.24566e-14,8.68634e-16,nan,nan,-1.24946e-14,nan,nan,3.58064e-09,nan,nan,8.31648e-08,-2.47171e-11
