id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,s_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,2.3268,0.900476,3.12438,-174.281,0.0140322,1.94113,0.900476,2.84744,-174.281,0.0146261,70.0|274,411
411|3,1.17306,0.900476,2.86702,-174.281,0.0145356,1.16093,0.900476,2.9176,-174.281,0.0145979,70.0|274,411
411|5,2.08161,0.900476,2.66633,-174.281,0.0145221,1.80743,0.900476,2.57595,-174.281,0.0146336,70.0|274,411
411|6,1.62847,0.900476,2.2046,-174.281,0.0145985,1.17315,0.900476,1.91206,-174.281,0.014616,70.0|274,411
411|8,2.11727,0.900476,3.41604,-174.281,0.0141876,1.59829,0.900476,2.96253,-174.281,0.0146378,70.0|274,411
411|7,1.91192,0.900476,3.3828,-174.281,0.0148183,1.59491,0.900476,3.10121,-174.281,0.0146247,70.0|274,411
411|9,1.46093,0.900476,2.24181,-174.281,0.0146975,1.34307,0.900476,2.24902,-174.281,0.0146336,70.0|274,411
411|10,2.60008,0.900476,2.93244,-174.281,0.0146842,1.93266,0.900476,2.58128,-174.281,0.0146342,70.0|274,411
411|12,1.6341,0.900476,2.95053,-174.281,0.0147343,1.12847,0.900476,2.53339,-174.281,0.0146423,70.0|274,411
411|11,1.48532,0.900476,2.72724,-174.281,0.0150503,1.23404,0.900476,2.49067,-174.281,0.0146211,70.0|274,411
411|1,6.83713,3.7519,1.98743,-174.281,0.0148317,0.999999,3.7519,1,-174.281,0.0146219,69.0|274,411
411|2,4.86669,3.7519,1.84323,-174.281,0.0145053,1,3.7519,1,-174.281,0.0145717,69.0|274,411
152|8,10.2387,0.542942,7.221,-174.61,-0.0339284,4.69982,0.542942,5.43667,-174.61,-0.0342482,65.0|322,152
152|7,3.94751,0.542942,4.66494,-174.61,-0.0340989,3.30813,0.542942,4.43137,-174.61,-0.0342488,65.0|322,152
152|6,2.31495,0.542942,3.65612,-174.61,-0.0337393,1.84474,0.542942,3.49556,-174.61,-0.0342538,65.0|322,152
152|5,2.02927,0.542942,3.6194,-174.61,-0.0342898,1.97859,0.542942,3.69487,-174.61,-0.0342572,65.0|322,152
152|12,1.19229,0.536665,4.48721,-174.61,-0.0343288,0.653196,0.536665,3.84842,-174.61,-0.034215,28.0|322,152
152|11,1.28573,0.536665,4.64386,-174.61,-0.0338334,1.2895,0.536665,4.67186,-174.61,-0.034243,28.0|322,152
152|10,2.29011,0.536665,5.50501,-174.61,-0.0337471,0.856793,0.536665,3.92483,-174.61,-0.0342529,28.0|322,152
152|9,3.66055,0.536665,6.44221,-174.61,-0.034046,1.51728,0.536665,4.67689,-174.61,-0.034249,28.0|322,152
152|3,0.964359,0.557322,2.91797,-174.61,-0.0343835,0.747654,0.557322,2.75686,-174.61,-0.0342666,22.0|322,152
152|4,1.85481,0.557322,3.67219,-174.61,-0.0341422,1.67144,0.557322,3.68554,-174.61,-0.0342803,22.0|322,152
152|1,6.16396,2.79255,1.76524,-174.61,-0.0337864,1,2.79255,1,-174.61,-0.0342487,69.0|322,152
152|2,6.68571,2.79255,1.74518,-174.61,-0.0339311,1,2.79255,1,-174.61,-0.0341425,69.0|322,152
1056|8,0.307319,1.34438,2.02571,-172.3,-0.0482422,0.228608,1.34438,1.69745,-172.3,-0.0480594,65.0|276,1056
1056|7,0.306477,1.34438,2.01152,-172.3,-0.0488447,0.229487,1.34438,1.72757,-172.3,-0.0480884,65.0|276,1056
1056|6,0.236992,1.34438,1.72174,-172.3,-0.0480721,0.232046,1.34438,1.72424,-172.3,-0.0480627,65.0|276,1056
