rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-7.69133e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,-4.86893e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,2.21234e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,-1.52653e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,-2.52055e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,7.72851e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,-1.91943e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,1.03968e-05,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,2.74328e-05,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,-7.90874e-06,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,-1.96048e-05,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,-2.40613e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,-1.75992e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,5.17102e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,1.70254e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,-2.12606e-05,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,-2.16781e-05,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,4.07948e-05,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,8.76637e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,-3.73235e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,1.81327e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,-1.74138e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,1.77116e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,1.73608e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,5.24636e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,-9.5255e-07,0,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,8.39152e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,9.02203e-06,0,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,4.16958e-05,0,0,0,0,False,69.0|274,719
