id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.00151895,-1.16927e-09,1.40673,-0.867707,1.88457e-05,5.66214e-15,1.40132,0.00368658,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.00011202,-1.91698e-09,1.77827,0.0115988,-6.82943e-05,-7.4607e-14,1.76336,0.0120791,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.000635451,-3.83034e-09,1.35411,-0.760578,3.20027e-05,-1.33227e-15,1.34979,-0.0113115,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,5.41235e-05,-1.16202e-09,1.29781,0.339115,-7.7638e-05,-4.88498e-15,1.29046,0.0163366,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.000449058,-1.14295e-09,1.56658,-0.901956,-3.34014e-05,-2.66454e-15,1.56642,-0.0502143,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.000306247,1.87519e-09,1.61447,-0.388934,-7.44289e-06,-2.77556e-15,1.61776,0.0075,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.00189929,3.70001e-09,1.37836,0.909367,-4.48443e-05,4.44089e-16,1.38604,0.0150166,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.000922798,4.50061e-09,1.30485,-0.684366,5.35581e-05,7.10543e-15,1.31053,-0.0132747,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.000188888,-1.72978e-09,1.62779,-1.31763,-0.000136652,-5.32907e-15,1.61808,0.0284928,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.000460707,-2.22732e-09,1.55621,-0.849667,-7.59514e-05,-7.77156e-16,1.55172,0.073182,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,7.68564e-05,2.12283e-09,-0.0687433,0.257487,-9.81291e-10,-3.10862e-15,2.09705e-07,-1.17286e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.000414538,-2.06172e-09,-0.100611,0.172068,4.17399e-10,-4.44089e-16,-3.99393e-07,-5.17965e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-3.7489e-05,1.00286e-09,0.233447,0.157998,2.7945e-10,1.11022e-15,2.05333e-07,-7.38257e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.000378973,1.04463e-09,0.177131,0.351219,3.95328e-10,0,2.08384e-07,-1.91468e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.000402971,2.21e-09,-0.143279,0.0949875,5.75295e-10,4.44089e-16,1.98274e-09,-6.34304e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.000916595,-8.34864e-11,0.204446,-0.128107,2.57691e-10,-1.55431e-15,1.7514e-07,3.85424e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.000228472,1.24389e-10,-0.114444,0.0295058,-3.69301e-10,1.77636e-15,1.55051e-07,-4.23655e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.000119467,-2.0195e-09,0.0501834,0.058052,1.26176e-09,-3.10862e-15,5.3607e-07,1.3268e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.00062001,1.18785e-10,-0.1241,-0.27694,1.03865e-09,6.66134e-16,-7.50884e-08,2.65681e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.000701787,1.74853e-09,0.0581085,0.244088,7.85412e-10,-2.22045e-15,3.6143e-10,2.85888e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.000367758,2.18447e-09,-0.0407281,-0.048491,-7.79009e-10,1.55431e-15,-9.35497e-08,3.21568e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.000133303,2.93774e-09,0.179307,0.123295,-3.65783e-11,-5.77316e-15,5.26235e-08,-4.34504e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.000116317,9.59026e-10,0.0407661,0.370092,-5.86641e-10,1.33227e-15,-3.54386e-08,1.37465e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.000218233,9.54199e-10,0.331843,0.234783,8.07252e-10,-3.10862e-15,7.57838e-08,6.65209e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.000581187,-7.84944e-10,0.0727889,0.289173,-5.70488e-10,3.10862e-15,-2.76474e-07,1.42017e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.000997009,1.06712e-09,-0.055541,-0.636078,5.79084e-10,-1.33227e-15,-2.71524e-07,2.80122e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.000155458,1.63097e-09,0.910006,-1.20247,0.000178072,9.99201e-15,0.917768,-0.0739361,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.000801324,-2.43909e-11,0.868858,-0.486639,0.000147531,8.88178e-15,0.869216,-0.0251393,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.000261476,1.76096e-10,0.846407,-0.577849,-0.00015297,-6.43929e-15,0.857582,0.0835645,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.00108334,-3.7999e-09,0.895962,-0.78088,-0.000107763,1.33227e-15,0.901645,0.124013,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,8.58532e-05,1.74157e-09,1.41488,0.403636,-0.000167969,-2.15383e-14,1.41394,0.0495841,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.000478606,1.10904e-09,1.34277,-1.10394,-1.4875e-05,3.33067e-16,1.34666,-0.0207121,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,2.14945e-05,2.98498e-09,1.349,0.945759,-1.67852e-05,7.77156e-15,1.35944,0.161235,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,-0.00157252,-1.52366e-09,1.27302,-1.08693,5.28095e-06,-2.22045e-16,1.27619,0.00441104,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.000347235,3.83254e-09,1.03399,3.986,3.05049e-05,2.30926e-14,1.058,5.61155,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,-0.000227218,-2.38647e-09,0.979238,-0.754939,3.72499e-05,3.55271e-15,0.974323,0.150686,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-3.93747e-05,2.45785e-09,-0.140237,-0.589608,-4.1523e-10,3.9968e-15,-2.40207e-07,2.42251e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-0.000119673,-2.68496e-10,-0.134545,-0.297853,6.35292e-12,1.77636e-15,-9.12708e-08,3.77227e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.000230647,9.58995e-10,-0.106453,0.00993034,-6.16911e-10,6.66134e-16,-3.14326e-07,-3.93237e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-0.000629814,9.10235e-10,-0.112276,-0.0422075,-4.90735e-10,-4.21885e-15,1.60274e-07,6.40338e-07,69.0|322,152
