rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.93026,0.904574,2.81323,-0.820182,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.93026,0.904574,3.82127,-0.820183,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.93026,0.904574,2.67394,-0.820183,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.93026,0.904574,2.58958,-0.820183,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.93026,0.904574,3.20811,-0.820183,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.93026,0.904574,3.52218,-0.820183,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.93026,0.904574,2.85896,-0.820183,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.93026,0.904574,2.52962,-0.820183,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.93026,0.904574,3.61306,-0.820183,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.93026,0.904574,3.18964,-0.820182,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.07407,0.900379,4.5646,-2.23091,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.07407,0.900379,0.312082,-2.23091,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.07407,0.900379,1.25254,-2.23091,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.07407,0.900379,0.581331,-2.23091,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.07407,0.900379,0.0437803,-2.23091,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.07407,0.900379,0.891653,-2.23091,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.07407,0.900379,0.420178,-2.23091,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.07407,0.900379,0.125844,-2.23091,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.07407,0.900379,0.977363,-2.23091,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.07407,0.900379,0.0429549,-2.23091,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.07407,0.900379,0.213321,-2.23091,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.07407,0.900379,24.0582,-2.23091,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.07407,0.900379,6.91721,-2.23091,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.07407,0.900379,1.32741,-2.23091,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.07407,0.900379,1.14336,-2.23091,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.07407,0.900379,1.12219,-2.23091,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.432653,0.843986,1.82395,-5.45882,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.432653,0.843986,1.68063,-5.45882,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.432653,0.843986,1.72609,-5.45882,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.432653,0.843986,1.80161,-5.45882,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.50005,0.63315,3.31596,-3.40667,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.50005,0.63315,3.15545,-3.40667,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.50005,0.63315,3.2274,-3.40667,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.50005,0.63315,2.90437,-3.40667,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.246791,0.829506,1.55189,2.35322,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.246791,0.829506,1.49653,2.35322,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.77155,0.847108,37.0502,-2.9381,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.77155,0.847108,6.04616,-2.9381,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.77155,0.847108,51.1356,-2.9381,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.77155,0.847108,2.49954,-2.9381,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.77155,0.847108,1.51754,-2.9381,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.77155,0.847108,3.64213,-2.9381,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.77155,0.847108,0.185672,-2.9381,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.77155,0.847108,8.7832,-2.9381,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.77155,0.847108,0.453044,-2.9381,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.77155,0.847108,4.02958,-2.9381,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.77155,0.847108,7.27703,-2.9381,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.77155,0.847108,0.0733614,-2.9381,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.77155,0.847108,0.151738,-2.9381,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.77155,0.847108,1.15972,-2.9381,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.77155,0.847108,3.18192,-2.9381,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,1.77155,0.847108,0.544909,-2.9381,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,1.53929,0.886531,6.64117,-3.75363,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,1.53929,0.886531,6.88727,-3.75363,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,1.53929,0.886531,6.91804,-3.75363,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,1.53929,0.886531,6.9626,-3.75363,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.547184,0.847105,8.56572,-4.04034,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.547184,0.847105,7.35591,-4.04034,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.547184,0.847105,5.59648,-4.04034,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.547184,0.847105,4.99353,-4.04034,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,2.1157,0.929114,9.82717,2.97064,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,2.1157,0.929114,10.9081,2.97064,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,2.08138,0.847108,6.23751,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,2.08138,0.847108,3.15465,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,2.08138,0.847108,0.943323,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,2.08138,0.847108,0.0767337,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,2.08138,0.847108,4.77258,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,2.08138,0.847108,0.45927,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,2.08138,0.847108,7.05149,-4.03723,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,2.08138,0.847108,1.68717,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,2.08138,0.847108,0.210782,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,2.08138,0.847108,2.77604,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,2.08138,0.847108,10.2683,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,2.08138,0.847108,0.170232,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,2.08138,0.847108,0.282665,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,2.08138,0.847108,1.01079,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,2.08138,0.847108,0.910523,-4.03723,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,2.08138,0.847108,3.27245,-4.03723,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.0345233,0.672791,0.433504,1.27812,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.0345233,0.672791,0.402092,1.27812,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.0345233,0.672791,0.441453,1.27812,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.0345233,0.672791,0.389677,1.27812,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.299949,0.797509,8.39916,-3.76027,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.299949,0.797509,8.25477,-3.76027,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.299949,0.797509,7.49251,-3.76027,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.299949,0.797509,7.43995,-3.76027,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,1.88373,0.719279,4.83216,3.66244,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,1.88373,0.719279,4.7791,3.66244,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,1.30836,0.672791,1.555,-3.67941,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,1.30836,0.672791,13.7355,-3.67941,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,1.30836,0.672791,1.18626,-3.67941,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,1.30836,0.672791,0.797663,-3.67941,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,1.30836,0.672791,1.15834,-3.67941,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,1.30836,0.672791,9.76438,-3.67941,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,1.30836,0.672791,0.241551,-3.67941,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,1.30836,0.672791,14.9858,-3.67941,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,1.30836,0.672791,3.08861,-3.67941,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,1.30836,0.672791,0.851397,-3.67941,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,1.30836,0.672791,0.0316133,-3.67941,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,1.30836,0.672791,0.326372,-3.67941,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,1.30836,0.672791,13.208,-3.67941,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,1.30836,0.672791,5.60516,-3.67941,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,1.30836,0.672791,0.0569482,-3.67941,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,1.30836,0.672791,0.334351,-3.67941,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,4.60178,0.735585,8.29234,-2.87677,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,4.60178,0.735585,8.14062,-2.87677,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,4.60178,0.735585,8.03311,-2.87677,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,4.60178,0.735585,8.22683,-2.87677,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,1.36108,0.728363,9.95766,-3.2939,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,1.36108,0.728363,11.1109,-3.2939,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,1.36108,0.728363,7.71648,-3.2939,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,1.36108,0.728363,7.14436,-3.2939,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,20.5831,0.782073,20.4626,4.45502,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,20.5831,0.782073,21.2525,4.45502,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,14.2961,0.735585,0.207281,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,14.2961,0.735585,0.0215544,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,14.2961,0.735585,0.846369,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,14.2961,0.735585,1.10675,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,14.2961,0.735585,20.3514,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,14.2961,0.735585,2.69878,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,14.2961,0.735585,0.136799,-2.88682,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,14.2961,0.735585,3.04897,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,14.2961,0.735585,0.213895,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,14.2961,0.735585,1.25262,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,14.2961,0.735585,4.12153,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,14.2961,0.735585,0.272381,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,14.2961,0.735585,4.40647,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,14.2961,0.735585,4.75959,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,14.2961,0.735585,21.8892,-2.88682,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,14.2961,0.735585,0.666892,-2.88682,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,3.78966,0.713389,27.3003,-2.44616,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,3.78966,0.713389,27.5704,-2.44616,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,3.78966,0.713389,29.3571,-2.44616,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,3.78966,0.713389,29.0522,-2.44616,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0.526225,0.705442,9.90323,-2.05858,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0.526225,0.705442,8.88543,-2.05858,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0.526225,0.705442,9.22312,-2.05858,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0.515816,0.847108,9.70216,-5.88754,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0.515816,0.847108,9.81572,-5.88755,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0.526225,0.705442,11.0555,-2.05858,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,1.29653,0.847107,1.15289,-1.61621,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,1.29653,0.847107,0.252381,-1.61621,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,1.29653,0.847107,9.08665,-1.61621,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,1.29653,0.847107,0.372177,-1.61621,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,1.29653,0.847107,3.25897,-1.61621,69.0|103,1197
