id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,668.89,0.702806,0.0429144,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|2|1|162,668.89,0.702806,0.0457216,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|3|1|162,668.89,0.702806,0.0735421,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|4|1|162,668.89,0.702806,0.0857649,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|5|1|162,668.89,0.702806,0.0234592,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|6|1|162,668.89,0.702806,0.0427235,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|7|1|162,668.89,0.702806,0.0529356,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|cc|8|1|162,668.89,0.702806,0.0228501,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|sample|10|162,668.89,0.703153,0.0121742,35.7778,1.57967,3.91333,671.071,0.702735,0.012194,35.7194,1.57988,3.90681,True,32.0|162,84
8|84|sample|11|162,668.89,0.736031,0.0107498,35.7778,1.57967,3.91333,671.071,0.73662,0.0105691,35.7194,1.57988,3.90681,True,22.0|162,84
8|84|sample|12|162,668.89,0.736031,0.0133076,35.7778,1.57967,3.91333,671.071,0.73662,0.0136925,35.7194,1.57988,3.90681,True,22.0|162,84
8|84|sample|3|162,668.89,0.703239,0.00290844,35.7778,1.57967,3.91333,671.071,0.702819,0.00293457,35.7194,1.57988,3.90681,True,55.0|162,84
8|84|sample|4|162,668.89,0.703239,0.00317226,35.7778,1.57967,3.91333,671.071,0.702819,0.00316194,35.7194,1.57988,3.90681,True,55.0|162,84
8|84|sample|5|162,668.89,0.703239,0.00082568,35.7778,1.57967,3.91333,671.071,0.702819,0.000762225,35.7194,1.57988,3.90681,True,55.0|162,84
8|84|sample|6|162,668.89,0.703239,0.000994365,35.7778,1.57967,3.91333,671.071,0.702819,0.000858431,35.7194,1.57988,3.90681,True,55.0|162,84
8|84|sample|7|162,668.89,0.703153,0.0102346,35.7778,1.57967,3.91333,671.071,0.702735,0.010176,35.7194,1.57988,3.90681,True,32.0|162,84
8|84|sample|8|162,668.89,0.703153,0.0103131,35.7778,1.57967,3.91333,671.071,0.702735,0.0107198,35.7194,1.57988,3.90681,True,32.0|162,84
8|84|sample|9|162,668.89,0.703153,0.0120483,35.7778,1.57967,3.91333,671.071,0.702735,0.012156,35.7194,1.57988,3.90681,True,32.0|162,84
8|84|vc|1|2|162,668.89,0.702806,0.0389581,35.788,1.57967,3.91333,671.071,0.702402,0.00516999,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|2|2|162,668.89,0.702806,0.0276819,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|3|2|162,668.89,0.702806,0.101754,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|4|2|162,668.89,0.702806,0.041338,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|5|2|162,668.89,0.702806,0.0448938,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|6|2|162,668.89,0.702806,0.0709085,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|7|2|162,668.89,0.702806,0.0448687,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|84|vc|8|2|162,668.89,0.702806,0.031823,35.788,1.57967,3.91333,671.071,0.702402,0.00517,35.7295,1.57988,3.90681,False,69.0|162,84
8|719|cc|1|1|274,668.89,0.70226,0.0508521,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|2|1|274,668.89,0.70226,0.0627736,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|3|1|274,668.89,0.70226,0.0495836,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|4|1|274,668.89,0.70226,0.0590289,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|5|1|274,668.89,0.70226,0.0322344,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|6|1|274,668.89,0.70226,0.0547352,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|7|1|274,668.89,0.70226,0.0414091,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|cc|8|1|274,668.89,0.70226,0.0315143,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|sample|10|274,668.89,0.703037,0.027856,35.7778,1.58044,3.91336,671.071,0.70262,0.0288282,35.7194,1.58065,3.90685,True,32.0|274,719
8|719|sample|11|274,668.89,0.703169,0.0369926,35.7778,1.58044,3.91336,671.071,0.70275,0.0375929,35.7194,1.58065,3.90685,True,22.0|274,719
8|719|sample|12|274,668.89,0.703169,0.040514,35.7778,1.58044,3.91336,671.071,0.70275,0.0394253,35.7194,1.58065,3.90685,True,22.0|274,719
8|719|sample|3|274,668.89,0.703202,0.00369784,35.7778,1.58044,3.91336,671.071,0.702783,0.00364145,35.7194,1.58065,3.90685,True,55.0|274,719
8|719|sample|4|274,668.89,0.703202,0.00335526,35.7778,1.58044,3.91336,671.071,0.702783,0.00355875,35.7194,1.58065,3.90685,True,55.0|274,719
8|719|sample|5|274,668.89,0.703202,0.00351882,35.7778,1.58044,3.91336,671.071,0.702783,0.00340645,35.7194,1.58065,3.90685,True,55.0|274,719
8|719|sample|6|274,668.89,0.703202,0.00394983,35.7778,1.58044,3.91336,671.071,0.702783,0.0039117,35.7194,1.58065,3.90685,True,55.0|274,719
8|719|sample|7|274,668.89,0.703037,0.0273658,35.7778,1.58044,3.91336,671.071,0.70262,0.0284313,35.7194,1.58065,3.90685,True,32.0|274,719
8|719|sample|8|274,668.89,0.703037,0.0295702,35.7778,1.58044,3.91336,671.071,0.70262,0.0289061,35.7194,1.58065,3.90685,True,32.0|274,719
8|719|sample|9|274,668.89,0.703037,0.0287463,35.7778,1.58044,3.91336,671.071,0.70262,0.0294482,35.7194,1.58065,3.90685,True,32.0|274,719
8|719|vc|1|2|274,668.89,0.70226,0.0261456,35.788,1.58044,3.91336,671.071,0.70185,0.00516999,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|2|2|274,668.89,0.70226,0.0279195,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|3|2|274,668.89,0.70226,0.045629,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|4|2|274,668.89,0.70226,0.0246121,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|5|2|274,668.89,0.70226,0.0491721,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|6|2|274,668.89,0.70226,0.0363003,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|7|2|274,668.89,0.70226,0.0382605,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|719|vc|8|2|274,668.89,0.70226,0.0292343,35.788,1.58044,3.91336,671.071,0.70185,0.00517,35.7295,1.58065,3.90685,False,69.0|274,719
8|488|cc|1|1|322,668.89,0.703078,0.0359123,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|2|1|322,668.89,0.703078,0.0260863,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|3|1|322,668.89,0.703078,0.0473986,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|4|1|322,668.89,0.703078,0.0467965,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|5|1|322,668.89,0.703078,0.0257533,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|6|1|322,668.89,0.703078,0.0298435,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|7|1|322,668.89,0.703078,0.0298786,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
8|488|cc|8|1|322,668.89,0.703078,0.0324006,35.788,1.57976,3.91334,671.071,0.702673,0.00517,35.7295,1.57997,3.90682,False,69.0|322,488
