id,importanceSampling
8|84|cc|1|1|162,16.160225
8|84|cc|2|1|162,16.07979
8|84|cc|3|1|162,16.184903
8|84|cc|4|1|162,16.297228
8|84|cc|5|1|162,16.417099
8|84|cc|6|1|162,16.402093
8|84|cc|7|1|162,16.408575
8|84|cc|8|1|162,16.025735
8|84|sample|10|162,150.973473
8|84|sample|11|162,151.645088
8|84|sample|12|162,150.200037
8|84|sample|3|162,178.749479
8|84|sample|4|162,180.410644
8|84|sample|5|162,186.61093
8|84|sample|6|162,176.570934
8|84|sample|7|162,158.688621
8|84|sample|8|162,158.192948
8|84|sample|9|162,151.541167
8|84|vc|1|2|162,20.976621
8|84|vc|2|2|162,21.045523
8|84|vc|3|2|162,21.05648
8|84|vc|4|2|162,20.974739
8|84|vc|5|2|162,21.053469
8|84|vc|6|2|162,21.254714
8|84|vc|7|2|162,20.892637
8|84|vc|8|2|162,20.821475
8|719|cc|1|1|274,16.046749
8|719|cc|2|1|274,16.162992
8|719|cc|3|1|274,16.334805
8|719|cc|4|1|274,16.635661
8|719|cc|5|1|274,16.478381
8|719|cc|6|1|274,16.656263
8|719|cc|7|1|274,16.755649
8|719|cc|8|1|274,16.551832
8|719|sample|10|274,149.910187
8|719|sample|11|274,149.084698
8|719|sample|12|274,149.694021
8|719|sample|3|274,165.175493
8|719|sample|4|274,164.702179
8|719|sample|5|274,155.433609
8|719|sample|6|274,156.604165
8|719|sample|7|274,155.697022
8|719|sample|8|274,154.999098
8|719|sample|9|274,149.576498
8|719|vc|1|2|274,21.285613
8|719|vc|2|2|274,21.178972
8|719|vc|3|2|274,21.070286
8|719|vc|4|2|274,21.061921
8|719|vc|5|2|274,21.077555
8|719|vc|6|2|274,21.128279
8|719|vc|7|2|274,21.404671
8|719|vc|8|2|274,22.080272
8|488|cc|1|1|322,16.374317
8|488|cc|2|1|322,16.738704
8|488|cc|3|1|322,16.281266
8|488|cc|4|1|322,16.159809
8|488|cc|5|1|322,16.129621
8|488|cc|6|1|322,16.345095
8|488|cc|7|1|322,16.504181
8|488|cc|8|1|322,16.285542
8|488|sample|10|322,222.527452
8|488|sample|11|322,158.94276
8|488|sample|12|322,156.53583
8|488|sample|3|322,170.096874
8|488|sample|4|322,169.343484
8|488|sample|5|322,167.191122
8|488|sample|6|322,166.608558
8|488|sample|7|322,210.775256
8|488|sample|8|322,212.986445
8|488|sample|9|322,219.428087
8|488|vc|1|2|322,21.76658
8|488|vc|2|2|322,21.448901
8|488|vc|3|2|322,21.224012
8|488|vc|4|2|322,21.199007
8|488|vc|5|2|322,21.192678
8|488|vc|6|2|322,21.180246
8|488|vc|7|2|322,21.193434
8|488|vc|8|2|322,21.045664
8|847|cc|1|1|69,16.280453
8|847|cc|2|1|69,16.704106
8|847|cc|3|1|69,16.992221
8|847|cc|4|1|69,16.465436
8|847|cc|5|1|69,16.661391
8|847|cc|6|1|69,16.660316
8|847|cc|7|1|69,16.429513
8|847|cc|8|1|69,17.49964
8|847|sample|10|69,148.993481
8|847|sample|11|69,161.989788
8|847|sample|12|69,157.483325
8|847|sample|3|69,213.030211
8|847|sample|4|69,214.09795
8|847|sample|5|69,210.46017
8|847|sample|6|69,216.974493
8|847|sample|7|69,157.500788
8|847|sample|8|69,156.000575
8|847|sample|9|69,148.349356
8|847|vc|1|2|69,21.856499
8|847|vc|2|2|69,22.01974
8|847|vc|3|2|69,21.9548
8|847|vc|4|2|69,22.146994
8|847|vc|5|2|69,22.574587
8|847|vc|6|2|69,22.105599
8|847|vc|7|2|69,22.014584
8|847|vc|8|2|69,21.814848
8|474|cc|1|1|276,16.35663
8|474|cc|2|1|276,16.580329
8|474|cc|3|1|276,16.614912
8|474|cc|4|1|276,16.713821
8|474|cc|5|1|276,16.64119
8|474|cc|6|1|276,17.140367
8|474|cc|7|1|276,17.253998
8|474|cc|8|1|276,16.48056
8|474|sample|10|276,143.717581
8|474|sample|11|276,151.514084
8|474|sample|12|276,150.425852
8|474|sample|3|276,168.813511
8|474|sample|4|276,168.791436
8|474|sample|5|276,165.660771
8|474|sample|6|276,165.412667
8|474|sample|7|276,149.954101
8|474|sample|8|276,150.76439
8|474|sample|9|276,144.453134
8|474|vc|1|2|276,21.838561
8|474|vc|2|2|276,21.827308
8|474|vc|3|2|276,22.017763
8|474|vc|4|2|276,21.860109
8|474|vc|5|2|276,21.830016
8|474|vc|6|2|276,21.861131
8|474|vc|7|2|276,21.830429
8|474|vc|8|2|276,22.448207
8|462|cc|1|1|292,15.627661
8|462|cc|2|1|292,15.601495
8|462|cc|3|1|292,15.727607
8|462|cc|4|1|292,16.156531
8|462|cc|5|1|292,16.410851
8|462|cc|6|1|292,16.481434
8|462|cc|7|1|292,16.228795
8|462|cc|8|1|292,16.497354
8|462|sample|10|292,143.88354
8|462|sample|11|292,156.941138
8|462|sample|12|292,161.071542
8|462|sample|3|292,195.674152
8|462|sample|4|292,196.522012
8|462|sample|5|292,192.294153
8|462|sample|6|292,193.317869
8|462|sample|7|292,154.490531
8|462|sample|8|292,155.82476
8|462|sample|9|292,146.332108
8|462|vc|1|2|292,21.730213
8|462|vc|2|2|292,21.976948
8|462|vc|3|2|292,22.507594
8|462|vc|4|2|292,22.206944
8|462|vc|5|2|292,21.953169
8|462|vc|6|2|292,22.306273
8|462|vc|7|2|292,21.855948
8|462|vc|8|2|292,22.641237
8|75|cc|1|1|65,15.165265
8|75|cc|2|1|65,15.306643
8|75|cc|3|1|65,15.42979
8|75|cc|4|1|65,15.368583
8|75|cc|5|1|65,15.504327
8|75|cc|6|1|65,15.326128
8|75|cc|7|1|65,15.747185
8|75|cc|8|1|65,15.392029
8|75|sample|10|65,145.093861
8|75|sample|11|65,130.43716
8|75|sample|12|65,127.237268
8|75|sample|3|65,136.504785
8|75|sample|4|65,134.739142
8|75|sample|5|65,129.698645
8|75|sample|6|65,132.60915
8|75|sample|7|65,149.277002
8|75|sample|8|65,145.594408
8|75|sample|9|65,143.577389
8|75|vc|1|2|65,17.227381
8|75|vc|2|2|65,17.406467
8|75|vc|3|2|65,17.452451
8|75|vc|4|2|65,18.181539
8|75|vc|5|2|65,17.864411
8|75|vc|6|2|65,17.44188
8|75|vc|7|2|65,17.411874
8|75|vc|8|2|65,17.773987
8|291|cc|1|1|103,15.42887
8|291|cc|2|1|103,16.088823
8|291|cc|3|1|103,15.708322
8|291|cc|4|1|103,15.941665
8|291|cc|5|1|103,15.960353
8|291|cc|6|1|103,15.842748
8|291|cc|7|1|103,16.04506
8|291|cc|8|1|103,15.896447
8|291|sample|10|103,141.492377
8|291|sample|11|103,147.345632
8|291|sample|12|103,141.500593
8|291|sample|3|103,163.694425
8|291|sample|4|103,164.041434
8|291|sample|5|103,154.98413
8|291|sample|6|103,153.284011
8|291|sample|7|103,148.502872
8|291|sample|8|103,150.897672
8|291|sample|9|103,142.600392
8|291|vc|1|2|103,21.108149
8|291|vc|2|2|103,21.668709
8|291|vc|3|2|103,21.444126
8|291|vc|4|2|103,21.552414
8|291|vc|5|2|103,21.734027
8|291|vc|6|2|103,21.303218
8|291|vc|7|2|103,21.31002
8|291|vc|8|2|103,21.311193
8|77|cc|1|1|218,15.161552
8|77|cc|2|1|218,15.308175
8|77|cc|3|1|218,15.242091
8|77|cc|4|1|218,15.440613
8|77|cc|5|1|218,15.101006
8|77|cc|6|1|218,15.04592
8|77|cc|7|1|218,14.896587
8|77|cc|8|1|218,15.267132
8|77|sample|10|218,140.289196
8|77|sample|11|218,138.03968
8|77|sample|12|218,137.439612
8|77|sample|3|218,136.143234
8|77|sample|4|218,138.322265
8|77|sample|5|218,129.442706
8|77|sample|6|218,128.633094
8|77|sample|7|218,147.188372
8|77|sample|8|218,146.968289
8|77|sample|9|218,142.18232
8|77|vc|1|2|218,20.363789
8|77|vc|2|2|218,19.910564
8|77|vc|3|2|218,19.735767
8|77|vc|4|2|218,19.736687
8|77|vc|5|2|218,19.711822
8|77|vc|6|2|218,19.718676
8|77|vc|7|2|218,19.744907
8|77|vc|8|2|218,19.802426
8|322|cc|1|1|174,15.081169
8|322|cc|2|1|174,15.054376
8|322|cc|3|1|174,14.872637
8|322|cc|4|1|174,15.185597
8|322|cc|5|1|174,15.231233
8|322|cc|6|1|174,15.538024
8|322|cc|7|1|174,15.420821
8|322|cc|8|1|174,15.60697
8|322|sample|10|174,142.289488
8|322|sample|11|174,142.252345
8|322|sample|12|174,137.533281
8|322|sample|3|174,149.340333
8|322|sample|4|174,154.346142
8|322|sample|5|174,139.672778
8|322|sample|6|174,139.358922
8|322|sample|7|174,154.549591
8|322|sample|8|174,154.35275
8|322|sample|9|174,141.536258
8|322|vc|1|2|174,22.084813
8|322|vc|2|2|174,20.352733
8|322|vc|3|2|174,20.4342
8|322|vc|4|2|174,20.940603
8|322|vc|5|2|174,20.281316
8|322|vc|6|2|174,20.294444
8|322|vc|7|2|174,20.317124
8|322|vc|8|2|174,20.751695
8|963|cc|1|1|319,15.108157
8|963|cc|2|1|319,14.809085
8|963|cc|3|1|319,15.1062
8|963|cc|4|1|319,15.027584
8|963|cc|5|1|319,15.120186
