id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.034162,0,0,0,0,0,1.51317e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,0.204723,0,0,0,0,0,-1.72024e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.068852,0,0,0,0,0,2.23068e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-0.0473628,0,0,0,0,0,8.19521e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.115963,0,0,0,0,0,-9.18177e-08,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.0408865,0,0,0,0,0,-2.59588e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,0.0589161,0,0,0,0,0,-2.25872e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,0.209152,0,0,0,0,0,-1.59208e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.796853,0,0,0,0,0,-0.758232,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-1.02852,0,0,0,0,0,-1.02204,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-0.845635,0,0,0,0,0,-0.834428,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-2.0266,0,0,0,0,0,-2.00564,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-1.96306,0,0,0,0,0,-1.94167,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-2.1247,0,0,0,0,0,-2.13943,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-2.18473,0,0,0,0,0,-2.18376,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-0.942531,0,0,0,0,0,-0.903784,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-0.86359,0,0,0,0,0,-0.850881,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.764328,0,0,0,0,0,-0.769341,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.165843,0,0,0,0,0,-3.32483e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-0.0721041,0,0,0,0,0,2.06149e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,0.030447,0,0,0,0,0,-2.24739e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-0.027767,0,0,0,0,0,-5.31398e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-0.0590791,0,0,0,0,0,3.405e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,-0.185554,0,0,0,0,0,9.74827e-08,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-0.09855,0,0,0,0,0,1.94056e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,-0.0844737,0,0,0,0,0,1.38542e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,-0.0233892,0,0,0,0,0,3.16997e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,0.0481637,0,0,0,0,0,1.23423e-07,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,-0.0836823,0,0,0,0,0,-1.52151e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,-0.069709,0,0,0,0,0,1.16218e-07,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-0.00892221,0,0,0,0,0,1.49488e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,-0.0052724,0,0,0,0,0,1.77511e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,-0.0216622,0,0,0,0,0,-1.60289e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,-0.0210026,0,0,0,0,0,7.72773e-08,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,-0.163744,0,0,0,0,0,-0.157153,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,0.0641412,0,0,0,0,0,0.088521,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,0.148792,0,0,0,0,0,0.138722,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,-1.6744,0,0,0,0,0,-1.63688,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,-1.66722,0,0,0,0,0,-1.65321,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,-1.67161,0,0,0,0,0,-1.64786,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,-1.54891,0,0,0,0,0,-1.56639,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,-0.179879,0,0,0,0,0,-0.170523,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,-0.168113,0,0,0,0,0,-0.158704,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,-0.147685,0,0,0,0,0,-0.141253,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,-0.0176205,0,0,0,0,0,1.20861e-07,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,-0.131733,0,0,0,0,0,-4.67381e-07,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,0.108161,0,0,0,0,0,1.29984e-07,0,0,False,69.0|274,719
