id,importanceSampling
411|4,138.577127
411|3,142.282311
411|5,163.176517
411|6,165.917851
411|8,138.751328
411|7,139.152953
411|9,161.087739
411|10,164.629892
411|12,138.529034
411|11,137.741669
411|1,82.979103
411|2,147.105823
152|8,149.627700
152|7,153.091371
152|6,169.648536
152|5,164.341998
152|12,160.045171
152|11,157.338820
152|10,164.605878
152|9,162.566760
152|3,153.808907
152|4,152.929300
152|1,77.842697
152|2,151.308457
1056|8,147.182731
1056|7,147.743809
1056|6,155.256772
1056|5,155.101063
1056|12,161.644510
1056|11,159.050462
1056|10,159.449341
1056|9,158.726123
1056|4,147.801899
1056|3,146.900456
1056|1,77.098931
1056|2,163.466393
462|6,186.978595
462|5,186.376882
462|4,184.147482
462|3,182.504871
462|9,143.710560
462|10,144.977898
462|7,155.390854
462|8,155.399839
462|11,204.249406
462|12,200.126382
462|1,90.953384
462|2,162.205462
1159|8,152.800763
1159|7,154.365901
1159|5,160.473283
1159|6,160.247654
1159|11,172.083117
1159|12,174.513707
1159|9,174.188393
1159|10,176.199517
1159|4,159.484782
1159|3,156.591895
1159|1,81.583644
1159|2,158.794873
1197|7,135.362459
1197|8,134.799850
1197|6,142.342560
1197|5,143.899924
1197|12,136.022626
1197|10,143.491585
1197|9,143.611891
1197|3,135.561121
1197|4,135.842705
1197|11,137.005821
1197|1,81.400557
1197|2,159.258843
