id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|2|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|3|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|4|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|5|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|6|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|7|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|cc|8|1|162,0.000454247,0.753835,8.98747,0.99,0.930366,0.00252708,0.000455778,0.758252,8.77567,0.987908,0.930371,0.00246593,False,69.0|162,84
8|84|sample|10|162,0.000464864,0.754397,8.98801,0.989945,0.930366,0.00252708,0.000466297,0.758833,8.77618,0.987853,0.930371,0.00246593,True,32.0|162,84
8|84|sample|11|162,0.000445858,0.754397,8.98732,0.989945,0.930366,0.00252708,0.000446602,0.758833,8.77553,0.987853,0.930371,0.00246593,True,22.0|162,84
8|84|sample|12|162,0.000445858,0.754397,8.98732,0.989945,0.930366,0.00252708,0.000446602,0.758833,8.77553,0.987853,0.930371,0.00246593,True,22.0|162,84
8|84|sample|3|162,0.000561852,0.754397,8.98658,0.989945,0.930366,0.00252708,0.000562909,0.758833,8.7748,0.987853,0.930371,0.00246593,True,55.0|162,84
8|84|sample|4|162,0.000561852,0.754397,8.98658,0.989945,0.930366,0.00252708,0.000562909,0.758833,8.7748,0.987853,0.930371,0.00246593,True,55.0|162,84
8|84|sample|5|162,0.000561852,0.754397,8.98658,0.989945,0.930366,0.00252708,0.000562909,0.758833,8.7748,0.987853,0.930371,0.00246593,True,55.0|162,84
8|84|sample|6|162,0.000561852,0.754397,8.98658,0.989945,0.930366,0.00252708,0.000562909,0.758833,8.7748,0.987853,0.930371,0.00246593,True,55.0|162,84
8|84|sample|7|162,0.000464864,0.754397,8.98801,0.989945,0.930366,0.00252708,0.000466297,0.758833,8.77618,0.987853,0.930371,0.00246593,True,32.0|162,84
8|84|sample|8|162,0.000464864,0.754397,8.98801,0.989945,0.930366,0.00252708,0.000466297,0.758833,8.77618,0.987853,0.930371,0.00246593,True,32.0|162,84
8|84|sample|9|162,0.000464864,0.754397,8.98801,0.989945,0.930366,0.00252708,0.000466297,0.758833,8.77618,0.987853,0.930371,0.00246593,True,32.0|162,84
