rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00382229,3.52177,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00382229,4.22655,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00382229,3.6522,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00382229,4.97062,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00382229,3.68258,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00382229,3.65213,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00382229,3.99933,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00382229,4.22294,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|sample|10|162,1,0.00382194,1.30517,0.0039071,643.612,0.218211,1.99409e-05,True,32.0|162,84
1,8|84|sample|11|162,1,0.00382193,1.29868,0.0039071,643.612,0.218211,1.99409e-05,True,22.0|162,84
1,8|84|sample|12|162,1,0.00382193,1.13336,0.0039071,643.612,0.218211,1.99409e-05,True,22.0|162,84
1,8|84|sample|3|162,1,0.00382174,1.61404,0.0039071,643.612,0.218211,1.99409e-05,True,55.0|162,84
1,8|84|sample|4|162,1,0.00382174,1.47475,0.0039071,643.612,0.218211,1.99409e-05,True,55.0|162,84
1,8|84|sample|5|162,1,0.00382174,3.24866,0.0039071,643.612,0.218211,1.99409e-05,True,55.0|162,84
1,8|84|sample|6|162,1,0.00382174,3.2108,0.0039071,643.612,0.218211,1.99409e-05,True,55.0|162,84
1,8|84|sample|7|162,1,0.00382194,1.11896,0.0039071,643.612,0.218211,1.99409e-05,True,32.0|162,84
1,8|84|sample|8|162,1,0.00382194,1.08303,0.0039071,643.612,0.218211,1.99409e-05,True,32.0|162,84
1,8|84|sample|9|162,1,0.00382194,1.06432,0.0039071,643.612,0.218211,1.99409e-05,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00382229,3.30014,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00382229,3.74829,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00382229,3.94404,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00382229,4.10465,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00382229,3.10642,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00382229,3.10622,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00382229,4.81436,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00382229,3.18507,0.00390712,643.612,0.218211,1.99409e-05,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00382137,4.40958,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00382137,4.22342,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00382137,3.842,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.00382137,3.78134,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.00382137,4.12215,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.00382137,3.30243,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.00382137,4.10693,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.00382137,4.02743,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|sample|10|274,1,0.00382192,0.951322,0.0039071,643.612,0.218313,1.99403e-05,True,32.0|274,719
1,8|719|sample|11|274,1,0.00382189,0.920319,0.0039071,643.612,0.218313,1.99403e-05,True,22.0|274,719
1,8|719|sample|12|274,1,0.00382189,0.864177,0.0039071,643.612,0.218313,1.99403e-05,True,22.0|274,719
1,8|719|sample|3|274,1,0.00382201,1.43005,0.0039071,643.612,0.218313,1.99403e-05,True,55.0|274,719
1,8|719|sample|4|274,1,0.00382201,1.4287,0.0039071,643.612,0.218313,1.99403e-05,True,55.0|274,719
1,8|719|sample|5|274,1,0.00382201,1.64778,0.0039071,643.612,0.218313,1.99403e-05,True,55.0|274,719
1,8|719|sample|6|274,1,0.00382201,1.65416,0.0039071,643.612,0.218313,1.99403e-05,True,55.0|274,719
1,8|719|sample|7|274,1,0.00382192,0.97437,0.0039071,643.612,0.218313,1.99403e-05,True,32.0|274,719
1,8|719|sample|8|274,1,0.00382192,0.987327,0.0039071,643.612,0.218313,1.99403e-05,True,32.0|274,719
1,8|719|sample|9|274,1,0.00382192,0.988277,0.0039071,643.612,0.218313,1.99403e-05,True,32.0|274,719
1,8|719|vc|1|2|274,1,0.00382137,3.37726,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|2|2|274,1,0.00382137,2.80421,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|3|2|274,1,0.00382137,3.7074,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|4|2|274,1,0.00382137,2.74907,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|5|2|274,1,0.00382137,4.11515,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|6|2|274,1,0.00382137,3.22374,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|7|2|274,1,0.00382137,3.6537,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|719|vc|8|2|274,1,0.00382137,2.95446,0.00390712,643.612,0.218313,1.99403e-05,False,69.0|274,719
1,8|488|cc|1|1|322,1,0.00382222,2.50671,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|2|1|322,1,0.00382222,3.48185,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|3|1|322,1,0.00382222,4.56526,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|4|1|322,1,0.00382222,2.29843,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|5|1|322,1,0.00382222,2.58153,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|6|1|322,1,0.00382222,3.35581,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|7|1|322,1,0.00382222,4.18858,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|cc|8|1|322,1,0.00382222,3.3704,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|sample|10|322,1,0.00382179,2.46623,0.0039071,643.612,0.21831,1.99405e-05,True,32.0|322,488
1,8|488|sample|11|322,1,0.00382192,1.01515,0.0039071,643.612,0.21831,1.99405e-05,True,22.0|322,488
1,8|488|sample|12|322,1,0.00382192,1.01831,0.0039071,643.612,0.21831,1.99405e-05,True,22.0|322,488
1,8|488|sample|3|322,1,0.00382183,1.6567,0.0039071,643.612,0.21831,1.99405e-05,True,55.0|322,488
1,8|488|sample|4|322,1,0.00382183,1.61594,0.0039071,643.612,0.21831,1.99405e-05,True,55.0|322,488
1,8|488|sample|5|322,1,0.00382183,3.10332,0.0039071,643.612,0.21831,1.99405e-05,True,55.0|322,488
1,8|488|sample|6|322,1,0.00382183,3.14089,0.0039071,643.612,0.21831,1.99405e-05,True,55.0|322,488
1,8|488|sample|7|322,1,0.00382179,1.48942,0.0039071,643.612,0.21831,1.99405e-05,True,32.0|322,488
1,8|488|sample|8|322,1,0.00382179,1.4938,0.0039071,643.612,0.21831,1.99405e-05,True,32.0|322,488
1,8|488|sample|9|322,1,0.00382179,2.47117,0.0039071,643.612,0.21831,1.99405e-05,True,32.0|322,488
1,8|488|vc|1|2|322,1,0.00382222,4.39569,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|2|2|322,1,0.00382222,3.48628,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|3|2|322,1,0.00382222,3.71181,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|4|2|322,1,0.00382222,2.26036,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|5|2|322,1,0.00382222,3.62399,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|6|2|322,1,0.00382222,3.97505,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|7|2|322,1,0.00382222,2.57953,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|488|vc|8|2|322,1,0.00382222,3.5584,0.00390712,643.612,0.21831,1.99405e-05,False,69.0|322,488
1,8|847|cc|1|1|69,1,0.0038223,3.78758,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|2|1|69,1,0.0038223,4.25828,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|3|1|69,1,0.0038223,3.34977,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|4|1|69,1,0.0038223,3.26302,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|5|1|69,1,0.0038223,2.52423,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|6|1|69,1,0.0038223,3.43758,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|7|1|69,1,0.0038223,4.20225,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|cc|8|1|69,1,0.0038223,3.69968,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|sample|10|69,1,0.00382227,0.818365,0.0039071,643.612,0.218301,1.99418e-05,True,32.0|69,847
1,8|847|sample|11|69,1,0.003822,1.07111,0.0039071,643.612,0.218301,1.99418e-05,True,22.0|69,847
1,8|847|sample|12|69,1,0.003822,1.03956,0.0039071,643.612,0.218301,1.99418e-05,True,22.0|69,847
1,8|847|sample|3|69,1,0.00382189,1.43903,0.0039071,643.612,0.218301,1.99418e-05,True,55.0|69,847
1,8|847|sample|4|69,1,0.00382189,1.4982,0.0039071,643.612,0.218301,1.99418e-05,True,55.0|69,847
1,8|847|sample|5|69,1,0.00382189,3.18126,0.0039071,643.612,0.218301,1.99418e-05,True,55.0|69,847
1,8|847|sample|6|69,1,0.00382189,3.21137,0.0039071,643.612,0.218301,1.99418e-05,True,55.0|69,847
1,8|847|sample|7|69,1,0.00382227,0.834765,0.0039071,643.612,0.218301,1.99418e-05,True,32.0|69,847
1,8|847|sample|8|69,1,0.00382227,0.826275,0.0039071,643.612,0.218301,1.99418e-05,True,32.0|69,847
1,8|847|sample|9|69,1,0.00382227,0.824608,0.0039071,643.612,0.218301,1.99418e-05,True,32.0|69,847
1,8|847|vc|1|2|69,1,0.0038223,2.42604,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|2|2|69,1,0.0038223,3.74213,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|3|2|69,1,0.0038223,3.73247,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|4|2|69,1,0.0038223,3.55348,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|5|2|69,1,0.0038223,3.83068,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|6|2|69,1,0.0038223,3.23977,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|7|2|69,1,0.0038223,3.45053,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|847|vc|8|2|69,1,0.0038223,4.76492,0.00390712,643.612,0.218301,1.99418e-05,False,69.0|69,847
1,8|474|cc|1|1|276,1,0.00382228,4.07625,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|2|1|276,1,0.00382228,2.90968,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|3|1|276,1,0.00382228,3.47787,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|4|1|276,1,0.00382228,3.2978,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|5|1|276,1,0.00382228,4.36889,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|6|1|276,1,0.00382228,4.32369,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|7|1|276,1,0.00382228,2.67294,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|cc|8|1|276,1,0.00382228,4.7389,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|sample|10|276,1,0.00382187,0.69439,0.0039071,643.612,0.153581,1.99403e-05,True,32.0|276,474
1,8|474|sample|11|276,1,0.000820348,0.873491,0.0039071,643.612,0.153581,1.99403e-05,True,22.0|276,474
1,8|474|sample|12|276,1,0.000820348,0.886392,0.0039071,643.612,0.153581,1.99403e-05,True,22.0|276,474
1,8|474|sample|3|276,1,0.00382176,1.32947,0.0039071,643.612,0.153581,1.99403e-05,True,55.0|276,474
1,8|474|sample|4|276,1,0.00382176,1.38672,0.0039071,643.612,0.153581,1.99403e-05,True,55.0|276,474
1,8|474|sample|5|276,1,0.00382176,1.5371,0.0039071,643.612,0.153581,1.99403e-05,True,55.0|276,474
1,8|474|sample|6|276,1,0.00382176,1.47665,0.0039071,643.612,0.153581,1.99403e-05,True,55.0|276,474
1,8|474|sample|7|276,1,0.00382187,0.69281,0.0039071,643.612,0.153581,1.99403e-05,True,32.0|276,474
1,8|474|sample|8|276,1,0.00382187,0.725223,0.0039071,643.612,0.153581,1.99403e-05,True,32.0|276,474
1,8|474|sample|9|276,1,0.00382187,0.690078,0.0039071,643.612,0.153581,1.99403e-05,True,32.0|276,474
1,8|474|vc|1|2|276,1,0.00382228,3.8173,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|2|2|276,1,0.00382228,4.27862,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|3|2|276,1,0.00382228,3.52425,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|4|2|276,1,0.00382228,3.9131,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|5|2|276,1,0.00382228,3.82352,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|6|2|276,1,0.00382228,3.57102,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|7|2|276,1,0.00382228,2.96728,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|474|vc|8|2|276,1,0.00382228,3.73471,0.00390712,643.612,0.153581,1.99403e-05,False,69.0|276,474
1,8|462|cc|1|1|292,1,0.00382233,3.29773,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|2|1|292,1,0.00382233,4.07233,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|3|1|292,1,0.00382233,3.61795,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|4|1|292,1,0.00382233,3.93187,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|5|1|292,1,0.00382233,3.84675,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|6|1|292,1,0.00382233,2.70471,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|7|1|292,1,0.00382233,2.70135,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|cc|8|1|292,1,0.00382233,4.21007,0.00390712,643.612,0.218295,1.99402e-05,False,69.0|292,462
1,8|462|sample|10|292,1,0.00382189,0.697155,0.0039071,643.612,0.218295,1.99402e-05,True,32.0|292,462
1,8|462|sample|11|292,1,0.00382187,1.04528,0.0039071,643.612,0.218295,1.99402e-05,True,22.0|292,462
1,8|462|sample|12|292,1,0.00382187,1.00829,0.0039071,643.612,0.218295,1.99402e-05,True,22.0|292,462
1,8|462|sample|3|292,1,0.00382164,1.51049,0.0039071,643.612,0.218295,1.99402e-05,True,55.0|292,462
1,8|462|sample|4|292,1,0.00382164,1.58804,0.0039071,643.612,0.218295,1.99402e-05,True,55.0|292,462
