id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1768.37,1.36992,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|2|1|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|3|1|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|4|1|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|5|1|162,1768.37,1.36992,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|6|1|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|7|1|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|cc|8|1|162,1768.37,1.36991,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|sample|10|162,1768.37,1.68841,0.050682,206.258,0.136647,0.486324,1768.38,1.68841,0.0506815,206.259,0.136723,0.487035,True,32.0|162,84
8|84|sample|11|162,1768.37,1.78085,0.050682,173.542,0.136647,0.486324,1768.38,1.78085,0.0506815,173.542,0.136723,0.487035,True,22.0|162,84
8|84|sample|12|162,1768.37,1.78085,0.050682,173.542,0.136647,0.486324,1768.38,1.78085,0.0506815,173.542,0.136723,0.487035,True,22.0|162,84
8|84|sample|3|162,1768.37,3.5874,0.050682,33.0977,0.136647,0.486324,1768.38,3.5874,0.0506815,33.0978,0.136723,0.487035,True,55.0|162,84
8|84|sample|4|162,1768.37,3.5874,0.050682,33.0978,0.136647,0.486324,1768.38,3.5874,0.0506815,33.0978,0.136723,0.487035,True,55.0|162,84
8|84|sample|5|162,1768.37,3.5874,0.050682,33.0978,0.136647,0.486324,1768.38,3.5874,0.0506815,33.0978,0.136723,0.487035,True,55.0|162,84
8|84|sample|6|162,1768.37,3.5874,0.050682,33.0978,0.136647,0.486324,1768.38,3.5874,0.0506815,33.0978,0.136723,0.487035,True,55.0|162,84
8|84|sample|7|162,1768.37,1.68841,0.050682,206.258,0.136647,0.486324,1768.38,1.68841,0.0506815,206.259,0.136723,0.487035,True,32.0|162,84
8|84|sample|8|162,1768.37,1.68841,0.050682,206.258,0.136647,0.486324,1768.38,1.68841,0.0506815,206.259,0.136723,0.487035,True,32.0|162,84
8|84|sample|9|162,1768.37,1.68841,0.050682,206.258,0.136647,0.486324,1768.38,1.68841,0.0506815,206.259,0.136723,0.487035,True,32.0|162,84
8|84|vc|1|2|162,1768.37,1.36992,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|vc|2|2|162,1768.37,1.36992,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|vc|3|2|162,1768.37,1.36992,0.050682,33.8666,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
8|84|vc|4|2|162,1768.37,1.36992,0.050682,33.8665,0.136647,0.486324,1768.38,1.36992,0.0506815,33.8665,0.136723,0.487035,False,69.0|162,84
