rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,4.34425e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,1.84709e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-1.35918e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,2.87824e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,6.75349e-09,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-1.6411e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,9.31687e-08,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-8.69018e-08,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,7.66151e-08,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,3.39063e-08,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-2.99915e-08,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,1.07614e-07,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,4.39784e-09,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,2.34152e-08,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,7.17895e-08,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,1.16605e-08,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-5.09114e-08,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-4.59263e-08,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-4.16888e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,9.4362e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,4.46534e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,4.79311e-08,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-3.36456e-08,0,0,0,0,False,69.0|162,84
