id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.06044,0,1.49958,0,0,-0.493561,0,1.4902,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-2.77232,0,0.928608,0,0,0.0743039,0,0.910249,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-1.92536,0,1.59263,0,0,0.00778191,0,1.55842,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-1.10653,0,1.67724,0,0,3.98056,0,1.45637,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-2.34902,0,1.22428,0,0,-0.940991,0,1.23399,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-2.12992,0,1.19689,0,0,-0.590695,0,1.15434,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.741915,0,1.48968,0,0,3.07369,0,1.40189,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.680623,0,1.59718,0,0,0.0317871,0,1.60886,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.94441,0,1.07359,0,0,-0.951897,0,1.08016,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-2.36878,0,1.26077,0,0,-0.580774,0,1.24554,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.154406,0,-0.201735,0,0,3.73827e-07,0,4.1016e-09,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.126007,0,-0.00435843,0,0,3.53673e-07,0,-3.72001e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.187339,0,-0.203573,0,0,-4.3319e-07,0,-1.01645e-08,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.571322,0,0.233325,0,0,-1.29649e-07,0,-3.21055e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0751086,0,-0.208933,0,0,-2.79216e-07,0,-5.64887e-08,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.113199,0,0.0816295,0,0,-3.34292e-07,0,9.53417e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.187922,0,-0.100138,0,0,-2.37801e-08,0,2.96441e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.107566,0,0.145333,0,0,-2.99358e-07,0,-2.59195e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.293127,0,0.115814,0,0,2.65387e-07,0,-2.84027e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.429064,0,0.124397,0,0,-6.39177e-08,0,-2.8883e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.229238,0,-0.0193254,0,0,1.32668e-07,0,1.70328e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.472387,0,0.109466,0,0,3.0317e-07,0,8.27448e-09,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.294816,0,-0.139359,0,0,2.9314e-07,0,7.26568e-08,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.0274136,0,0.124175,0,0,1.24907e-07,0,1.79172e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.428169,0,-0.0288758,0,0,-2.54646e-07,0,1.85494e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.0568953,0,0.136766,0,0,-1.0308e-07,0,2.64329e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,5.90868,0,4.39406,0,0,5.98976,0,4.37952,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,6.1796,0,4.14084,0,0,6.08073,0,4.23055,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,5.65072,0,3.67623,0,0,5.46587,0,3.90287,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,6.12092,0,3.10141,0,0,5.44721,0,3.93415,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0.148437,0,-0.728512,0,0,1.66671,0,-0.733452,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-1.02484,0,-0.445462,0,0,0.875883,0,-0.529233,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,6.10756,0,4.24389,0,0,6.00163,0,4.34414,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,6.02675,0,4.32508,0,0,6.02774,0,4.39863,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-3.29177,0,-1.94264,0,0,-1.81845,0,-1.9412,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-3.42674,0,-1.9435,0,0,-1.54717,0,-1.95322,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,-0.0316317,0,0.336596,0,0,1.49539e-07,0,4.17627e-08,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-0.00709766,0,0.355504,0,0,2.64821e-07,0,-1.06791e-07,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,-0.0564912,0,0.19109,0,0,-4.02436e-07,0,2.487e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0.245254,0,0.00996506,0,0,-3.32942e-07,0,1.35634e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,-0.259881,0,0.0791979,0,0,2.35589e-07,0,7.33798e-08,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,-0.51115,0,-0.061222,0,0,1.76424e-07,0,-3.93237e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0.323515,0,0.0638257,0,0,-1.49051e-07,0,2.38257e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,-0.00402887,0,0.0961454,0,0,-2.81151e-07,0,-2.70253e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,-0.337635,0,0.349799,0,0,-1.23865e-07,0,-1.42167e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,-0.044161,0,0.0617361,0,0,1.86939e-07,0,-1.58271e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,-0.0653298,0,0.00766876,0,0,-3.53993e-07,0,4.17181e-08,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,-0.23224,0,-0.0649762,0,0,1.08926e-07,0,1.98452e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,-0.0278009,0,0.0200308,0,0,-2.35578e-07,0,-1.34819e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0.0910635,0,-0.132435,0,0,7.63116e-08,0,-3.74113e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,-0.0429944,0,0.181775,0,0,4.11539e-08,0,2.82737e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.120226,0,-0.203186,0,0,2.74911e-07,0,-1.52049e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,-1.29912,0,-3.35926,0,0,0.577062,0,-3.43197,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,-1.47917,0,-3.32448,0,0,0.600169,0,-3.39707,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,1.24002,0,-1.9088,0,0,2.03483,0,-1.91963,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0.00944869,0,-1.45542,0,0,2.23134,0,-1.60428,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,2.23202,0,-0.464413,0,0,2.43348,0,-0.528946,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,1.47164,0,-0.332676,0,0,2.09505,0,-0.392989,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,3.79267,0,-0.0020527,0,0,4.00304,0,0.038376,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,4.38424,0,-0.224469,0,0,3.98388,0,-0.034304,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0.355177,0,-3.73036,0,0,1.20968,0,-3.7603,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,1.18143,0,-3.66796,0,0,1.43538,0,-3.76399,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,-0.153207,0,0.15809,0,0,9.55168e-08,0,-2.08038e-07,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0.441947,0,-0.0303477,0,0,-4.41996e-07,0,-1.13549e-07,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,-0.194966,0,0.296713,0,0,-2.63191e-07,0,4.86803e-08,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,-0.33956,0,0.205459,0,0,4.47889e-08,0,2.74444e-07,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,-0.098787,0,-0.0381883,0,0,-3.95316e-07,0,-1.83661e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,-0.129257,0,0.062513,0,0,4.28912e-07,0,-1.21171e-07,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0.289883,0,0.0141951,0,0,-3.14096e-07,0,-1.81806e-07,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,-0.138129,0,0.138539,0,0,2.13972e-07,0,1.35791e-07,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0.0255859,0,0.090606,0,0,2.14744e-07,0,-2.32842e-07,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0.474918,0,0.00908349,0,0,-5.20073e-07,0,-8.2982e-09,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,-0.120756,0,0.220909,0,0,2.22971e-07,0,-1.72063e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0.0801482,0,-0.093828,0,0,1.55064e-07,0,1.95147e-07,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,-0.030887,0,-0.00987874,0,0,1.62872e-07,0,-2.15768e-07,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,-0.493257,0,0.0499769,0,0,1.42016e-07,0,-7.18535e-08,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0.0683167,0,-0.321399,0,0,-3.22287e-07,0,-1.47814e-08,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0.257153,0,0.168081,0,0,2.04554e-07,0,1.6502e-07,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,1.74111,0,-1.84111,0,0,2.03093,0,-1.90896,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,-1.17931,0,-1.95184,0,0,1.13665,0,-2.01567,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,-2.33135,0,1.55707,0,0,-0.219608,0,1.53541,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,-1.60246,0,1.49912,0,0,0.158727,0,1.48673,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,-2.92024,0,-3.03646,0,0,-1.19656,0,-3.03982,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,-2.96184,0,-3.08619,0,0,-1.69444,0,-3.03192,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,-2.33664,0,-0.706966,0,0,-1.46024,0,-0.723475,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,-3.02162,0,-0.645465,0,0,-0.743936,0,-0.702733,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,-1.22028,0,0.878315,0,0,1.40919,0,0.814695,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,1.86127,0,0.608016,0,0,2.80691,0,0.476497,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,-0.336233,0,0.122296,0,0,6.49911e-08,0,2.44045e-07,0,0,False,69.0|99,433
