id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0.0267639,1.31723,0,0,0,0.116756,1.35319,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0.145808,0.799959,0,0,0,0.14409,0.802082,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-0.0514594,1.35877,0,0,0,-0.012023,1.37433,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-0.162147,1.31929,0,0,0,-0.164638,1.29825,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0.0942081,1.08911,0,0,0,0.127349,1.10508,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0.111958,0.990125,0,0,0,0.166521,1.0631,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-0.0989926,1.17702,0,0,0,-0.0612438,1.23578,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0.0519034,1.49381,0,0,0,-0.0130195,1.42695,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0.0515045,0.974971,0,0,0,0.0259841,0.921042,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0.142839,1.13103,0,0,0,0.0514244,1.06237,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-0.032828,-0.376792,0,0,0,8.30961e-08,-1.78018e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0.0103162,0.115649,0,0,0,-1.23937e-07,-4.46382e-08,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0.0534626,0.385012,0,0,0,-1.0567e-07,1.34852e-07,0,0,False,69.0|274,411
