rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.29949e-08,0,-4.27819e-08,2.28719e-08,-4.87811,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,4.44561e-08,0,1.47345e-08,-1.94374e-08,-2.70748,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-1.01805e-07,0,1.74392e-09,1.50942e-08,-1.61715,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-1.33005e-08,0,5.59073e-08,6.87354e-09,14.6187,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,6.2355e-08,0,5.75492e-08,1.57304e-08,0.0526459,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-5.59812e-08,0,4.64095e-08,-1.04855e-08,9.12705,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,3.56376e-08,0,-1.45673e-08,-8.17022e-10,7.95812,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-3.17523e-08,0,-3.87965e-08,1.59407e-09,-2.57345,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.80298e-08,0,-1.77684e-08,-2.87096e-08,23.5516,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-1.06229e-07,0,1.05022e-08,8.71815e-09,-5.95779,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-7.83621e-08,0,-1.45331e-08,7.96414e-09,-0.559368,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-7.76927e-08,0,3.19635e-08,-2.72545e-08,-6.16337,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,7.51315e-08,0,-5.4087e-08,4.31212e-10,-1.02458,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,-4.11092e-08,0,5.3431e-08,1.18126e-08,-0.812527,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-2.26428e-08,0,-8.03678e-10,-1.91593e-08,-0.985144,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,7.19156e-08,0,-9.65397e-09,1.25429e-08,-1.07991,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-4.43833e-09,0,3.78231e-08,-3.7589e-09,-2.36612,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.89466e-08,0,-3.75122e-09,3.96359e-08,-2.6882,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-4.11092e-08,0,-3.47496e-08,3.09041e-08,-2.20762,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-5.8717e-08,0,5.87223e-08,-4.77106e-08,-2.21965,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,-2.74304e-08,0,1.86544e-08,-3.13051e-08,-1.07739,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,-5.44533e-08,0,3.52661e-08,-2.78203e-08,-1.09072,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,-6.48433e-08,0,8.14372e-10,-9.42155e-09,-24.1081,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,1.78989e-08,0,-3.74328e-08,4.66211e-09,-0.544992,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,-3.14467e-08,0,-6.18635e-08,2.56397e-08,-0.679379,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,-1.13796e-08,0,-9.71765e-09,1.91868e-08,-8.46689,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,6.49015e-09,0,1.41384e-08,1.77179e-10,-12.5294,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,-2.0882e-08,0,2.87162e-08,2.04465e-08,0.397345,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,2.39379e-08,0,-1.29171e-08,1.04575e-08,-14.495,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-2.37924e-08,0,-2.08445e-09,2.16757e-08,3.73924,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,4.77885e-08,0,-2.06686e-08,-8.83621e-09,-0.483609,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,6.06378e-08,0,-1.90447e-08,2.46755e-10,20.6386,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,2.91038e-11,0,3.26693e-08,-4.96589e-09,11.5829,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,-5.30708e-08,0,-2.1174e-08,1.19212e-08,-1.92885,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,3.63798e-10,0,-3.43425e-08,3.14091e-09,5.68904,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,8.52742e-09,0,2.28919e-08,3.2817e-08,16.6122,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,2.16387e-08,0,4.81287e-09,1.44947e-08,-14.9895,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,-1.90339e-08,0,-1.91773e-08,5.90192e-09,1.15563,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,-8.36008e-08,0,4.22243e-08,-4.6576e-09,-3.29741,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,-5.79894e-08,0,7.41625e-08,2.51171e-08,-3.10047,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,-4.18804e-08,0,2.31448e-08,3.89496e-09,-3.42946,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,3.00352e-08,0,1.54968e-08,3.12171e-08,-3.12471,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,1.04192e-08,0,4.2404e-08,-3.57595e-08,-3.87749,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,2.73139e-08,0,2.06672e-09,9.91575e-09,-3.81123,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-2.17115e-08,0,-1.493e-08,-1.60115e-08,-3.76195,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,-5.01896e-08,0,-5.81414e-10,2.28215e-08,-3.11791,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,-5.02041e-09,0,9.26033e-09,6.97522e-09,-3.10764,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,1.13796e-08,0,5.64053e-08,-4.02726e-09,-3.49173,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,-5.93718e-09,0,2.58762e-08,1.4996e-08,-5.5561,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,-3.58996e-08,0,-4.79187e-08,1.59815e-08,13.0973,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,-2.97441e-08,0,-2.84967e-08,3.86387e-08,-8.57745,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,-1.34023e-08,0,-5.01787e-08,-1.79851e-08,-6.40992,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,4.91564e-08,0,-5.73211e-08,-1.29651e-08,-16.0865,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,7.79546e-08,0,2.27836e-08,1.30602e-08,-4.475,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,-1.30734e-07,0,-2.01628e-08,-7.80854e-09,21.4953,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,2.46509e-08,0,2.06783e-08,1.99695e-08,-15.9745,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,-3.52593e-08,0,-2.57299e-08,3.8877e-08,-3.83211,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,-1.38389e-07,0,3.54744e-08,2.92828e-08,-6.14394,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,-8.30041e-08,0,2.6823e-09,-1.22069e-08,-21.7855,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,-8.86939e-08,0,-1.27199e-08,-3.48452e-08,-13.1904,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,2.07365e-08,0,6.40923e-09,1.90405e-08,4.91131,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,-6.69097e-08,0,-1.27645e-08,-4.15476e-09,10.3246,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,1.81608e-08,0,-3.60307e-08,-7.97016e-09,-4.36264,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,-9.0804e-09,0,2.975e-08,-5.18602e-09,-4.44447,0,False,69.0|103,1197
