rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,5.38421e-09,3.34933e-08,-0.247008,2.69058e-07,-3.71154,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-3.86426e-08,3.3743e-08,-0.898239,1.21906e-07,-5.86094,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,7.10861e-09,4.28145e-08,0.773327,-7.84406e-08,-1.75284,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,4.28408e-08,2.63157e-08,-0.22078,-1.81781e-07,1.54895,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,5.29981e-08,-3.05299e-08,-0.925172,9.04029e-08,-8.4096,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,3.20942e-08,1.10454e-08,-0.58132,-5.48381e-08,-1.27238,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-1.53523e-09,6.46297e-08,1.29961,-3.54995e-07,2.01931,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.25801e-08,-4.88285e-10,0.476366,2.21024e-07,2.65019,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.30967e-08,5.64705e-09,-0.654677,-4.37272e-07,-2.85631,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-1.17216e-08,9.49034e-08,-0.286674,6.89858e-07,-5.36877,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,8.65111e-09,1.40562e-09,-0.289985,-9.73756e-08,3.23206,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.09446e-08,-1.62098e-08,0.36652,1.11639e-08,-11.0783,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-3.72529e-09,1.7528e-08,-0.661221,4.5932e-07,6.92365,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,5.40676e-08,-5.32408e-08,-0.100641,6.48849e-07,-3.46043,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,3.11993e-08,3.25248e-08,-0.149861,-2.44327e-07,4.04765,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-2.69138e-08,6.06567e-08,0.0779532,-1.94481e-07,0.712125,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,8.59654e-08,7.89663e-08,-1.09928,2.54618e-07,-0.866244,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-1.96451e-09,7.99155e-08,0.300263,-3.00131e-07,-8.08478,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-4.62678e-08,-4.04486e-09,0.205376,-1.85252e-07,2.30472,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.76005e-08,4.2065e-08,0.976935,-4.24558e-07,-10.3649,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.3353e-08,-5.86751e-08,-0.00265406,1.71973e-07,1.38352,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.57423e-08,-1.79473e-08,-0.406237,2.16392e-07,9.7136,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,5.45697e-09,-6.70773e-08,-0.387697,5.51276e-08,2.27111,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.60305e-08,-1.53505e-08,-0.236941,-2.34634e-07,7.64019,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.84999e-08,2.56813e-08,0.57101,1.18434e-08,-13.1809,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-4.55839e-08,5.78005e-08,-0.421247,2.86075e-07,2.00302,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,3.35422e-09,-8.68033e-09,-0.755497,1.68212e-07,-5.9641,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,-3.66417e-08,5.75153e-09,-0.733269,1.41274e-07,-8.07231,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,-2.0751e-08,-9.51164e-08,-0.523592,1.53397e-07,-5.10181,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,4.49654e-09,1.60052e-08,0.442187,-3.25879e-07,-4.2449,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,6.34536e-08,3.47086e-10,1.24005,-4.76682e-08,-4.73349,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-1.75714e-08,5.6041e-08,-0.686435,2.78716e-08,-7.07858,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,2.54004e-08,-2.4407e-08,0.839737,4.23296e-07,-15.4022,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,1.22382e-08,6.23515e-08,-0.0870853,1.07677e-07,-13.1195,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,1.13505e-08,1.78634e-08,0.920743,-1.55365e-07,-16.3616,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,-5.44242e-09,3.50874e-08,0.14397,-2.3485e-08,-14.849,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,-2.85363e-08,9.49377e-08,0.945539,1.36818e-07,-9.38533,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,-1.32422e-08,1.75987e-09,-0.961764,2.55156e-07,-14.8499,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,1.32495e-08,4.57067e-08,1.35308,9.74072e-08,-6.12342,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,2.68483e-09,5.61957e-08,-0.313687,4.90219e-07,-4.18502,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,-3.75439e-09,-6.74889e-08,1.18189,1.41815e-07,-6.66494,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,7.3167e-08,-6.46844e-09,0.440547,-7.39962e-08,0.431009,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,4.29281e-08,-5.28401e-08,-0.220459,5.31908e-07,5.68731,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,4.12547e-09,-5.30434e-08,-1.35017,-3.67508e-07,-2.66556,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,1.02882e-08,5.04388e-08,0.767662,1.73028e-07,-5.35346,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,-2.20898e-08,3.49349e-08,-1.24693,-4.43764e-07,-4.0509,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,5.75164e-08,4.17402e-08,-0.0340053,3.48239e-07,0.49537,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,3.51429e-08,6.49887e-08,-0.73045,-3.05359e-07,-9.4409,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,2.28974e-08,3.9278e-08,-0.762645,-2.308e-07,7.38401,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,6.59929e-08,4.78353e-08,-1.87142,-3.51943e-07,-11.2501,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,-1.58834e-08,-6.58448e-08,0.179281,-8.38899e-08,-9.79671,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,3.86935e-08,-2.24838e-09,-0.658056,-6.56265e-07,0.642922,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,-3.95667e-08,1.10427e-08,0.687502,-3.80312e-08,10.9973,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-1.67202e-08,5.75255e-09,0.281941,-1.06931e-07,5.59606,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.01863e-10,7.98345e-08,1.14779,-9.50749e-08,6.40674,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.1707e-08,3.20218e-08,0.192451,3.8677e-08,1.48593,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,6.35482e-08,1.03793e-08,-0.204523,-1.76182e-07,-6.97515,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-3.3775e-08,8.25811e-08,0.128689,6.03184e-08,-1.49258,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,3.6358e-08,3.16834e-09,-0.552072,2.74191e-08,-1.84064,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,5.54428e-09,-2.37386e-08,0.28349,-3.46887e-07,-2.98592,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,1.75205e-08,-3.14152e-08,-0.0787248,1.04473e-07,-5.07854,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-5.31145e-10,-1.48189e-08,-0.762763,7.99087e-08,5.6688,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,6.3279e-08,2.73312e-08,-0.37077,-3.14877e-07,-5.56859,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-6.92162e-08,-5.05564e-08,-0.156728,2.64823e-07,-0.961051,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.63709e-08,7.00624e-08,-0.058326,1.73845e-07,0.855891,0,False,69.0|322,152
