id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-7.3324e-09,-9.65694e-09,-0.127829,-2.19655e-08,-3.8919,0,7.27596e-12,0,-0.000225183,1.8533e-12,-4.3337,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,6.11214e-09,7.10711e-09,-0.104445,9.23536e-08,-4.01,0,7.27596e-12,0,-0.000267963,2.15034e-12,-4.89598,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-5.53578e-09,5.86207e-09,-0.0815375,-4.46905e-08,-0.945414,0,0,2.84217e-12,-1.86509e-06,4.39072e-11,-2.07838,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.25242e-10,-6.64068e-09,0.0815778,-3.09169e-08,0.878722,0,7.27596e-12,0,-4.0624e-05,7.23643e-13,-1.01293,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,6.01688e-09,1.86933e-09,0.00999208,-1.40671e-08,-4.42361,0,-7.27596e-12,0,-0.000261423,1.93967e-12,-4.97275,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-3.29737e-09,2.1448e-09,-0.108422,1.70529e-08,-3.2466,0,-7.27596e-12,0,-0.000254703,1.95707e-12,-4.81084,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-3.24045e-09,-4.40069e-09,-0.0952875,-1.47705e-08,-0.592384,0,0,2.27374e-13,-7.10305e-05,2.25894e-11,-1.64336,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.56094e-09,-3.7643e-09,-0.0421144,4.58111e-08,0.175723,0,0,2.72848e-12,-0.000246175,1.9945e-10,-1.58478,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-3.32749e-09,-1.38357e-09,-0.0111254,-8.55153e-10,-5.03955,0,7.27596e-12,-7.95808e-13,-0.0108251,1.75274e-11,-5.66601,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.89195e-09,2.25167e-09,-0.0644164,4.83019e-08,-4.30609,0,7.27596e-12,0,-0.000258627,2.10096e-12,-4.82345,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-1.10411e-09,6.23369e-09,0.0889094,6.47478e-09,0.731853,0,7.27596e-12,1.13687e-13,-2.95145e-08,6.16174e-15,1.84977e-07,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-2.65402e-10,-4.11207e-10,0.0409349,-3.7521e-08,-0.0220781,0,-7.27596e-12,0,4.2194e-08,-1.97842e-13,-5.20225e-06,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,4.49097e-09,-2.79978e-11,-0.0527037,7.30202e-08,0.0703265,0,-2.18279e-11,7.95808e-13,-0.00626793,-1.845e-12,0.193202,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.99885e-09,-8.78728e-09,-0.0683139,-1.39865e-08,0.482157,0,7.27596e-12,-1.13687e-13,-3.90414e-09,-5.55112e-16,-4.50672e-07,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.12029e-09,-4.70612e-09,-0.200414,3.70592e-08,-0.322561,0,7.27596e-12,-8.62883e-11,-0.00344996,-1.77869e-10,-0.469992,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-1.2144e-09,-2.30999e-09,0.151213,8.17524e-08,-0.352443,0,7.27596e-12,1.13687e-13,-9.33431e-06,-5.98077e-13,-2.57278e-05,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-5.32573e-10,-5.90815e-09,-0.0611378,1.67231e-08,-0.024551,0,0,-3.29692e-12,-9.14554e-05,-1.58128e-11,-0.0389197,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-2.44207e-09,4.6922e-09,0.0127571,2.48114e-08,-0.606418,0,7.27596e-12,8.52651e-12,0.0199035,-4.76824e-12,-0.0131187,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-2.81396e-09,-4.33876e-10,-0.0155197,-3.31469e-08,-0.242296,0,-2.18279e-11,-1.01181e-11,-0.0231677,-2.32205e-10,-0.0920759,0,False,69.0|274,411
