rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,274.063,9.33937,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|2|1|162,274.337,11.418,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|3|1|162,272.474,-5.13724,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|4|1|162,267.234,-7.02175,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|5|1|162,270.776,-5.62082,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|6|1|162,273.868,-0.895235,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|7|1|162,263.139,0.433002,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|cc|8|1|162,271.374,-3.02564,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|sample|10|162,267.485,2.64014,36670100000000.0,-5.66294e-05,-0.017114,True,32.0|162,84
1,8|84|sample|11|162,267.977,1.54925,36670100000000.0,-5.66294e-05,-0.017114,True,22.0|162,84
1,8|84|sample|12|162,271.423,7.29571,36670100000000.0,-5.66294e-05,-0.017114,True,22.0|162,84
1,8|84|sample|3|162,273.214,3.95041,36670100000000.0,-5.66294e-05,-0.017114,True,55.0|162,84
1,8|84|sample|4|162,273.021,10.5683,36670100000000.0,-5.66294e-05,-0.017114,True,55.0|162,84
1,8|84|sample|5|162,271.098,16.8898,36670100000000.0,-5.66294e-05,-0.017114,True,55.0|162,84
1,8|84|sample|6|162,270.079,1.52407,36670100000000.0,-5.66294e-05,-0.017114,True,55.0|162,84
1,8|84|sample|7|162,272.804,3.59303,36670100000000.0,-5.66294e-05,-0.017114,True,32.0|162,84
1,8|84|sample|8|162,269.741,2.53445,36670100000000.0,-5.66294e-05,-0.017114,True,32.0|162,84
1,8|84|sample|9|162,271.533,12.4989,36670100000000.0,-5.66294e-05,-0.017114,True,32.0|162,84
1,8|84|vc|1|2|162,266.682,-7.72267,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|2|2|162,276.557,-9.01345,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|3|2|162,277.151,-5.00186,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|4|2|162,268.425,-5.82807,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|5|2|162,268.944,-0.893848,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|6|2|162,274.544,-3.17285,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|7|2|162,266.683,-2.11461,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|84|vc|8|2|162,266.904,-5.01238,36670100000000.0,-5.66294e-05,-0.017114,False,69.0|162,84
1,8|719|cc|1|1|274,271.857,3.81398,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|2|1|274,271.815,-2.25187,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|3|1|274,266.151,3.34887,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|4|1|274,273.156,6.37149,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|5|1|274,272.627,-0.863296,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|6|1|274,273.643,-5.25414,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|7|1|274,270.358,-0.049243,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|cc|8|1|274,271.042,3.87182,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|sample|10|274,274.349,5.83888,36670100000000.0,-1.09375e-08,-0.0172964,True,32.0|274,719
1,8|719|sample|11|274,274.66,9.44328,36670100000000.0,-1.09375e-08,-0.0172964,True,22.0|274,719
1,8|719|sample|12|274,269.356,0.712064,36670100000000.0,-1.09375e-08,-0.0172964,True,22.0|274,719
1,8|719|sample|3|274,263.744,9.9665,36670100000000.0,-1.09375e-08,-0.0172964,True,55.0|274,719
1,8|719|sample|4|274,272.691,1.71543,36670100000000.0,-1.09375e-08,-0.0172964,True,55.0|274,719
1,8|719|sample|5|274,268.466,0.430062,36670100000000.0,-1.09375e-08,-0.0172964,True,55.0|274,719
1,8|719|sample|6|274,275.137,2.77002,36670100000000.0,-1.09375e-08,-0.0172964,True,55.0|274,719
1,8|719|sample|7|274,266.784,6.35795,36670100000000.0,-1.09375e-08,-0.0172964,True,32.0|274,719
1,8|719|sample|8|274,272.659,3.20839,36670100000000.0,-1.09375e-08,-0.0172964,True,32.0|274,719
1,8|719|sample|9|274,275.738,3.61154,36670100000000.0,-1.09375e-08,-0.0172964,True,32.0|274,719
1,8|719|vc|1|2|274,267.473,-8.99873,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|2|2|274,273.75,-3.81406,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|3|2|274,272.469,-6.36314,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|4|2|274,272.562,-2.04509,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|5|2|274,271.126,-5.96762,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|6|2|274,269.003,-13.727,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|7|2|274,273.192,-16.9007,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|719|vc|8|2|274,271.098,-15.406,36670100000000.0,-1.09375e-08,-0.0172964,False,69.0|274,719
1,8|488|cc|1|1|322,270.114,-16.2446,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|2|1|322,269.909,-13.062,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|3|1|322,270.399,-3.00623,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|4|1|322,275.819,9.03678,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|5|1|322,273.66,-4.61702,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|6|1|322,272.357,-9.52826,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|7|1|322,267.515,9.15032,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|cc|8|1|322,270.942,-13.9357,36670100000000.0,2.2194e-06,-0.017114,False,69.0|322,488
1,8|488|sample|10|322,269.541,5.31664,36670100000000.0,2.2194e-06,-0.017114,True,32.0|322,488
1,8|488|sample|11|322,269.619,18.8442,36670100000000.0,2.2194e-06,-0.017114,True,22.0|322,488
1,8|488|sample|12|322,273.13,0.359244,36670100000000.0,2.2194e-06,-0.017114,True,22.0|322,488
1,8|488|sample|3|322,269.425,0.60836,36670100000000.0,2.2194e-06,-0.017114,True,55.0|322,488
